episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
4,0.65,13,accelerate,0.158,0.305,12.82,7.305,5.515,-0.146,42.097,12.818,0.0,5.514,-0.304,0.738,0.0,0,0.05
4,0.7,14,accelerate,0.518,0.628,12.815,7.628,5.187,-0.11,20.408,12.815,0.518,5.187,-0.11,0.701,0.0,1,0.0
4,0.75,15,accelerate,0.821,0.892,12.812,7.892,4.92,-0.071,14.361,12.812,0.821,4.92,-0.071,0.668,0.0,1,0.0
4,0.8,16,accelerate,1.035,1.011,12.814,8.011,4.803,0.024,12.672,12.767,0.821,4.755,-0.19,0.643,0.0,0,0.05
4,0.85,17,accelerate,1.162,1.139,12.817,8.139,4.677,0.023,11.25,12.817,1.162,4.677,0.023,0.64,0.0,1,0.0
4,0.9,18,accelerate,1.301,1.238,12.821,8.238,4.583,0.063,10.353,12.821,1.301,4.583,0.063,0.63,0.0,1,0.0
4,0.95,19,accelerate,1.417,1.321,12.827,8.321,4.506,0.096,9.709,12.827,1.417,4.506,0.096,0.621,0.0,1,0.0
4,1.0,20,accelerate,1.543,1.471,12.833,8.471,4.363,0.072,8.727,12.76,1.417,4.289,-0.053,0.588,0.0,0,0.05
4,1.05,21,accelerate,1.645,1.543,12.84,8.543,4.297,0.102,8.323,12.84,1.645,4.297,0.102,0.595,0.0,1,0.0
4,1.1,22,accelerate,1.806,1.611,12.851,8.611,4.239,0.195,7.976,12.851,1.806,4.239,0.195,0.591,0.0,1,0.0
4,1.15,23,accelerate,1.917,1.682,12.864,8.682,4.182,0.236,7.649,12.864,1.917,4.182,0.236,0.586,0.0,1,0.0
4,1.2,24,accelerate,2.082,1.75,12.881,8.75,4.131,0.332,7.36,12.781,1.917,4.031,0.167,0.564,0.0,0,0.05
4,1.25,25,accelerate,2.228,1.822,12.902,8.822,4.08,0.406,7.08,12.694,1.917,3.872,0.095,0.541,0.0,0,0.1
4,1.3,26,accelerate,2.418,1.889,12.928,8.889,4.04,0.529,6.846,12.928,2.418,4.04,0.529,0.578,0.0,1,0.0
4,1.35,27,accelerate,2.584,1.961,12.96,8.961,3.999,0.623,6.609,12.96,2.584,3.999,0.623,0.577,0.0,1,0.0
4,1.4,28,accelerate,2.755,2.034,12.997,9.034,3.963,0.722,6.391,12.863,2.584,3.83,0.551,0.552,0.0,0,0.05
4,1.45,29,accelerate,2.842,2.113,13.036,9.113,3.923,0.729,6.17,12.763,2.584,3.65,0.471,0.526,0.0,0,0.1
4,1.5,30,accelerate,2.887,2.187,13.075,9.187,3.888,0.7,5.979,12.658,2.584,3.471,0.398,0.501,0.0,0,0.15
4,1.55,31,accelerate,2.886,2.26,13.11,9.26,3.85,0.627,5.801,12.55,2.584,3.29,0.324,0.475,0.0,0,0.2
4,1.6,32,accelerate,2.919,2.322,13.144,9.322,3.821,0.597,5.66,12.439,2.584,3.117,0.262,0.45,0.0,0,0.25
4,1.65,33,accelerate,2.98,2.366,13.176,9.366,3.81,0.614,5.569,13.176,2.98,3.81,0.614,0.555,0.0,1,0.0
4,1.7,34,accelerate,3.108,2.396,13.212,9.396,3.816,0.712,5.513,13.06,2.98,3.664,0.583,0.535,0.0,0,0.05
4,1.75,35,accelerate,3.256,2.449,13.253,9.449,3.804,0.807,5.412,12.942,2.98,3.493,0.531,0.511,0.0,0,0.1
4,1.8,36,accelerate,3.447,2.518,13.299,9.518,3.781,0.929,5.282,13.299,3.447,3.781,0.929,0.563,0.0,1,0.0
4,1.85,37,accelerate,3.624,2.594,13.35,9.594,3.756,1.029,5.146,13.173,3.447,3.578,0.852,0.534,0.0,0,0.05
4,1.9,38,accelerate,3.752,2.668,13.405,9.668,3.737,1.084,5.025,13.405,3.752,3.737,1.084,0.564,0.0,1,0.0
4,1.95,39,accelerate,3.783,2.75,13.459,9.75,3.71,1.033,4.895,13.271,3.752,3.522,1.002,0.533,0.0,0,0.05
4,2.0,40,accelerate,3.783,2.828,13.51,9.828,3.681,0.954,4.776,13.51,3.783,3.681,0.954,0.553,0.0,1,0.0
4,2.05,41,accelerate,3.797,2.914,13.557,9.914,3.643,0.884,4.653,13.368,3.783,3.454,0.869,0.521,0.0,0,0.05
4,2.1,42,accelerate,3.888,2.994,13.602,9.994,3.608,0.895,4.544,13.221,3.783,3.228,0.789,0.488,0.0,0,0.1
4,2.15,43,accelerate,4.026,3.072,13.649,10.072,3.577,0.953,4.443,13.649,4.026,3.577,0.953,0.541,0.0,1,0.0
4,2.2,44,accelerate,4.199,3.145,13.701,10.145,3.556,1.054,4.356,13.701,4.199,3.556,1.054,0.542,0.0,1,0.0
4,2.25,45,accelerate,4.381,3.226,13.758,10.226,3.532,1.155,4.264,13.758,4.381,3.532,1.155,0.543,0.0,1,0.0
4,2.3,46,accelerate,4.541,3.307,13.819,10.307,3.512,1.233,4.178,13.596,4.381,3.288,1.073,0.508,0.0,0,0.05
4,2.35,47,accelerate,4.619,3.391,13.882,10.391,3.491,1.228,4.094,13.882,4.619,3.491,1.228,0.541,0.0,1,0.0
4,2.4,48,accelerate,4.628,3.471,13.943,10.471,3.472,1.156,4.017,13.943,4.628,3.472,1.156,0.537,0.0,1,0.0
4,2.45,49,accelerate,4.627,3.556,13.999,10.556,3.442,1.071,3.936,13.999,4.627,3.442,1.071,0.53,0.0,1,0.0
4,2.5,50,accelerate,4.685,3.639,14.052,10.639,3.413,1.045,3.861,13.82,4.627,3.181,0.988,0.493,0.0,0,0.05
4,2.55,51,accelerate,4.803,3.706,14.107,10.706,3.401,1.097,3.807,14.107,4.803,3.401,1.097,0.527,0.0,1,0.0
4,2.6,52,accelerate,4.956,3.778,14.165,10.778,3.387,1.178,3.749,14.165,4.956,3.387,1.178,0.528,0.0,1,0.0
4,2.65,53,accelerate,5.128,3.859,14.227,10.859,3.369,1.269,3.687,14.227,5.128,3.369,1.269,0.529,0.0,1,0.0
4,2.7,54,accelerate,5.243,3.935,14.293,10.935,3.358,1.307,3.632,14.293,5.243,3.358,1.307,0.53,0.0,1,0.0
4,2.75,55,accelerate,5.09,4.015,14.352,11.015,3.338,1.075,3.575,14.352,5.09,3.338,1.075,0.52,0.0,1,0.0
4,2.8,56,accelerate,5.093,4.09,14.404,11.09,3.314,1.004,3.522,14.15,5.09,3.06,1.0,0.481,0.0,0,0.05
4,2.85,57,accelerate,5.0,4.159,14.45,11.159,3.29,0.84,3.474,14.45,5.0,3.29,0.84,0.507,0.0,1,0.0
4,2.9,58,accelerate,5.459,4.222,14.505,11.222,3.283,1.237,3.436,14.241,5.0,3.019,0.778,0.469,0.0,0,0.05
4,2.95,59,accelerate,5.818,4.267,14.577,11.267,3.31,1.551,3.416,14.577,5.818,3.31,1.551,0.534,0.0,1,0.0
4,3.0,60,accelerate,5.924,4.329,14.657,11.329,3.328,1.595,3.386,14.363,5.818,3.034,1.489,0.496,0.0,0,0.05
4,3.05,61,accelerate,5.894,4.393,14.734,11.393,3.341,1.501,3.354,14.145,5.818,2.752,1.425,0.457,0.0,0,0.1
4,3.1,62,accelerate,5.845,4.446,14.806,11.446,3.361,1.4,3.331,13.924,5.818,2.478,1.372,0.419,0.0,0,0.15
4,3.15,63,accelerate,5.815,4.485,14.874,11.485,3.39,1.33,3.317,14.874,5.815,3.39,1.33,0.539,0.0,1,0.0
4,3.2,64,accelerate,5.815,4.523,14.94,11.523,3.417,1.292,3.303,14.65,5.815,3.127,1.292,0.504,0.0,0,0.05
4,3.25,65,accelerate,5.848,4.574,15.004,11.574,3.43,1.274,3.28,14.422,5.815,2.848,1.241,0.465,0.0,0,0.1
4,3.3,66,accelerate,5.915,4.622,15.069,11.622,3.447,1.293,3.26,14.193,5.815,2.571,1.193,0.427,0.0,0,0.15
4,3.35,67,accelerate,6.014,4.659,15.136,11.659,3.476,1.355,3.249,13.961,5.815,2.302,1.156,0.39,0.0,0,0.2
4,3.4,68,accelerate,6.142,4.666,15.207,11.666,3.541,1.475,3.259,15.207,6.142,3.541,1.475,0.567,0.0,1,0.0
4,3.45,69,accelerate,6.136,4.694,15.28,11.694,3.586,1.442,3.255,14.973,6.142,3.28,1.448,0.532,0.0,0,0.05
4,3.5,70,accelerate,6.131,4.743,15.351,11.743,3.608,1.388,3.236,15.351,6.131,3.608,1.388,0.574,0.0,1,0.0
4,3.55,71,accelerate,6.633,4.808,15.43,11.808,3.623,1.826,3.21,15.43,6.633,3.623,1.826,0.591,0.0,1,0.0
4,3.6,72,accelerate,7.16,4.888,15.536,11.888,3.648,2.272,3.178,15.188,6.633,3.3,1.745,0.546,0.0,0,0.05
4,3.65,73,accelerate,7.555,4.972,15.659,11.972,3.687,2.583,3.149,15.659,7.555,3.687,2.583,0.626,0.0,1,0.0
4,3.7,74,accelerate,7.722,5.063,15.792,12.063,3.729,2.659,3.119,15.792,7.722,3.729,2.659,0.635,0.0,1,0.0
4,3.75,75,accelerate,7.703,5.136,15.922,12.136,3.786,2.567,3.1,15.537,7.722,3.4,2.586,0.589,0.0,0,0.05
4,3.8,76,accelerate,7.626,5.004,16.052,12.004,4.048,2.621,3.208,15.284,7.722,3.279,2.718,0.578,0.0,0,0.1
4,3.85,77,accelerate,7.518,5.137,16.177,12.137,4.04,2.381,3.149,16.177,7.518,4.04,2.381,0.669,0.0,1,0.0
4,3.9,78,accelerate,7.405,5.223,16.288,12.223,4.065,2.182,3.119,15.916,7.518,3.693,2.295,0.62,0.0,0,0.05
4,3.95,79,accelerate,7.305,5.17,16.396,12.17,4.226,2.135,3.171,15.657,7.518,3.487,2.348,0.595,0.0,0,0.1
4,4.0,80,accelerate,7.248,5.139,16.502,12.139,4.363,2.109,3.211,16.502,7.248,4.363,2.109,0.705,0.0,1,0.0
4,4.05,81,accelerate,7.239,5.122,16.607,12.122,4.485,2.117,3.242,16.246,7.248,4.123,2.126,0.674,0.0,0,0.05
4,4.1,82,accelerate,7.276,5.126,16.714,12.126,4.588,2.149,3.261,16.714,7.276,4.588,2.149,0.738,0.0,1,0.0
4,4.15,83,accelerate,7.341,5.152,16.823,12.152,4.671,2.189,3.265,16.457,7.276,4.306,2.124,0.7,0.0,0,0.05
4,4.2,84,accelerate,7.448,5.213,16.934,12.213,4.72,2.235,3.248,16.934,7.448,4.72,2.235,0.76,0.0,1,0.0
4,4.25,85,accelerate,7.583,5.305,17.047,12.305,4.742,2.278,3.213,17.047,7.583,4.742,2.278,0.765,0.0,1,0.0
4,4.3,86,accelerate,7.741,5.43,17.162,12.43,4.732,2.311,3.161,16.778,7.583,4.348,2.153,0.709,0.0,0,0.05
4,4.35,87,accelerate,7.905,5.581,17.277,12.581,4.696,2.324,3.096,16.502,7.583,3.921,2.002,0.647,0.0,0,0.1
4,4.4,88,accelerate,8.086,5.738,17.394,12.738,4.656,2.349,3.032,17.394,8.086,4.656,2.349,0.758,0.0,1,0.0
4,4.45,89,accelerate,8.279,5.866,17.512,12.866,4.646,2.413,2.985,17.103,8.086,4.236,2.22,0.698,0.0,0,0.05
4,4.5,90,accelerate,8.479,5.85,17.639,12.85,4.789,2.629,3.015,17.639,8.479,4.789,2.629,0.786,0.0,1,0.0
4,4.55,91,accelerate,8.672,5.849,17.776,12.849,4.927,2.823,3.039,17.776,8.672,4.927,2.823,0.812,0.0,1,0.0
4,4.6,92,accelerate,8.875,6.521,17.903,13.521,4.382,2.354,2.746,17.465,8.672,3.944,2.151,0.659,0.0,0,0.05
4,4.65,93,accelerate,9.083,7.029,18.009,14.029,3.979,2.054,2.562,17.122,8.672,3.092,1.643,0.529,0.0,0,0.1
4,4.7,94,accelerate,9.294,7.414,18.104,14.414,3.69,1.88,2.442,18.104,9.294,3.69,1.88,0.617,0.0,1,0.0
4,4.75,95,accelerate,9.471,7.665,18.193,14.665,3.528,1.806,2.373,17.725,9.294,3.059,1.629,0.526,0.0,0,0.05
4,4.8,96,accelerate,9.572,7.814,18.28,14.814,3.465,1.758,2.339,18.28,9.572,3.465,1.758,0.585,0.0,1,0.0
4,4.85,97,accelerate,9.588,7.943,18.361,14.943,3.418,1.644,2.312,17.885,9.572,2.942,1.629,0.511,0.0,0,0.05
4,4.9,98,accelerate,9.536,8.055,18.435,15.055,3.379,1.481,2.289,18.435,9.536,3.379,1.481,0.565,0.0,1,0.0
4,4.95,99,accelerate,9.505,8.152,18.5,15.152,3.348,1.352,2.269,18.029,9.536,2.877,1.384,0.495,0.0,0,0.05
4,5.0,100,accelerate,9.53,8.239,18.561,15.239,3.322,1.291,2.253,17.619,9.536,2.381,1.298,0.427,0.0,0,0.1
4,5.05,101,accelerate,9.595,8.306,18.62,15.306,3.314,1.289,2.242,18.62,9.595,3.314,1.289,0.551,0.0,1,0.0
4,5.1,102,accelerate,9.682,8.358,18.679,15.358,3.322,1.324,2.235,18.679,9.682,3.322,1.324,0.554,0.0,1,0.0
4,5.15,103,accelerate,9.807,8.414,18.74,15.414,3.326,1.394,2.227,18.26,9.682,2.847,1.268,0.489,0.0,0,0.05
4,5.2,104,accelerate,9.966,8.468,18.805,15.468,3.337,1.498,2.221,18.805,9.966,3.337,1.498,0.563,0.0,1,0.0
4,5.25,105,accelerate,10.118,8.52,18.873,15.52,3.354,1.599,2.215,18.381,9.966,2.861,1.446,0.498,0.0,0,0.05
4,5.3,106,accelerate,10.302,8.572,18.946,15.572,3.374,1.73,2.21,17.954,9.966,2.382,1.394,0.433,0.0,0,0.1
4,5.35,107,accelerate,10.492,8.614,19.025,15.614,3.411,1.877,2.209,17.525,9.966,1.911,1.352,0.369,0.0,0,0.15
4,5.4,108,accelerate,10.664,8.639,19.11,15.639,3.472,2.025,2.212,19.11,10.664,3.472,2.025,0.6,0.0,1,0.0
4,5.45,109,accelerate,10.69,8.653,19.197,15.653,3.544,2.038,2.219,19.197,10.69,3.544,2.038,0.611,0.0,1,0.0
4,5.5,110,accelerate,10.644,8.684,19.282,15.684,3.598,1.96,2.22,18.766,10.69,3.082,2.006,0.549,0.0,0,0.05
4,5.55,111,accelerate,10.944,8.729,19.371,15.729,3.641,2.214,2.219,18.332,10.69,2.603,1.961,0.484,0.0,0,0.1
4,5.6,112,accelerate,11.276,8.774,19.475,15.774,3.7,2.502,2.22,17.897,10.69,2.123,1.916,0.419,0.0,0,0.15
4,5.65,113,accelerate,11.476,8.808,19.587,15.808,3.779,2.668,2.224,19.587,11.476,3.779,2.668,0.665,0.0,1,0.0
4,5.7,114,accelerate,11.466,8.836,19.699,15.836,3.862,2.63,2.229,19.15,11.476,3.314,2.64,0.603,0.0,0,0.05
4,5.75,115,accelerate,11.413,8.884,19.804,15.884,3.92,2.529,2.229,18.712,11.476,2.828,2.592,0.537,0.0,0,0.1
4,5.8,116,accelerate,11.355,8.939,19.905,15.939,3.966,2.415,2.227,19.905,11.355,3.966,2.415,0.683,0.0,1,0.0
4,5.85,117,accelerate,11.294,9.002,20.001,16.002,3.999,2.292,2.222,19.464,11.355,3.462,2.353,0.615,0.0,0,0.05
4,5.9,118,accelerate,11.275,9.083,20.089,16.083,4.006,2.192,2.212,20.089,11.275,4.006,2.192,0.682,0.0,1,0.0
4,5.95,119,accelerate,11.316,9.175,20.174,16.175,3.999,2.14,2.199,20.174,11.316,3.999,2.14,0.68,0.0,1,0.0
4,6.0,120,accelerate,11.396,9.281,20.259,16.281,3.978,2.114,2.183,20.259,11.396,3.978,2.114,0.677,0.0,1,0.0
4,6.05,121,accelerate,11.469,9.403,20.343,16.403,3.939,2.065,2.163,19.803,11.396,3.4,1.992,0.597,0.0,0,0.05
4,6.1,122,accelerate,11.57,9.527,20.423,16.527,3.896,2.044,2.144,20.423,11.57,3.896,2.044,0.665,0.0,1,0.0
4,6.15,123,accelerate,11.639,9.635,20.499,16.635,3.864,2.004,2.128,19.958,11.57,3.323,1.935,0.586,0.0,0,0.05
4,6.2,124,accelerate,11.773,9.754,20.572,16.754,3.819,2.019,2.109,19.487,11.57,2.733,1.816,0.504,0.0,0,0.1
4,6.25,125,accelerate,11.913,9.853,20.651,16.853,3.798,2.061,2.096,19.012,11.57,2.16,1.718,0.424,0.0,0,0.15
4,6.3,126,accelerate,12.031,9.924,20.733,16.924,3.809,2.107,2.089,20.733,12.031,3.809,2.107,0.658,0.0,1,0.0
4,6.35,127,accelerate,12.157,9.965,20.817,16.965,3.852,2.193,2.089,20.817,12.157,3.852,2.193,0.667,0.0,1,0.0
4,6.4,128,accelerate,12.305,10.035,20.906,17.035,3.871,2.27,2.083,20.906,12.305,3.871,2.27,0.673,0.0,1,0.0
4,6.45,129,accelerate,12.41,10.125,20.997,17.125,3.873,2.285,2.074,20.997,12.41,3.873,2.285,0.674,0.0,1,0.0
4,6.5,130,accelerate,12.543,10.217,21.089,17.217,3.872,2.325,2.064,20.516,12.41,3.298,2.193,0.595,0.0,0,0.05
4,6.55,131,accelerate,12.688,10.328,21.184,17.328,3.856,2.36,2.051,20.028,12.41,2.7,2.083,0.512,0.0,0,0.1
4,6.6,132,accelerate,12.796,10.425,21.281,17.425,3.856,2.371,2.041,21.281,12.796,3.856,2.371,0.676,0.0,1,0.0
4,6.65,133,accelerate,12.924,10.492,21.379,17.492,3.887,2.432,2.038,21.379,12.924,3.887,2.432,0.683,0.0,1,0.0
4,6.7,134,accelerate,13.005,10.592,21.475,17.592,3.883,2.413,2.027,21.475,13.005,3.883,2.413,0.683,0.0,1,0.0
4,6.75,135,accelerate,13.139,10.708,21.571,17.708,3.864,2.431,2.015,21.571,13.139,3.864,2.431,0.681,0.0,1,0.0
4,6.8,136,accelerate,13.289,10.835,21.674,17.835,3.839,2.454,2.0,21.674,13.289,3.839,2.454,0.68,0.0,1,0.0
4,6.85,137,accelerate,13.401,10.949,21.778,17.949,3.829,2.452,1.989,21.778,13.401,3.829,2.452,0.679,0.0,1,0.0
4,6.9,138,accelerate,13.524,11.08,21.879,18.08,3.8,2.444,1.975,21.879,13.524,3.8,2.444,0.675,0.0,1,0.0
4,6.95,139,accelerate,13.598,11.214,21.979,18.214,3.765,2.384,1.96,21.367,13.524,3.154,2.31,0.585,0.0,0,0.05
4,7.0,140,accelerate,13.729,11.316,22.077,18.316,3.761,2.413,1.951,22.077,13.729,3.761,2.413,0.67,0.0,1,0.0
4,7.05,141,accelerate,13.878,11.426,22.179,18.426,3.753,2.453,1.941,21.556,13.729,3.13,2.303,0.583,0.0,0,0.05
4,7.1,142,accelerate,13.987,11.443,22.287,18.443,3.844,2.545,1.948,21.033,13.729,2.59,2.286,0.511,0.0,0,0.1
4,7.15,143,accelerate,14.108,11.402,22.401,18.402,3.999,2.706,1.965,20.508,13.729,2.106,2.327,0.448,0.0,0,0.15
4,7.2,144,accelerate,14.177,11.644,22.513,18.644,3.869,2.534,1.933,19.977,13.729,1.334,2.085,0.337,0.0,0,0.2
4,7.25,145,accelerate,14.301,11.916,22.615,18.916,3.699,2.384,1.898,22.615,14.301,3.699,2.384,0.663,0.0,1,0.0
4,7.3,146,accelerate,14.446,12.054,22.719,19.054,3.665,2.393,1.885,22.075,14.301,3.021,2.247,0.569,0.0,0,0.05
4,7.35,147,accelerate,14.541,12.175,22.824,19.175,3.649,2.366,1.875,22.824,14.541,3.649,2.366,0.657,0.0,1,0.0
4,7.4,148,accelerate,14.638,12.235,22.928,19.235,3.693,2.403,1.874,22.273,14.541,3.038,2.306,0.574,0.0,0,0.05
4,7.45,149,accelerate,14.677,12.331,23.03,19.331,3.699,2.345,1.868,23.03,14.677,3.699,2.345,0.664,0.0,1,0.0
4,7.5,150,accelerate,14.762,12.433,23.134,19.433,3.701,2.33,1.861,22.475,14.677,3.042,2.244,0.574,0.0,0,0.05
4,7.55,151,accelerate,14.873,12.493,23.245,19.493,3.752,2.38,1.861,21.913,14.677,2.421,2.184,0.489,0.0,0,0.1
4,7.6,152,accelerate,14.968,12.55,23.36,19.55,3.81,2.418,1.861,23.36,14.968,3.81,2.418,0.683,0.0,1,0.0
4,7.65,153,accelerate,15.096,12.613,23.482,19.613,3.869,2.483,1.862,23.482,15.096,3.869,2.483,0.694,0.0,1,0.0
4,7.7,154,accelerate,15.202,12.658,23.61,19.658,3.952,2.544,1.865,23.61,15.202,3.952,2.544,0.707,0.0,1,0.0
4,7.75,155,accelerate,15.338,12.739,23.743,19.739,4.004,2.599,1.864,23.043,15.202,3.305,2.463,0.619,0.0,0,0.05
4,7.8,156,accelerate,15.45,12.779,23.881,19.779,4.101,2.671,1.869,22.469,15.202,2.69,2.422,0.536,0.0,0,0.1
4,7.85,157,accelerate,15.552,12.857,24.024,19.857,4.167,2.695,1.869,21.888,15.202,2.031,2.345,0.446,0.0,0,0.15
4,7.9,158,accelerate,15.632,12.928,24.177,19.928,4.249,2.704,1.87,21.302,15.202,1.374,2.274,0.356,0.0,0,0.2
4,7.95,159,accelerate,15.689,12.933,24.334,19.933,4.401,2.756,1.882,24.334,15.689,4.401,2.756,0.777,0.0,1,0.0
4,8.0,160,accelerate,15.771,12.935,24.497,19.935,4.562,2.836,1.894,23.756,15.689,3.821,2.754,0.7,0.0,0,0.05
4,8.05,161,accelerate,15.866,12.978,24.668,19.978,4.689,2.888,1.901,24.668,15.866,4.689,2.888,0.821,0.0,1,0.0
4,8.1,162,accelerate,15.981,13.019,24.845,20.019,4.826,2.962,1.908,24.845,15.981,4.826,2.962,0.842,0.0,1,0.0
4,8.15,163,accelerate,16.008,13.118,25.026,20.118,4.908,2.891,1.908,24.259,15.981,4.142,2.863,0.748,0.0,0,0.05
4,8.2,164,accelerate,16.003,13.188,25.202,20.188,5.014,2.815,1.911,23.663,15.981,3.476,2.793,0.657,0.0,0,0.1
4,8.25,165,accelerate,16.106,13.306,25.376,20.306,5.07,2.8,1.907,23.058,15.981,2.752,2.675,0.556,0.0,0,0.15
4,8.3,166,accelerate,16.314,13.422,25.558,20.422,5.136,2.892,1.904,22.446,15.981,2.025,2.559,0.455,0.0,0,0.2
4,8.35,167,accelerate,16.49,13.471,25.747,20.471,5.276,3.019,1.911,25.747,16.49,5.276,3.019,0.904,0.0,1,0.0
4,8.4,168,accelerate,16.643,13.514,25.943,20.514,5.428,3.129,1.92,25.133,16.49,4.619,2.976,0.815,0.0,0,0.05
4,8.45,169,accelerate,16.774,13.605,26.143,20.605,5.538,3.169,1.922,26.143,16.774,5.538,3.169,0.944,0.0,1,0.0
4,8.5,170,accelerate,16.87,13.689,26.345,20.689,5.656,3.181,1.925,26.345,16.87,5.656,3.181,0.96,0.0,1,0.0
4,8.55,171,accelerate,16.934,13.838,26.544,20.838,5.706,3.096,1.918,25.711,16.87,4.874,3.032,0.851,0.0,0,0.05
4,8.6,172,accelerate,16.988,13.956,26.737,20.956,5.781,3.032,1.916,25.065,16.87,4.11,2.914,0.745,0.0,0,0.1
4,8.65,173,accelerate,17.05,14.124,26.923,21.124,5.799,2.926,1.906,24.407,16.87,3.283,2.746,0.629,0.0,0,0.15
4,8.7,174,accelerate,17.129,14.22,27.104,21.22,5.884,2.909,1.906,23.738,16.87,2.518,2.65,0.524,0.0,0,0.2
4,8.75,175,accelerate,17.219,14.332,27.281,21.332,5.949,2.887,1.903,23.058,16.87,1.726,2.538,0.415,0.0,0,0.25
4,8.8,176,accelerate,17.316,14.423,27.457,21.423,6.034,2.893,1.904,27.457,17.316,6.034,2.893,1.0,0.0,1,0.0
4,8.85,177,accelerate,17.417,14.452,27.634,21.452,6.182,2.965,1.912,26.77,17.316,5.318,2.864,0.905,0.0,0,0.05
4,8.9,178,accelerate,17.522,14.509,27.811,21.509,6.302,3.013,1.917,27.811,17.522,6.302,3.013,1.0,0.0,1,0.0
4,8.95,179,accelerate,17.629,14.568,27.987,21.568,6.418,3.061,1.921,27.11,17.522,5.542,2.954,0.937,0.0,0,0.05
4,9.0,180,accelerate,17.737,14.727,28.158,21.727,6.431,3.01,1.912,26.399,17.522,4.673,2.795,0.816,0.0,0,0.1
4,9.05,181,accelerate,17.846,14.708,28.327,21.708,6.619,3.138,1.926,25.679,17.522,3.971,2.814,0.723,0.0,0,0.15
4,9.1,182,accelerate,17.955,14.687,28.5,21.687,6.813,3.268,1.94,24.958,17.522,3.271,2.835,0.631,0.0,0,0.2
4,9.15,183,accelerate,18.065,14.812,28.676,21.812,6.864,3.253,1.936,28.676,18.065,6.864,3.253,1.0,0.0,1,0.0
4,9.2,184,accelerate,18.176,15.02,28.845,22.02,6.824,3.155,1.92,27.939,18.065,5.919,3.045,0.991,0.0,0,0.05
4,9.25,185,accelerate,18.286,15.24,29.007,22.24,6.767,3.047,1.903,29.007,18.286,6.767,3.047,1.0,0.0,1,0.0
4,9.3,186,accelerate,18.397,15.423,29.163,22.423,6.74,2.974,1.891,29.163,18.397,6.74,2.974,1.0,0.0,1,0.0
4,9.35,187,accelerate,18.508,15.64,29.313,22.64,6.674,2.868,1.874,29.313,18.508,6.674,2.868,1.0,0.0,1,0.0
4,9.4,188,accelerate,18.616,15.856,29.458,22.856,6.602,2.76,1.858,28.53,18.508,5.674,2.652,0.945,0.0,0,0.05
4,9.45,189,accelerate,18.718,16.04,29.597,23.04,6.557,2.678,1.845,29.597,18.718,6.557,2.678,1.0,0.0,1,0.0
4,9.5,190,accelerate,18.813,16.25,29.731,23.25,6.48,2.563,1.83,28.792,18.718,5.542,2.468,0.921,0.0,0,0.05
4,9.55,191,accelerate,18.904,16.437,29.858,23.437,6.421,2.467,1.817,29.858,18.904,6.421,2.467,1.0,0.0,1,0.0
4,9.6,192,accelerate,18.996,16.642,29.98,23.642,6.338,2.353,1.801,29.032,18.904,5.39,2.262,0.894,0.0,0,0.05
