episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
12,2.35,47,accelerate,4.619,3.161,13.927,10.161,3.766,1.458,4.406,13.927,4.619,3.766,1.458,0.585,0.0,1,0.0
12,2.4,48,accelerate,4.628,3.262,13.998,10.262,3.736,1.365,4.291,13.767,4.619,3.505,1.356,0.547,0.0,0,0.05
12,2.45,49,accelerate,4.627,3.363,14.064,10.363,3.701,1.264,4.182,14.064,4.627,3.701,1.264,0.571,0.0,1,0.0
12,2.5,50,accelerate,4.685,3.466,14.127,10.466,3.661,1.219,4.076,13.894,4.627,3.428,1.161,0.532,0.0,0,0.05
12,2.55,51,accelerate,4.803,3.564,14.189,10.564,3.625,1.239,3.981,14.189,4.803,3.625,1.239,0.561,0.0,1,0.0
12,2.6,52,accelerate,4.956,3.649,14.254,10.649,3.605,1.306,3.906,14.01,4.803,3.36,1.154,0.524,0.0,0,0.05
12,2.65,53,accelerate,5.128,3.739,14.323,10.739,3.583,1.389,3.83,13.825,4.803,3.086,1.064,0.485,0.0,0,0.1
12,2.7,54,accelerate,5.243,3.824,14.394,10.824,3.57,1.418,3.764,14.394,5.243,3.57,1.418,0.562,0.0,1,0.0
12,2.75,55,accelerate,5.09,3.902,14.459,10.902,3.556,1.187,3.705,14.459,5.09,3.556,1.187,0.553,0.0,1,0.0
12,2.8,56,accelerate,5.093,3.989,14.516,10.989,3.527,1.104,3.639,14.262,5.09,3.273,1.101,0.513,0.0,0,0.05
12,2.85,57,accelerate,5.0,4.071,14.566,11.071,3.496,0.929,3.579,14.061,5.09,2.99,1.019,0.473,0.0,0,0.1
12,2.9,58,accelerate,5.459,4.142,14.626,11.142,3.484,1.317,3.531,13.856,5.09,2.714,0.948,0.434,0.0,0,0.15
12,2.95,59,accelerate,5.818,4.195,14.702,11.195,3.507,1.623,3.505,13.648,5.09,2.453,0.895,0.398,0.0,0,0.2
12,3.0,60,accelerate,5.924,4.218,14.786,11.218,3.568,1.706,3.506,13.438,5.09,2.22,0.872,0.366,0.0,0,0.25
12,3.05,61,accelerate,5.894,4.238,14.871,11.238,3.633,1.656,3.509,14.871,5.894,3.633,1.656,0.581,0.0,1,0.0
12,3.1,62,accelerate,5.845,4.259,14.952,11.259,3.693,1.586,3.511,14.659,5.894,3.4,1.635,0.55,0.0,0,0.05
12,3.15,63,accelerate,5.815,4.307,15.029,11.307,3.722,1.508,3.489,15.029,5.815,3.722,1.508,0.59,0.0,1,0.0
12,3.2,64,accelerate,5.815,4.378,15.102,11.378,3.724,1.436,3.45,14.812,5.815,3.434,1.437,0.549,0.0,0,0.05
12,3.25,65,accelerate,5.848,4.46,15.173,11.46,3.713,1.388,3.402,14.591,5.815,3.131,1.355,0.507,0.0,0,0.1
12,3.3,66,accelerate,5.915,4.538,15.242,11.538,3.704,1.377,3.359,15.242,5.915,3.704,1.377,0.585,0.0,1,0.0
12,3.35,67,accelerate,6.014,4.616,15.312,11.616,3.696,1.398,3.317,15.312,6.014,3.696,1.398,0.585,0.0,1,0.0
12,3.4,68,accelerate,6.142,4.691,15.384,11.691,3.693,1.451,3.28,15.079,6.014,3.389,1.324,0.542,0.0,0,0.05
12,3.45,69,accelerate,6.136,4.783,15.453,11.783,3.67,1.353,3.231,15.453,6.136,3.67,1.353,0.581,0.0,1,0.0
12,3.5,70,accelerate,6.131,4.874,15.518,11.874,3.645,1.258,3.184,15.212,6.136,3.338,1.262,0.534,0.0,0,0.05
12,3.55,71,accelerate,6.633,4.961,15.59,11.961,3.629,1.672,3.143,14.966,6.136,3.005,1.175,0.487,0.0,0,0.1
12,3.6,72,accelerate,7.16,5.034,15.688,12.034,3.654,2.125,3.116,14.716,6.136,2.681,1.102,0.442,0.0,0,0.15
12,3.65,73,accelerate,7.555,5.084,15.806,12.084,3.722,2.471,3.109,14.462,6.136,2.379,1.052,0.401,0.0,0,0.2
12,3.7,74,accelerate,7.722,5.028,15.938,12.028,3.91,2.695,3.17,14.21,6.136,2.183,1.108,0.377,0.0,0,0.25
12,3.75,75,accelerate,7.703,5.02,16.072,12.02,4.052,2.683,3.202,13.96,6.136,1.939,1.116,0.345,0.0,0,0.3
12,3.8,76,accelerate,7.626,4.979,16.206,11.979,4.227,2.647,3.255,13.71,6.136,1.731,1.157,0.319,0.0,0,0.35
12,3.85,77,accelerate,7.518,5.007,16.334,12.007,4.327,2.511,3.262,13.46,6.136,1.453,1.129,0.281,0.0,0,0.4
12,3.9,78,accelerate,7.405,4.983,16.457,11.983,4.473,2.422,3.302,13.211,6.136,1.228,1.153,0.252,0.0,0,0.45
12,3.95,79,accelerate,7.305,4.942,16.576,11.942,4.634,2.364,3.354,12.963,6.136,1.021,1.194,0.226,0.0,0,0.5
12,4.0,80,accelerate,7.248,4.875,16.694,11.875,4.818,2.372,3.424,12.718,6.136,0.842,1.261,0.205,0.0,0,0.55
12,4.05,81,accelerate,7.239,4.791,16.815,11.791,5.023,2.448,3.51,12.477,6.136,0.686,1.345,0.187,0.0,0,0.6
12,4.1,82,accelerate,7.276,4.693,16.941,11.693,5.248,2.582,3.61,16.941,7.276,5.248,2.582,0.837,0.0,1,0.0
12,4.15,83,accelerate,7.341,4.605,17.075,11.605,5.47,2.736,3.708,17.075,7.341,5.47,2.736,0.873,0.0,1,0.0
12,4.2,84,accelerate,7.448,4.586,17.216,11.586,5.629,2.862,3.754,17.216,7.448,5.629,2.862,0.899,0.0,1,0.0
12,4.25,85,accelerate,7.583,4.672,17.36,11.672,5.688,2.911,3.716,17.36,7.583,5.688,2.911,0.909,0.0,1,0.0
12,4.3,86,accelerate,7.741,4.849,17.506,11.849,5.657,2.892,3.61,17.506,7.741,5.657,2.892,0.906,0.0,1,0.0
12,4.35,87,accelerate,7.905,5.075,17.648,12.075,5.573,2.83,3.477,17.256,7.741,5.181,2.665,0.835,0.0,0,0.05
12,4.4,88,accelerate,8.086,5.319,17.787,12.319,5.468,2.767,3.344,16.995,7.741,4.676,2.421,0.761,0.0,0,0.1
12,4.45,89,accelerate,8.279,5.24,17.932,12.24,5.692,3.039,3.422,16.73,7.741,4.491,2.501,0.739,0.0,0,0.15
12,4.5,90,accelerate,8.479,5.272,18.089,12.272,5.817,3.206,3.431,18.089,8.479,5.817,3.206,0.941,0.0,1,0.0
12,4.55,91,accelerate,8.672,5.219,18.256,12.219,6.037,3.453,3.498,17.827,8.479,5.608,3.26,0.916,0.0,0,0.05
12,4.6,92,accelerate,8.875,5.367,18.43,12.367,6.062,3.508,3.434,18.43,8.875,6.062,3.508,0.985,0.0,1,0.0
12,4.65,93,accelerate,9.083,5.461,18.607,12.461,6.146,3.622,3.407,18.607,9.083,6.146,3.622,1.0,0.0,1,0.0
12,4.7,94,accelerate,9.294,5.532,18.791,12.532,6.258,3.762,3.396,18.331,9.083,5.799,3.551,0.954,0.0,0,0.05
12,4.75,95,accelerate,9.471,5.476,18.984,12.476,6.508,3.995,3.466,18.057,9.083,5.58,3.607,0.927,0.0,0,0.1
12,4.8,96,accelerate,9.572,5.914,19.176,12.914,6.262,3.658,3.242,17.774,9.083,4.86,3.169,0.818,0.0,0,0.15
12,4.85,97,accelerate,9.588,6.638,19.334,13.638,5.696,2.95,2.913,19.334,9.588,5.696,2.95,0.923,0.0,1,0.0
12,4.9,98,accelerate,9.536,7.246,19.457,14.246,5.211,2.29,2.685,19.457,9.536,5.211,2.29,0.837,0.0,1,0.0
12,4.95,99,accelerate,9.505,7.735,19.55,14.735,4.815,1.77,2.528,19.079,9.536,4.344,1.802,0.706,0.0,0,0.05
12,5.0,100,accelerate,9.53,8.139,19.621,15.139,4.481,1.391,2.411,19.621,9.53,4.481,1.391,0.711,0.0,1,0.0
12,5.05,101,accelerate,9.595,8.332,19.68,15.332,4.348,1.262,2.362,19.68,9.595,4.348,1.262,0.69,0.0,1,0.0
12,5.1,102,accelerate,9.682,8.533,19.734,15.533,4.2,1.148,2.312,19.258,9.595,3.724,1.061,0.601,0.0,0,0.05
12,5.15,103,accelerate,9.807,8.66,19.783,15.66,4.123,1.147,2.284,18.828,9.595,3.168,0.934,0.523,0.0,0,0.1
12,5.2,104,accelerate,9.966,8.827,19.832,15.827,4.005,1.139,2.247,19.832,9.966,4.005,1.139,0.642,0.0,1,0.0
12,5.25,105,accelerate,10.118,8.912,19.881,15.912,3.969,1.206,2.231,19.389,9.966,3.476,1.053,0.569,0.0,0,0.05
12,5.3,106,accelerate,10.302,9.055,19.931,16.055,3.875,1.246,2.201,18.94,9.966,2.884,0.91,0.486,0.0,0,0.1
12,5.35,107,accelerate,10.492,9.122,19.985,16.122,3.863,1.37,2.191,19.985,10.492,3.863,1.37,0.632,0.0,1,0.0
12,5.4,108,accelerate,10.664,9.232,20.042,16.232,3.809,1.432,2.171,19.527,10.492,3.295,1.259,0.553,0.0,0,0.05
12,5.45,109,accelerate,10.69,9.289,20.097,16.289,3.808,1.402,2.164,19.065,10.492,2.777,1.203,0.483,0.0,0,0.1
12,5.5,110,accelerate,10.644,9.389,20.147,16.389,3.758,1.256,2.146,20.147,10.644,3.758,1.256,0.616,0.0,1,0.0
12,5.55,111,accelerate,10.944,9.426,20.2,16.426,3.774,1.517,2.143,20.2,10.944,3.774,1.517,0.628,0.0,1,0.0
12,5.6,112,accelerate,11.276,9.528,20.267,16.528,3.739,1.748,2.127,20.267,11.276,3.739,1.748,0.631,0.0,1,0.0
12,5.65,113,accelerate,11.476,9.588,20.34,16.588,3.752,1.888,2.121,20.34,11.476,3.752,1.888,0.638,0.0,1,0.0
12,5.7,114,accelerate,11.466,9.708,20.409,16.708,3.701,1.758,2.102,20.409,11.466,3.701,1.758,0.628,0.0,1,0.0
12,5.75,115,accelerate,11.413,9.785,20.469,16.785,3.685,1.628,2.092,20.469,11.413,3.685,1.628,0.622,0.0,1,0.0
12,5.8,116,accelerate,11.355,9.912,20.523,16.912,3.61,1.442,2.07,20.523,11.355,3.61,1.442,0.606,0.0,1,0.0
12,5.85,117,accelerate,11.294,9.992,20.568,16.992,3.576,1.302,2.058,20.032,11.355,3.04,1.362,0.528,0.0,0,0.05
12,5.9,118,accelerate,11.275,10.109,20.605,17.109,3.496,1.165,2.038,19.537,11.355,2.427,1.245,0.443,0.0,0,0.1
12,5.95,119,accelerate,11.316,10.158,20.64,17.158,3.482,1.157,2.032,20.64,11.316,3.482,1.157,0.581,0.0,1,0.0
12,6.0,120,accelerate,11.396,10.23,20.677,17.23,3.447,1.166,2.021,20.677,11.396,3.447,1.166,0.577,0.0,1,0.0
12,6.05,121,accelerate,11.469,10.268,20.715,17.268,3.447,1.201,2.017,20.176,11.396,2.909,1.128,0.505,0.0,0,0.05
12,6.1,122,accelerate,11.57,10.345,20.753,17.345,3.408,1.225,2.006,20.753,11.57,3.408,1.225,0.575,0.0,1,0.0
12,6.15,123,accelerate,11.639,10.366,20.791,17.366,3.425,1.273,2.006,20.251,11.57,2.885,1.204,0.505,0.0,0,0.05
12,6.2,124,accelerate,11.773,10.437,20.829,17.437,3.392,1.336,1.996,20.829,11.773,3.392,1.336,0.578,0.0,1,0.0
12,6.25,125,accelerate,11.913,10.465,20.876,17.465,3.411,1.449,1.995,20.326,11.773,2.861,1.308,0.507,0.0,0,0.05
12,6.3,126,accelerate,12.031,10.533,20.928,17.533,3.395,1.498,1.987,20.928,12.031,3.395,1.498,0.585,0.0,1,0.0
12,6.35,127,accelerate,12.157,10.551,20.982,17.551,3.432,1.607,1.989,20.424,12.031,2.873,1.481,0.515,0.0,0,0.05
12,6.4,128,accelerate,12.305,10.616,21.042,17.616,3.426,1.689,1.982,21.042,12.305,3.426,1.689,0.596,0.0,1,0.0
12,6.45,129,accelerate,12.41,10.646,21.107,17.646,3.461,1.764,1.983,21.107,12.41,3.461,1.764,0.604,0.0,1,0.0
12,6.5,130,accelerate,12.543,10.706,21.174,17.706,3.468,1.836,1.978,21.174,12.543,3.468,1.836,0.608,0.0,1,0.0
12,6.55,131,accelerate,12.688,10.759,21.247,17.759,3.488,1.928,1.975,20.667,12.543,2.908,1.783,0.532,0.0,0,0.05
12,6.6,132,accelerate,12.796,10.846,21.325,17.846,3.478,1.95,1.966,21.325,12.796,3.478,1.95,0.614,0.0,1,0.0
12,6.65,133,accelerate,12.924,10.881,21.404,17.881,3.523,2.043,1.967,21.404,12.924,3.523,2.043,0.624,0.0,1,0.0
12,6.7,134,accelerate,13.005,10.968,21.482,17.968,3.514,2.037,1.959,20.892,12.924,2.924,1.956,0.541,0.0,0,0.05
12,6.75,135,accelerate,13.139,11.028,21.562,18.028,3.535,2.111,1.955,20.377,12.924,2.349,1.896,0.463,0.0,0,0.1
12,6.8,136,accelerate,13.289,11.077,21.65,18.077,3.573,2.212,1.954,19.858,12.924,1.781,1.847,0.386,0.0,0,0.15
12,6.85,137,accelerate,13.401,11.091,21.742,18.091,3.651,2.31,1.96,19.335,12.924,1.244,1.833,0.314,0.0,0,0.2
12,6.9,138,accelerate,13.524,11.104,21.84,18.104,3.736,2.419,1.967,18.812,12.924,0.708,1.82,0.242,0.0,0,0.25
12,6.95,139,accelerate,13.598,11.047,21.943,18.047,3.896,2.551,1.986,21.943,13.598,3.896,2.551,0.693,0.0,1,0.0
12,7.0,140,accelerate,13.729,10.979,22.054,17.979,4.075,2.75,2.009,21.44,13.598,3.461,2.619,0.637,0.0,0,0.05
12,7.05,141,accelerate,13.878,10.923,22.176,17.923,4.253,2.955,2.03,20.937,13.598,3.014,2.675,0.58,0.0,0,0.1
12,7.1,142,accelerate,13.987,10.943,22.307,17.943,4.364,3.044,2.038,20.433,13.598,2.49,2.655,0.51,0.0,0,0.15
12,7.15,143,accelerate,14.108,10.92,22.442,17.92,4.522,3.188,2.055,22.442,14.108,4.522,3.188,0.8,0.0,1,0.0
12,7.2,144,accelerate,14.177,10.956,22.578,17.956,4.621,3.221,2.061,22.578,14.177,4.621,3.221,0.815,0.0,1,0.0
12,7.25,145,accelerate,14.301,11.022,22.716,18.022,4.694,3.279,2.061,22.716,14.301,4.694,3.279,0.827,0.0,1,0.0
12,7.3,146,accelerate,14.446,11.144,22.859,18.144,4.715,3.303,2.051,22.216,14.301,4.072,3.157,0.741,0.0,0,0.05
12,7.35,147,accelerate,14.541,11.091,23.007,18.091,4.916,3.45,2.074,21.712,14.301,3.621,3.209,0.683,0.0,0,0.1
12,7.4,148,accelerate,14.638,11.118,23.162,18.118,5.044,3.52,2.083,23.162,14.638,5.044,3.52,0.884,0.0,1,0.0
12,7.45,149,accelerate,14.677,11.431,23.311,18.431,4.88,3.245,2.039,22.657,14.638,4.225,3.206,0.765,0.0,0,0.05
12,7.5,150,accelerate,14.762,11.777,23.446,18.777,4.669,2.985,1.991,22.132,14.638,3.355,2.861,0.638,0.0,0,0.1
12,7.55,151,accelerate,14.873,12.059,23.58,19.059,4.521,2.814,1.955,21.592,14.638,2.533,2.579,0.519,0.0,0,0.15
12,7.6,152,accelerate,14.968,12.231,23.711,19.231,4.481,2.738,1.939,21.04,14.638,1.809,2.407,0.417,0.0,0,0.2
12,7.65,153,accelerate,15.096,12.357,23.845,19.357,4.488,2.739,1.93,23.845,15.096,4.488,2.739,0.786,0.0,1,0.0
12,7.7,154,accelerate,15.202,12.456,23.983,19.456,4.527,2.746,1.925,23.983,15.202,4.527,2.746,0.793,0.0,1,0.0
12,7.75,155,accelerate,15.338,12.529,24.128,19.529,4.598,2.809,1.926,23.431,15.202,3.902,2.673,0.707,0.0,0,0.05
12,7.8,156,accelerate,15.45,12.634,24.277,19.634,4.642,2.816,1.921,22.87,15.202,3.236,2.567,0.616,0.0,0,0.1
12,7.85,157,accelerate,15.552,12.688,24.43,19.688,4.742,2.864,1.925,22.301,15.202,2.613,2.514,0.531,0.0,0,0.15
12,7.9,158,accelerate,15.632,12.775,24.589,19.775,4.814,2.857,1.925,21.724,15.202,1.949,2.426,0.44,0.0,0,0.2
12,7.95,159,accelerate,15.689,12.851,24.753,19.851,4.902,2.838,1.926,24.753,15.689,4.902,2.838,0.848,0.0,1,0.0
12,8.0,160,accelerate,15.771,12.877,24.922,19.877,5.045,2.894,1.935,24.922,15.771,5.045,2.894,0.869,0.0,1,0.0
12,8.05,161,accelerate,15.866,12.944,25.095,19.944,5.152,2.922,1.939,24.349,15.771,4.405,2.827,0.782,0.0,0,0.05
12,8.1,162,accelerate,15.981,13.062,25.275,20.062,5.213,2.919,1.935,23.769,15.771,3.707,2.709,0.684,0.0,0,0.1
12,8.15,163,accelerate,16.008,13.145,25.457,20.145,5.312,2.863,1.937,25.457,16.008,5.312,2.863,0.904,0.0,1,0.0
12,8.2,164,accelerate,16.003,13.259,25.636,20.259,5.377,2.744,1.934,25.636,16.003,5.377,2.744,0.908,0.0,1,0.0
12,8.25,165,accelerate,16.106,13.353,25.812,20.353,5.459,2.752,1.933,25.812,16.106,5.459,2.752,0.92,0.0,1,0.0
12,8.3,166,accelerate,16.314,13.524,25.991,20.524,5.467,2.79,1.922,25.991,16.314,5.467,2.79,0.922,0.0,1,0.0
12,8.35,167,accelerate,16.49,13.728,26.175,20.728,5.447,2.762,1.907,25.377,16.314,4.649,2.586,0.806,0.0,0,0.05
12,8.4,168,accelerate,16.643,13.895,26.36,20.895,5.465,2.748,1.897,24.751,16.314,3.856,2.419,0.695,0.0,0,0.1
12,8.45,169,accelerate,16.774,14.056,26.544,21.056,5.488,2.719,1.888,24.113,16.314,3.057,2.258,0.583,0.0,0,0.15
12,8.5,170,accelerate,16.87,14.136,26.726,21.136,5.589,2.733,1.891,23.463,16.314,2.326,2.177,0.483,0.0,0,0.2
12,8.55,171,cruise,16.934,14.234,26.906,21.234,5.671,2.7,1.89,26.906,16.934,5.671,2.7,0.946,0.0,1,0.0
12,8.6,172,cruise,16.988,14.258,27.083,21.258,5.825,2.73,1.899,27.083,16.988,5.825,2.73,0.968,0.0,1,0.0
12,8.65,173,cruise,17.05,14.36,27.257,21.36,5.897,2.69,1.898,26.416,16.988,5.056,2.628,0.862,0.0,0,0.05
12,8.7,174,cruise,17.129,14.519,27.428,21.519,5.91,2.61,1.889,25.739,16.988,4.221,2.469,0.745,0.0,0,0.1
12,8.75,175,cruise,17.219,14.647,27.596,21.647,5.949,2.572,1.884,25.053,16.988,3.406,2.341,0.632,0.0,0,0.15
12,8.8,176,cruise,17.316,14.765,27.759,21.765,5.994,2.551,1.88,27.759,17.316,5.994,2.551,0.984,0.0,1,0.0
12,8.85,177,cruise,17.413,14.824,27.92,21.824,6.095,2.589,1.883,27.92,17.413,6.095,2.589,0.999,0.0,1,0.0
12,8.9,178,cruise,17.494,14.973,28.076,21.973,6.102,2.52,1.875,28.076,17.494,6.102,2.52,0.998,0.0,1,0.0
12,8.95,179,cruise,17.52,14.875,28.23,21.875,6.355,2.645,1.898,27.358,17.494,5.483,2.619,0.918,0.0,0,0.05
12,9.0,180,cruise,17.475,14.849,28.382,21.849,6.534,2.626,1.911,28.382,17.475,6.534,2.626,1.0,0.0,1,0.0
12,9.05,181,cruise,17.403,15.094,28.524,22.094,6.43,2.309,1.89,28.524,17.403,6.43,2.309,1.0,0.0,1,0.0
12,9.1,182,cruise,17.325,15.325,28.646,22.325,6.322,2.001,1.869,27.78,17.403,5.456,2.078,0.897,0.0,0,0.05
12,9.15,183,cruise,17.272,15.556,28.751,22.556,6.195,1.716,1.848,28.751,17.272,6.195,1.716,0.983,0.0,1,0.0
12,9.2,184,cruise,17.265,15.722,28.843,22.722,6.121,1.543,1.835,28.843,17.265,6.121,1.543,0.968,0.0,1,0.0
12,9.25,185,cruise,17.298,15.931,28.924,22.931,5.992,1.367,1.816,28.061,17.265,5.129,1.334,0.828,0.0,0,0.05
12,9.3,186,cruise,17.357,16.097,28.996,23.097,5.899,1.259,1.801,27.266,17.265,4.169,1.168,0.695,0.0,0,0.1
12,9.35,187,cruise,17.421,16.275,29.061,23.275,5.786,1.146,1.786,26.462,17.265,3.187,0.99,0.558,0.0,0,0.15
12,9.4,188,cruise,17.461,16.401,29.119,23.401,5.718,1.06,1.775,25.648,17.265,2.247,0.864,0.428,0.0,0,0.2
12,9.45,189,cruise,17.459,16.497,29.173,23.497,5.675,0.962,1.768,24.829,17.265,1.331,0.767,0.303,0.0,0,0.25
12,9.5,190,cruise,17.422,16.55,29.222,23.55,5.672,0.873,1.766,29.222,17.422,5.672,0.873,0.885,0.0,1,0.0
12,9.55,191,cruise,17.37,16.55,29.266,23.55,5.716,0.821,1.768,29.266,17.37,5.716,0.821,0.89,0.0,1,0.0
12,9.6,192,cruise,17.326,16.588,29.306,23.588,5.719,0.738,1.767,29.306,17.326,5.719,0.738,0.887,0.0,1,0.0
12,9.65,193,cruise,17.307,16.653,29.342,23.653,5.689,0.654,1.762,29.342,17.307,5.689,0.654,0.88,0.0,1,0.0
