episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
6,0.05,1,accelerate,0.0,0.0,12.825,7.0,5.825,0.0,128.247,12.825,0.0,5.825,0.0,0.778,0.0,0,0.05
6,0.1,2,accelerate,0.003,0.003,12.825,7.003,5.822,0.0,128.247,12.825,0.0,5.822,-0.003,0.778,0.0,0,0.1
6,0.15,3,accelerate,0.001,0.001,12.825,7.001,5.824,0.0,128.247,12.825,0.0,5.824,-0.001,0.779,0.0,0,0.15
6,0.2,4,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.0,5.825,-0.0,0.78,0.0,0,0.2
6,0.25,5,accelerate,0.0,0.001,12.825,7.001,5.824,-0.0,128.247,12.825,0.0,5.824,-0.001,0.781,0.0,0,0.25
6,0.3,6,accelerate,0.001,0.001,12.825,7.001,5.824,-0.0,128.247,12.825,0.0,5.824,-0.001,0.782,0.0,0,0.3
6,0.35,7,accelerate,0.001,0.001,12.825,7.001,5.824,-0.0,128.247,12.825,0.0,5.824,-0.001,0.783,0.0,0,0.35
6,0.4,8,accelerate,0.0,0.0,12.825,7.0,5.824,-0.0,128.247,12.825,0.0,5.824,-0.0,0.784,0.0,1,0.0
6,0.45,9,accelerate,0.0,0.0,12.825,7.0,5.824,-0.0,128.247,12.825,0.0,5.824,0.0,0.785,0.0,0,0.05
6,0.5,10,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.0,5.825,-0.0,0.786,0.0,1,0.0
6,0.55,11,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.0,5.825,-0.0,0.787,0.0,0,0.05
6,0.6,12,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.0,5.825,-0.0,0.788,0.0,1,0.0
6,0.65,13,accelerate,0.158,0.305,12.82,7.305,5.515,-0.146,42.097,12.82,0.158,5.515,-0.146,0.743,0.0,1,0.0
6,0.7,14,accelerate,0.518,0.628,12.815,7.628,5.187,-0.11,20.405,12.796,0.158,5.168,-0.47,0.687,0.0,0,0.05
6,0.75,15,accelerate,0.821,0.893,12.812,7.893,4.919,-0.072,14.351,12.758,0.158,4.865,-0.734,0.638,0.0,0,0.1
6,0.8,16,accelerate,1.035,1.004,12.814,8.004,4.81,0.031,12.76,12.814,1.035,4.81,0.031,0.657,0.0,1,0.0
6,0.85,17,accelerate,1.162,1.049,12.818,8.049,4.769,0.113,12.219,12.818,1.162,4.769,0.113,0.656,0.0,1,0.0
6,0.9,18,accelerate,1.301,1.249,12.823,8.249,4.574,0.053,10.271,12.823,1.301,4.574,0.053,0.628,0.0,1,0.0
6,0.95,19,accelerate,1.417,1.293,12.83,8.293,4.537,0.124,9.923,12.83,1.417,4.537,0.124,0.626,0.0,1,0.0
6,1.0,20,accelerate,1.543,1.409,12.838,8.409,4.429,0.134,9.112,12.838,1.543,4.429,0.134,0.613,0.0,1,0.0
6,1.05,21,accelerate,1.645,1.493,12.847,8.493,4.355,0.152,8.606,12.768,1.543,4.275,0.05,0.59,0.0,0,0.05
6,1.1,22,accelerate,1.806,1.622,12.858,8.622,4.236,0.183,7.926,12.858,1.806,4.236,0.183,0.59,0.0,1,0.0
6,1.15,23,accelerate,1.917,1.679,12.871,8.679,4.193,0.239,7.668,12.871,1.917,4.193,0.239,0.587,0.0,1,0.0
6,1.2,24,accelerate,2.082,1.77,12.888,8.77,4.117,0.312,7.28,12.888,2.082,4.117,0.312,0.58,0.0,1,0.0
6,1.25,25,accelerate,2.228,1.831,12.908,8.831,4.077,0.397,7.049,12.8,2.082,3.969,0.251,0.559,0.0,0,0.05
6,1.3,26,accelerate,2.418,1.91,12.934,8.91,4.024,0.508,6.772,12.71,2.082,3.8,0.172,0.535,0.0,0,0.1
6,1.35,27,accelerate,2.584,1.957,12.965,8.957,4.008,0.627,6.625,12.616,2.082,3.659,0.125,0.515,0.0,0,0.15
6,1.4,28,accelerate,2.755,2.036,13.002,9.036,3.967,0.72,6.387,12.519,2.082,3.483,0.046,0.489,0.0,0,0.2
6,1.45,29,accelerate,2.842,2.081,13.042,9.081,3.961,0.761,6.268,13.042,2.842,3.961,0.761,0.578,0.0,1,0.0
6,1.5,30,accelerate,2.887,2.157,13.082,9.157,3.925,0.73,6.065,13.082,2.887,3.925,0.73,0.572,0.0,1,0.0
6,1.55,31,accelerate,2.886,2.213,13.12,9.213,3.907,0.673,5.929,12.976,2.887,3.763,0.674,0.55,0.0,0,0.05
6,1.6,32,accelerate,2.919,2.302,13.155,9.302,3.853,0.617,5.715,12.867,2.887,3.565,0.585,0.521,0.0,0,0.1
6,1.65,33,accelerate,2.98,2.349,13.188,9.349,3.839,0.631,5.614,12.753,2.887,3.404,0.538,0.498,0.0,0,0.15
6,1.7,34,accelerate,3.108,2.408,13.224,9.408,3.816,0.7,5.491,12.637,2.887,3.228,0.479,0.473,0.0,0,0.2
6,1.75,35,accelerate,3.256,2.448,13.264,9.448,3.816,0.807,5.418,12.518,2.887,3.07,0.439,0.451,0.0,0,0.25
6,1.8,36,accelerate,3.447,2.523,13.31,9.523,3.787,0.924,5.276,13.31,3.447,3.787,0.924,0.564,0.0,1,0.0
6,1.85,37,accelerate,3.624,2.573,13.362,9.573,3.789,1.051,5.194,13.185,3.447,3.612,0.874,0.54,0.0,0,0.05
6,1.9,38,accelerate,3.752,2.651,13.418,9.651,3.767,1.1,5.061,13.056,3.447,3.405,0.795,0.51,0.0,0,0.1
6,1.95,39,accelerate,3.783,2.71,13.474,9.71,3.764,1.073,4.971,13.474,3.783,3.764,1.073,0.568,0.0,1,0.0
6,2.0,40,accelerate,3.783,2.793,13.526,9.793,3.733,0.989,4.842,13.338,3.783,3.544,0.99,0.536,0.0,0,0.05
6,2.05,41,accelerate,3.797,2.862,13.575,9.862,3.713,0.935,4.743,13.575,3.797,3.713,0.935,0.557,0.0,1,0.0
6,2.1,42,accelerate,3.888,2.953,13.623,9.953,3.67,0.935,4.614,13.431,3.797,3.478,0.845,0.524,0.0,0,0.05
6,2.15,43,accelerate,4.026,3.027,13.672,10.027,3.646,0.999,4.517,13.672,4.026,3.646,0.999,0.552,0.0,1,0.0
6,2.2,44,accelerate,4.199,3.119,13.726,10.119,3.607,1.08,4.401,13.52,4.026,3.401,0.907,0.517,0.0,0,0.05
6,2.25,45,accelerate,4.381,3.194,13.784,10.194,3.59,1.187,4.315,13.784,4.381,3.59,1.187,0.552,0.0,1,0.0
6,2.3,46,accelerate,4.541,3.286,13.847,10.286,3.561,1.255,4.214,13.847,4.541,3.561,1.255,0.551,0.0,1,0.0
6,2.35,47,accelerate,4.619,3.367,13.911,10.367,3.544,1.251,4.131,13.911,4.619,3.544,1.251,0.549,0.0,1,0.0
6,2.4,48,accelerate,4.628,3.465,13.972,10.465,3.507,1.162,4.032,13.741,4.619,3.276,1.153,0.51,0.0,0,0.05
6,2.45,49,accelerate,4.627,3.547,14.029,10.547,3.482,1.08,3.955,14.029,4.627,3.482,1.08,0.536,0.0,1,0.0
6,2.5,50,accelerate,4.685,3.637,14.082,10.637,3.446,1.048,3.872,13.85,4.627,3.213,0.99,0.498,0.0,0,0.05
6,2.55,51,accelerate,4.803,3.7,14.137,10.7,3.438,1.103,3.821,13.667,4.627,2.968,0.927,0.463,0.0,0,0.1
6,2.6,52,accelerate,4.956,3.772,14.195,10.772,3.423,1.184,3.763,13.481,4.627,2.709,0.855,0.427,0.0,0,0.15
6,2.65,53,accelerate,5.128,3.824,14.259,10.824,3.435,1.304,3.729,14.259,5.128,3.435,1.304,0.539,0.0,1,0.0
6,2.7,54,accelerate,5.243,3.881,14.327,10.881,3.447,1.362,3.692,14.327,5.243,3.447,1.362,0.543,0.0,1,0.0
6,2.75,55,accelerate,5.09,3.943,14.39,10.943,3.446,1.147,3.649,14.132,5.243,3.189,1.3,0.508,0.0,0,0.05
6,2.8,56,accelerate,5.093,4.016,14.445,11.016,3.429,1.077,3.597,14.445,5.093,3.429,1.077,0.533,0.0,1,0.0
6,2.85,57,accelerate,5.0,4.083,14.495,11.083,3.411,0.916,3.55,14.243,5.093,3.16,1.01,0.495,0.0,0,0.05
6,2.9,58,accelerate,5.459,4.155,14.553,11.155,3.398,1.304,3.503,14.037,5.093,2.883,0.939,0.456,0.0,0,0.1
6,2.95,59,accelerate,5.818,4.211,14.629,11.211,3.418,1.607,3.474,14.629,5.818,3.418,1.607,0.55,0.0,1,0.0
6,3.0,60,accelerate,5.924,4.258,14.712,11.258,3.454,1.666,3.455,14.712,5.924,3.454,1.666,0.558,0.0,1,0.0
6,3.05,61,accelerate,5.894,4.332,14.792,11.332,3.46,1.562,3.415,14.792,5.894,3.46,1.562,0.556,0.0,1,0.0
6,3.1,62,accelerate,5.845,4.415,14.867,11.415,3.452,1.431,3.368,14.867,5.845,3.452,1.431,0.551,0.0,1,0.0
6,3.15,63,accelerate,5.815,4.497,14.935,11.497,3.438,1.318,3.321,14.935,5.815,3.438,1.318,0.546,0.0,1,0.0
6,3.2,64,accelerate,5.815,4.58,14.999,11.58,3.418,1.234,3.275,14.708,5.815,3.128,1.234,0.502,0.0,0,0.05
6,3.25,65,accelerate,5.848,4.656,15.059,11.656,3.403,1.192,3.234,15.059,5.848,3.403,1.192,0.538,0.0,1,0.0
6,3.3,66,accelerate,5.915,4.727,15.119,11.727,3.392,1.188,3.198,14.825,5.848,3.098,1.121,0.495,0.0,0,0.05
6,3.35,67,accelerate,6.014,4.794,15.18,11.794,3.386,1.22,3.166,15.18,6.014,3.386,1.22,0.538,0.0,1,0.0
6,3.4,68,accelerate,6.142,4.844,15.243,11.844,3.399,1.297,3.147,15.243,6.142,3.399,1.297,0.543,0.0,1,0.0
6,3.45,69,accelerate,6.136,4.917,15.306,11.917,3.389,1.219,3.113,15.306,6.136,3.389,1.219,0.539,0.0,1,0.0
6,3.5,70,accelerate,6.131,4.991,15.365,11.991,3.374,1.141,3.079,15.058,6.136,3.068,1.145,0.494,0.0,0,0.05
6,3.55,71,accelerate,6.633,5.057,15.431,12.057,3.374,1.576,3.051,14.807,6.136,2.749,1.079,0.45,0.0,0,0.1
6,3.6,72,accelerate,7.16,5.073,15.526,12.073,3.453,2.087,3.061,15.526,7.16,3.453,2.087,0.578,0.0,1,0.0
6,3.65,73,accelerate,7.555,5.048,15.646,12.048,3.599,2.508,3.1,15.276,7.16,3.228,2.112,0.55,0.0,0,0.05
6,3.7,74,accelerate,7.722,5.047,15.779,12.047,3.732,2.676,3.127,15.024,7.16,2.978,2.113,0.517,0.0,0,0.1
6,3.75,75,accelerate,7.703,5.102,15.912,12.102,3.81,2.601,3.119,15.912,7.703,3.81,2.601,0.645,0.0,1,0.0
6,3.8,76,accelerate,7.626,5.01,16.041,12.01,4.031,2.616,3.202,16.041,7.626,4.031,2.616,0.675,0.0,1,0.0
6,3.85,77,accelerate,7.518,5.156,16.166,12.156,4.01,2.362,3.135,15.788,7.626,3.632,2.47,0.618,0.0,0,0.05
6,3.9,78,accelerate,7.405,5.195,16.278,12.195,4.083,2.21,3.134,16.278,7.405,4.083,2.21,0.67,0.0,1,0.0
6,3.95,79,accelerate,7.305,5.159,16.386,12.159,4.227,2.146,3.176,16.019,7.405,3.86,2.246,0.642,0.0,0,0.05
6,4.0,80,accelerate,7.248,5.142,16.492,12.142,4.351,2.106,3.208,16.492,7.248,4.351,2.106,0.704,0.0,1,0.0
6,4.05,81,accelerate,7.239,5.142,16.597,12.142,4.455,2.097,3.228,16.597,7.239,4.455,2.097,0.718,0.0,1,0.0
6,4.1,82,accelerate,7.276,5.17,16.702,12.17,4.533,2.106,3.231,16.34,7.239,4.17,2.07,0.68,0.0,0,0.05
6,4.15,83,accelerate,7.341,5.222,16.808,12.222,4.586,2.118,3.219,16.08,7.239,3.857,2.017,0.637,0.0,0,0.1
6,4.2,84,accelerate,7.448,5.297,16.915,12.297,4.618,2.151,3.193,15.816,7.239,3.52,1.943,0.59,0.0,0,0.15
6,4.25,85,accelerate,7.583,5.38,17.024,12.38,4.644,2.203,3.164,17.024,7.583,4.644,2.203,0.749,0.0,1,0.0
6,4.3,86,accelerate,7.741,5.474,17.136,12.474,4.662,2.267,3.13,17.136,7.741,4.662,2.267,0.755,0.0,1,0.0
6,4.35,87,accelerate,7.905,5.597,17.25,12.597,4.653,2.309,3.082,17.25,7.905,4.653,2.309,0.756,0.0,1,0.0
6,4.4,88,accelerate,8.086,5.749,17.366,12.749,4.618,2.338,3.021,16.966,7.905,4.217,2.157,0.693,0.0,0,0.05
6,4.45,89,accelerate,8.279,5.771,17.487,12.771,4.717,2.508,3.03,17.487,8.279,4.717,2.508,0.772,0.0,1,0.0
