episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
10,0.05,1,accelerate,0.0,0.0,12.825,7.0,5.825,0.0,128.247,12.825,0.0,5.825,0.0,0.778,0.0,1,0.0
10,0.1,2,accelerate,0.003,0.003,12.825,7.003,5.822,0.0,128.247,12.825,0.003,5.822,0.0,0.778,0.0,1,0.0
10,0.15,3,accelerate,0.001,0.001,12.825,7.001,5.824,0.0,128.247,12.825,0.003,5.824,0.002,0.78,0.0,0,0.05
10,0.2,4,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.0,5.825,-0.0,0.78,0.0,1,0.0
10,0.25,5,accelerate,0.0,0.001,12.825,7.001,5.824,-0.0,128.247,12.825,0.0,5.824,-0.0,0.781,0.0,1,0.0
10,0.3,6,accelerate,0.001,0.001,12.825,7.001,5.824,-0.0,128.247,12.825,0.001,5.824,-0.0,0.782,0.0,1,0.0
10,0.35,7,accelerate,0.001,0.001,12.825,7.001,5.824,-0.0,128.247,12.825,0.001,5.824,0.0,0.783,0.0,0,0.05
10,0.4,8,accelerate,0.0,0.0,12.825,7.0,5.824,-0.0,128.247,12.825,0.001,5.824,0.0,0.784,0.0,0,0.1
10,0.45,9,accelerate,0.0,0.0,12.825,7.0,5.824,-0.0,128.247,12.825,0.001,5.824,0.0,0.785,0.0,0,0.15
10,0.5,10,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.001,5.825,0.0,0.786,0.0,0,0.2
10,0.55,11,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.001,5.825,0.0,0.787,0.0,0,0.25
10,0.6,12,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,128.247,12.825,0.0,5.825,-0.0,0.788,0.0,1,0.0
10,0.65,13,accelerate,0.158,0.305,12.82,7.305,5.515,-0.146,42.097,12.82,0.158,5.515,-0.146,0.743,0.0,1,0.0
10,0.7,14,accelerate,0.518,0.628,12.815,7.628,5.187,-0.11,20.405,12.815,0.518,5.187,-0.11,0.701,0.0,1,0.0
10,0.75,15,accelerate,0.821,0.893,12.812,7.893,4.919,-0.072,14.346,12.777,0.518,4.884,-0.375,0.653,0.0,0,0.05
10,0.8,16,accelerate,1.035,1.001,12.813,8.001,4.812,0.034,12.801,12.813,1.035,4.812,0.034,0.658,0.0,1,0.0
10,0.85,17,accelerate,1.162,1.162,12.815,8.162,4.653,0.001,11.029,12.815,1.162,4.653,0.001,0.636,0.0,1,0.0
10,0.9,18,accelerate,1.301,1.201,12.819,8.201,4.619,0.1,10.675,12.819,1.301,4.619,0.1,0.636,0.0,1,0.0
10,0.95,19,accelerate,1.417,1.374,12.824,8.374,4.451,0.043,9.336,12.824,1.417,4.451,0.043,0.612,0.0,1,0.0
10,1.0,20,accelerate,1.543,1.439,12.83,8.439,4.391,0.104,8.918,12.83,1.543,4.391,0.104,0.607,0.0,1,0.0
10,1.05,21,accelerate,1.645,1.562,12.837,8.562,4.275,0.082,8.217,12.837,1.645,4.275,0.082,0.591,0.0,1,0.0
10,1.1,22,accelerate,1.806,1.639,12.846,8.639,4.207,0.166,7.837,12.846,1.806,4.207,0.166,0.586,0.0,1,0.0
10,1.15,23,accelerate,1.917,1.702,12.858,8.702,4.157,0.216,7.557,12.765,1.806,4.064,0.104,0.565,0.0,0,0.05
10,1.2,24,accelerate,2.082,1.767,12.874,8.767,4.107,0.315,7.286,12.874,2.082,4.107,0.315,0.579,0.0,1,0.0
10,1.25,25,accelerate,2.228,1.831,12.895,8.831,4.064,0.397,7.042,12.895,2.228,4.064,0.397,0.577,0.0,1,0.0
10,1.3,26,accelerate,2.418,1.9,12.921,8.9,4.021,0.518,6.802,12.921,2.418,4.021,0.518,0.576,0.0,1,0.0
10,1.35,27,accelerate,2.584,1.971,12.952,8.971,3.981,0.614,6.572,12.952,2.584,3.981,0.614,0.574,0.0,1,0.0
