episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
3,2.8,56,accelerate,5.093,4.049,14.339,11.049,3.29,1.045,3.542,14.339,5.093,3.29,1.045,0.513,0.0,1,0.0
3,2.85,57,accelerate,5.0,4.114,14.387,11.114,3.273,0.885,3.497,14.136,5.093,3.021,0.979,0.475,0.0,0,0.05
3,2.9,58,accelerate,5.459,4.18,14.445,11.18,3.265,1.28,3.456,14.445,5.459,3.265,1.28,0.519,0.0,1,0.0
3,2.95,59,accelerate,5.818,4.225,14.519,11.225,3.294,1.593,3.436,14.519,5.818,3.294,1.593,0.533,0.0,1,0.0
3,3.0,60,accelerate,5.924,4.297,14.6,11.297,3.303,1.627,3.398,14.306,5.818,3.009,1.521,0.494,0.0,0,0.05
3,3.05,61,accelerate,5.894,4.363,14.679,11.363,3.316,1.531,3.365,14.679,5.894,3.316,1.531,0.535,0.0,1,0.0
3,3.1,62,accelerate,5.845,4.43,14.752,11.43,3.323,1.415,3.33,14.752,5.845,3.323,1.415,0.533,0.0,1,0.0
3,3.15,63,accelerate,5.815,4.499,14.82,11.499,3.321,1.316,3.294,14.82,5.815,3.321,1.316,0.53,0.0,1,0.0
3,3.2,64,accelerate,5.815,4.571,14.884,11.571,3.313,1.243,3.256,14.594,5.815,3.023,1.244,0.488,0.0,0,0.05
3,3.25,65,accelerate,5.848,4.637,14.946,11.637,3.309,1.211,3.223,14.364,5.815,2.727,1.178,0.447,0.0,0,0.1
3,3.3,66,accelerate,5.915,4.688,15.007,11.688,3.318,1.227,3.201,15.007,5.915,3.318,1.227,0.528,0.0,1,0.0
3,3.35,67,accelerate,6.014,4.723,15.07,11.723,3.347,1.292,3.191,14.772,5.915,3.049,1.192,0.492,0.0,0,0.05
3,3.4,68,accelerate,6.142,4.779,15.137,11.779,3.358,1.363,3.168,15.137,6.142,3.358,1.363,0.539,0.0,1,0.0
3,3.45,69,accelerate,6.136,4.837,15.204,11.837,3.366,1.299,3.143,15.204,6.136,3.366,1.299,0.539,0.0,1,0.0
3,3.5,70,accelerate,6.131,4.903,15.267,11.903,3.364,1.229,3.114,15.267,6.131,3.364,1.229,0.536,0.0,1,0.0
3,3.55,71,accelerate,6.633,4.971,15.338,11.971,3.367,1.662,3.085,15.338,6.633,3.367,1.662,0.552,0.0,1,0.0
3,3.6,72,accelerate,7.16,5.043,15.435,12.043,3.392,2.117,3.061,15.435,7.16,3.392,2.117,0.571,0.0,1,0.0
3,3.65,73,accelerate,7.555,5.114,15.552,12.114,3.438,2.442,3.041,15.181,7.16,3.067,2.046,0.526,0.0,0,0.05
3,3.7,74,accelerate,7.722,5.003,15.682,12.003,3.679,2.719,3.134,15.682,7.722,3.679,2.719,0.63,0.0,1,0.0
3,3.75,75,accelerate,7.703,5.102,15.814,12.102,3.711,2.601,3.099,15.814,7.703,3.711,2.601,0.631,0.0,1,0.0
3,3.8,76,accelerate,7.626,4.993,15.945,11.993,3.953,2.633,3.194,15.945,7.626,3.953,2.633,0.665,0.0,1,0.0
3,3.85,77,accelerate,7.518,5.19,16.066,12.19,3.877,2.328,3.096,16.066,7.518,3.877,2.328,0.646,0.0,1,0.0
3,3.9,78,accelerate,7.405,5.137,16.181,12.137,4.044,2.268,3.15,15.809,7.518,3.671,2.38,0.621,0.0,0,0.05
3,3.95,79,accelerate,7.305,5.112,16.292,12.112,4.18,2.193,3.187,16.292,7.305,4.18,2.193,0.683,0.0,1,0.0
3,4.0,80,accelerate,7.248,5.103,16.4,12.103,4.297,2.145,3.214,16.4,7.248,4.297,2.145,0.698,0.0,1,0.0
3,4.05,81,accelerate,7.239,5.115,16.507,12.115,4.391,2.124,3.227,16.507,7.239,4.391,2.124,0.71,0.0,1,0.0
3,4.1,82,accelerate,7.276,5.151,16.613,12.151,4.462,2.125,3.225,16.613,7.276,4.462,2.125,0.72,0.0,1,0.0
3,4.15,83,accelerate,7.341,5.221,16.719,12.221,4.498,2.12,3.202,16.719,7.341,4.498,2.12,0.726,0.0,1,0.0
3,4.2,84,accelerate,7.448,5.321,16.825,12.321,4.504,2.127,3.162,16.455,7.341,4.134,2.02,0.675,0.0,0,0.05
3,4.25,85,accelerate,7.583,5.441,16.932,12.441,4.491,2.142,3.112,16.932,7.583,4.491,2.142,0.727,0.0,1,0.0
3,4.3,86,accelerate,7.741,5.577,17.039,12.577,4.463,2.164,3.056,17.039,7.741,4.463,2.164,0.725,0.0,1,0.0
3,4.35,87,accelerate,7.905,5.731,17.148,12.731,4.417,2.174,2.992,17.148,7.905,4.417,2.174,0.72,0.0,1,0.0
3,4.4,88,accelerate,8.086,5.783,17.259,12.783,4.475,2.303,2.984,16.858,7.905,4.075,2.122,0.673,0.0,0,0.05
3,4.45,89,accelerate,8.279,5.784,17.379,12.784,4.595,2.495,3.005,16.569,7.905,3.785,2.122,0.635,0.0,0,0.1
3,4.5,90,accelerate,8.479,6.007,17.507,13.007,4.5,2.471,2.914,17.507,8.479,4.5,2.471,0.743,0.0,1,0.0
3,4.55,91,accelerate,8.672,6.667,17.614,13.667,3.947,2.005,2.642,17.614,8.672,3.947,2.005,0.654,0.0,1,0.0
3,4.6,92,accelerate,8.875,7.104,17.706,14.104,3.602,1.771,2.492,17.706,8.875,3.602,1.771,0.601,0.0,1,0.0
3,4.65,93,accelerate,9.083,7.428,17.789,14.428,3.362,1.655,2.395,17.789,9.083,3.362,1.655,0.566,0.0,1,0.0
3,4.7,94,accelerate,9.294,7.621,17.87,14.621,3.249,1.673,2.345,17.87,9.294,3.249,1.673,0.552,0.0,1,0.0
3,4.75,95,accelerate,9.471,7.767,17.953,14.767,3.186,1.704,2.311,17.953,9.471,3.186,1.704,0.545,0.0,1,0.0
3,4.8,96,accelerate,9.572,7.891,18.036,14.891,3.145,1.682,2.286,18.036,9.572,3.145,1.682,0.539,0.0,1,0.0
3,4.85,97,accelerate,9.588,7.997,18.114,14.997,3.117,1.591,2.265,17.638,9.572,2.641,1.575,0.469,0.0,0,0.05
3,4.9,98,accelerate,9.536,8.086,18.186,15.086,3.1,1.451,2.249,17.236,9.572,2.15,1.486,0.401,0.0,0,0.1
3,4.95,99,accelerate,9.505,8.15,18.25,15.15,3.1,1.355,2.239,18.25,9.505,3.1,1.355,0.524,0.0,1,0.0
3,5.0,100,accelerate,9.53,8.197,18.312,15.197,3.115,1.333,2.234,18.312,9.53,3.115,1.333,0.525,0.0,1,0.0
3,5.05,101,accelerate,9.595,8.245,18.374,15.245,3.13,1.35,2.229,18.374,9.595,3.13,1.35,0.528,0.0,1,0.0
3,5.1,102,accelerate,9.682,8.293,18.437,15.293,3.144,1.389,2.223,17.961,9.595,2.668,1.302,0.466,0.0,0,0.05
3,5.15,103,accelerate,9.807,8.338,18.501,15.338,3.163,1.469,2.219,18.501,9.807,3.163,1.469,0.538,0.0,1,0.0
3,5.2,104,accelerate,9.966,8.379,18.57,15.379,3.191,1.587,2.216,18.084,9.807,2.705,1.428,0.476,0.0,0,0.05
3,5.25,105,accelerate,10.118,8.42,18.644,15.42,3.224,1.698,2.214,18.644,10.118,3.224,1.698,0.555,0.0,1,0.0
3,5.3,106,accelerate,10.302,8.46,18.722,15.46,3.262,1.842,2.213,18.722,10.302,3.262,1.842,0.565,0.0,1,0.0
3,5.35,107,accelerate,10.492,8.507,18.807,15.507,3.3,1.984,2.211,18.299,10.302,2.791,1.794,0.501,0.0,0,0.05
3,5.4,108,accelerate,10.664,8.557,18.897,15.557,3.34,2.107,2.208,18.897,10.664,3.34,2.107,0.585,0.0,1,0.0
3,5.45,109,accelerate,10.69,8.608,18.986,15.608,3.379,2.083,2.206,18.986,10.69,3.379,2.083,0.59,0.0,1,0.0
3,5.5,110,accelerate,10.644,8.668,19.073,15.668,3.405,1.977,2.2,19.073,10.644,3.405,1.977,0.591,0.0,1,0.0
3,5.55,111,accelerate,10.944,8.736,19.162,15.736,3.426,2.208,2.194,19.162,10.944,3.426,2.208,0.602,0.0,1,0.0
3,5.6,112,accelerate,11.276,8.81,19.265,15.81,3.455,2.465,2.187,19.265,11.276,3.455,2.465,0.615,0.0,1,0.0
3,5.65,113,accelerate,11.476,8.892,19.375,15.892,3.482,2.584,2.179,18.826,11.276,2.934,2.384,0.543,0.0,0,0.05
3,5.7,114,accelerate,11.466,8.975,19.481,15.975,3.505,2.491,2.17,19.481,11.466,3.505,2.491,0.623,0.0,1,0.0
3,5.75,115,accelerate,11.413,9.057,19.579,16.057,3.522,2.356,2.162,19.579,11.413,3.522,2.356,0.622,0.0,1,0.0
3,5.8,116,accelerate,11.355,9.146,19.671,16.146,3.525,2.208,2.151,19.671,11.355,3.525,2.208,0.618,0.0,1,0.0
3,5.85,117,accelerate,11.294,9.241,19.756,16.241,3.515,2.053,2.138,19.756,11.294,3.515,2.053,0.612,0.0,1,0.0
3,5.9,118,accelerate,11.275,9.339,19.832,16.339,3.493,1.935,2.124,19.299,11.294,2.96,1.955,0.535,0.0,0,0.05
3,5.95,119,accelerate,11.316,9.429,19.905,16.429,3.476,1.886,2.111,19.905,11.316,3.476,1.886,0.602,0.0,1,0.0
3,6.0,120,accelerate,11.396,9.515,19.979,16.515,3.465,1.881,2.1,19.442,11.316,2.927,1.801,0.527,0.0,0,0.05
3,6.05,121,accelerate,11.469,9.597,20.054,16.597,3.457,1.872,2.09,20.054,11.469,3.457,1.872,0.6,0.0,1,0.0
3,6.1,122,accelerate,11.57,9.673,20.127,16.673,3.455,1.898,2.081,20.127,11.57,3.455,1.898,0.601,0.0,1,0.0
3,6.15,123,accelerate,11.639,9.741,20.199,16.741,3.458,1.898,2.074,19.657,11.57,2.916,1.829,0.528,0.0,0,0.05
3,6.2,124,accelerate,11.773,9.82,20.27,16.82,3.45,1.953,2.064,19.183,11.57,2.363,1.751,0.452,0.0,0,0.1
3,6.25,125,accelerate,11.913,9.881,20.348,16.881,3.466,2.032,2.059,18.706,11.57,1.825,1.689,0.378,0.0,0,0.15
3,6.3,126,accelerate,12.031,9.903,20.43,16.903,3.527,2.128,2.063,18.227,11.57,1.324,1.668,0.311,0.0,0,0.2
3,6.35,127,accelerate,12.157,9.908,20.516,16.908,3.607,2.249,2.071,20.516,12.157,3.607,2.249,0.635,0.0,1,0.0
3,6.4,128,accelerate,12.305,9.894,20.611,16.894,3.717,2.411,2.083,20.611,12.305,3.717,2.411,0.656,0.0,1,0.0
3,6.45,129,accelerate,12.41,9.907,20.713,16.907,3.807,2.503,2.091,20.142,12.305,3.236,2.398,0.592,0.0,0,0.05
3,6.5,130,accelerate,12.543,9.93,20.819,16.93,3.889,2.613,2.097,19.672,12.305,2.742,2.375,0.526,0.0,0,0.1
3,6.55,131,accelerate,12.688,9.972,20.931,16.972,3.96,2.716,2.099,20.931,12.688,3.96,2.716,0.7,0.0,1,0.0
3,6.6,132,accelerate,12.796,10.023,21.048,17.023,4.025,2.773,2.1,20.462,12.688,3.438,2.664,0.63,0.0,0,0.05
3,6.65,133,accelerate,12.924,10.082,21.166,17.082,4.084,2.842,2.099,21.166,12.924,4.084,2.842,0.722,0.0,1,0.0
3,6.7,134,accelerate,13.005,10.173,21.283,17.173,4.111,2.832,2.092,21.283,13.005,4.111,2.832,0.726,0.0,1,0.0
3,6.75,135,accelerate,13.139,10.295,21.4,17.295,4.105,2.844,2.079,21.4,13.139,4.105,2.844,0.727,0.0,1,0.0
3,6.8,136,accelerate,13.289,10.434,21.522,17.434,4.089,2.856,2.063,21.522,13.289,4.089,2.856,0.725,0.0,1,0.0
3,6.85,137,accelerate,13.401,10.573,21.645,17.573,4.072,2.828,2.047,21.645,13.401,4.072,2.828,0.723,0.0,1,0.0
3,6.9,138,accelerate,13.524,10.732,21.764,17.732,4.033,2.792,2.028,21.764,13.524,4.033,2.792,0.717,0.0,1,0.0
3,6.95,139,accelerate,13.598,10.9,21.879,17.9,3.979,2.698,2.007,21.879,13.598,3.979,2.698,0.708,0.0,1,0.0
3,7.0,140,accelerate,13.729,10.911,21.994,17.911,4.083,2.818,2.016,21.379,13.598,3.468,2.687,0.64,0.0,0,0.05
3,7.05,141,accelerate,13.878,10.911,22.118,17.911,4.207,2.968,2.027,20.877,13.598,2.966,2.687,0.573,0.0,0,0.1
3,7.1,142,accelerate,13.987,11.099,22.249,18.099,4.149,2.888,2.004,22.249,13.987,4.149,2.888,0.738,0.0,1,0.0
3,7.15,143,accelerate,14.108,11.427,22.367,18.427,3.94,2.681,1.957,22.367,14.108,3.94,2.681,0.704,0.0,1,0.0
3,7.2,144,accelerate,14.177,11.704,22.474,18.704,3.771,2.474,1.92,21.841,14.108,3.137,2.404,0.588,0.0,0,0.05
3,7.25,145,accelerate,14.301,11.873,22.573,18.873,3.7,2.427,1.901,22.573,14.301,3.7,2.427,0.665,0.0,1,0.0
3,7.3,146,cruise,14.446,12.045,22.673,19.045,3.629,2.402,1.882,22.029,14.301,2.984,2.256,0.564,0.0,0,0.05
3,7.35,147,cruise,14.541,12.192,22.776,19.192,3.584,2.349,1.868,21.477,14.301,2.286,2.109,0.467,0.0,0,0.1
3,7.4,148,cruise,14.646,12.27,22.88,19.27,3.61,2.376,1.865,22.88,14.646,3.61,2.376,0.653,0.0,1,0.0
3,7.45,149,cruise,14.714,12.336,22.983,19.336,3.647,2.378,1.863,22.325,14.646,2.989,2.309,0.568,0.0,0,0.05
3,7.5,150,cruise,14.837,12.416,23.089,19.416,3.674,2.421,1.86,23.089,14.837,3.674,2.421,0.664,0.0,1,0.0
3,7.55,151,cruise,14.962,12.46,23.205,19.46,3.745,2.502,1.862,23.205,14.962,3.745,2.502,0.677,0.0,1,0.0
3,7.6,152,cruise,15.026,12.535,23.324,19.535,3.788,2.491,1.861,23.324,15.026,3.788,2.491,0.683,0.0,1,0.0
3,7.65,153,cruise,15.017,12.635,23.445,19.635,3.809,2.381,1.855,23.445,15.017,3.809,2.381,0.682,0.0,1,0.0
3,7.7,154,cruise,14.912,12.7,23.562,19.7,3.862,2.212,1.855,23.562,14.912,3.862,2.212,0.684,0.0,1,0.0
3,7.75,155,cruise,14.805,12.791,23.673,19.791,3.882,2.014,1.851,23.673,14.805,3.882,2.014,0.681,0.0,1,0.0
3,7.8,156,cruise,14.718,12.838,23.781,19.838,3.943,1.88,1.852,23.101,14.805,3.263,1.967,0.598,0.0,0,0.05
3,7.85,157,cruise,14.667,12.932,23.884,19.932,3.952,1.735,1.847,22.52,14.805,2.588,1.873,0.505,0.0,0,0.1
3,7.9,158,cruise,14.695,13.021,23.988,20.021,3.967,1.674,1.842,23.988,14.695,3.967,1.674,0.683,0.0,1,0.0
3,7.95,159,cruise,14.761,13.065,24.097,20.065,4.032,1.695,1.844,24.097,14.761,4.032,1.695,0.693,0.0,1,0.0
3,8.0,160,cruise,14.838,13.132,24.209,20.132,4.076,1.705,1.843,24.209,14.838,4.076,1.705,0.7,0.0,1,0.0
3,8.05,161,cruise,14.935,13.23,24.325,20.23,4.095,1.705,1.839,24.325,14.935,4.095,1.705,0.703,0.0,1,0.0
3,8.1,162,cruise,15.0,13.294,24.444,20.294,4.151,1.706,1.839,23.732,14.935,3.438,1.642,0.613,0.0,0,0.05
3,8.15,163,cruise,14.998,13.38,24.563,20.38,4.183,1.617,1.836,24.563,14.998,4.183,1.617,0.712,0.0,1,0.0
3,8.2,164,cruise,14.927,13.418,24.678,20.418,4.26,1.509,1.839,24.678,14.927,4.26,1.509,0.718,0.0,1,0.0
3,8.25,165,cruise,14.82,13.516,24.785,20.516,4.269,1.304,1.834,24.785,14.82,4.269,1.304,0.713,0.0,1,0.0
3,8.3,166,cruise,14.734,13.637,24.886,20.637,4.248,1.097,1.825,24.17,14.82,3.533,1.183,0.61,0.0,0,0.05
3,8.35,167,cruise,14.702,13.714,24.98,20.714,4.266,0.988,1.822,23.547,14.82,2.833,1.106,0.515,0.0,0,0.1
3,8.4,168,cruise,14.724,13.782,25.071,20.782,4.289,0.942,1.819,25.071,14.724,4.289,0.942,0.703,0.0,1,0.0
3,8.45,169,cruise,14.789,13.791,25.161,20.791,4.369,0.997,1.824,25.161,14.789,4.369,0.997,0.716,0.0,1,0.0
3,8.5,170,cruise,14.878,13.87,25.25,20.87,4.38,1.008,1.821,25.25,14.878,4.38,1.008,0.718,0.0,1,0.0
3,8.55,171,cruise,14.969,13.979,25.341,20.979,4.361,0.99,1.813,25.341,14.969,4.361,0.99,0.715,0.0,1,0.0
3,8.6,172,cruise,15.011,14.055,25.429,21.055,4.374,0.956,1.809,25.429,15.011,4.374,0.956,0.715,0.0,1,0.0
3,8.65,173,cruise,14.97,14.148,25.511,21.148,4.363,0.822,1.803,25.511,14.97,4.363,0.822,0.709,0.0,1,0.0
3,8.7,174,cruise,14.883,14.195,25.583,21.195,4.387,0.688,1.802,24.844,14.97,3.648,0.775,0.612,0.0,0,0.05
3,8.75,175,cruise,14.786,14.292,25.643,21.292,4.351,0.494,1.794,25.643,14.786,4.351,0.494,0.697,0.0,1,0.0
3,8.8,176,cruise,14.722,14.332,25.692,21.332,4.36,0.39,1.793,24.96,14.786,3.628,0.454,0.599,0.0,0,0.05
3,8.85,177,cruise,14.721,14.418,25.733,21.418,4.315,0.302,1.785,25.733,14.721,4.315,0.302,0.685,0.0,1,0.0
3,8.9,178,cruise,14.767,14.52,25.77,21.52,4.25,0.247,1.775,25.77,14.767,4.25,0.247,0.675,0.0,1,0.0
3,8.95,179,cruise,14.845,14.588,25.804,21.588,4.216,0.257,1.769,25.804,14.845,4.216,0.257,0.671,0.0,1,0.0
3,9.0,180,cruise,14.932,14.667,25.836,21.667,4.168,0.265,1.761,25.093,14.845,3.426,0.178,0.563,0.0,0,0.05
3,9.05,181,cruise,14.99,14.691,25.865,21.691,4.174,0.298,1.761,25.865,14.99,4.174,0.298,0.666,0.0,1,0.0
3,9.1,182,cruise,14.982,14.762,25.89,21.762,4.128,0.22,1.754,25.89,14.982,4.128,0.22,0.658,0.0,1,0.0
3,9.15,183,cruise,14.914,14.856,25.907,21.856,4.051,0.059,1.744,25.907,14.914,4.051,0.059,0.642,0.0,1,0.0
3,9.2,184,cruise,14.822,14.92,25.914,21.92,3.995,-0.097,1.737,25.914,14.822,3.995,-0.097,0.629,0.0,1,0.0
3,9.25,185,cruise,14.75,15.004,25.912,22.004,3.908,-0.254,1.727,25.912,14.75,3.908,-0.254,0.613,0.0,1,0.0
3,9.3,186,cruise,14.732,15.045,25.903,22.045,3.858,-0.313,1.722,25.903,14.732,3.858,-0.313,0.604,0.0,1,0.0
3,9.35,187,cruise,14.767,15.122,25.89,22.122,3.769,-0.354,1.712,25.153,14.732,3.032,-0.389,0.491,0.0,0,0.05
3,9.4,188,cruise,14.839,15.188,25.877,22.188,3.688,-0.35,1.704,24.4,14.732,2.211,-0.456,0.38,0.0,0,0.1
3,9.45,189,cruise,14.922,15.206,25.864,22.206,3.658,-0.284,1.701,25.864,14.922,3.658,-0.284,0.578,0.0,1,0.0
3,9.5,190,cruise,14.982,15.227,25.854,22.227,3.627,-0.246,1.698,25.106,14.922,2.879,-0.305,0.474,0.0,0,0.05
3,9.55,191,cruise,14.98,15.234,25.844,22.234,3.61,-0.254,1.696,25.844,14.98,3.61,-0.254,0.573,0.0,1,0.0
3,9.6,192,cruise,14.919,15.258,25.83,22.258,3.572,-0.339,1.693,25.83,14.919,3.572,-0.339,0.565,0.0,1,0.0
3,9.65,193,cruise,14.831,15.29,25.811,22.29,3.52,-0.459,1.688,25.811,14.831,3.52,-0.459,0.554,0.0,1,0.0
