episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
5,0.9,18,accelerate,1.301,1.244,12.821,8.244,4.577,0.057,10.304,12.821,1.301,4.577,0.057,0.629,0.0,1,0.0
5,0.95,19,accelerate,1.417,1.356,12.826,8.356,4.471,0.061,9.46,12.759,1.301,4.403,-0.055,0.603,0.0,0,0.05
5,1.0,20,accelerate,1.543,1.452,12.832,8.452,4.38,0.091,8.839,12.691,1.301,4.239,-0.151,0.578,0.0,0,0.1
5,1.05,21,accelerate,1.645,1.509,12.84,8.509,4.332,0.136,8.51,12.619,1.301,4.11,-0.208,0.56,0.0,0,0.15
5,1.1,22,accelerate,1.806,1.641,12.851,8.641,4.21,0.165,7.832,12.851,1.806,4.21,0.165,0.586,0.0,1,0.0
5,1.15,23,accelerate,1.917,1.676,12.864,8.676,4.187,0.241,7.674,12.864,1.917,4.187,0.241,0.586,0.0,1,0.0
5,1.2,24,accelerate,2.082,1.774,12.88,8.774,4.106,0.308,7.262,12.88,2.082,4.106,0.308,0.579,0.0,1,0.0
5,1.25,25,accelerate,2.228,1.811,12.901,8.811,4.09,0.418,7.125,12.901,2.228,4.09,0.418,0.581,0.0,1,0.0
5,1.3,26,accelerate,2.418,1.888,12.928,8.888,4.04,0.53,6.847,12.928,2.418,4.04,0.53,0.578,0.0,1,0.0
5,1.35,27,accelerate,2.584,1.939,12.96,8.939,4.021,0.645,6.684,12.835,2.418,3.896,0.479,0.558,0.0,0,0.05
5,1.4,28,accelerate,2.755,2.027,12.998,9.027,3.971,0.729,6.413,12.739,2.418,3.712,0.391,0.531,0.0,0,0.1
5,1.45,29,accelerate,2.842,2.084,13.038,9.084,3.954,0.758,6.256,13.038,2.842,3.954,0.758,0.576,0.0,1,0.0
5,1.5,30,accelerate,2.887,2.173,13.077,9.173,3.904,0.714,6.017,12.934,2.842,3.761,0.669,0.548,0.0,0,0.05
5,1.55,31,accelerate,2.886,2.237,13.114,9.237,3.877,0.649,5.862,13.114,2.886,3.877,0.649,0.564,0.0,1,0.0
5,1.6,32,accelerate,2.919,2.33,13.147,9.33,3.817,0.588,5.642,13.147,2.919,3.817,0.588,0.555,0.0,1,0.0
5,1.65,33,accelerate,2.98,2.385,13.179,9.385,3.794,0.595,5.526,13.179,2.98,3.794,0.595,0.552,0.0,1,0.0
5,1.7,34,accelerate,3.108,2.457,13.213,9.457,3.756,0.652,5.379,13.213,3.108,3.756,0.652,0.55,0.0,1,0.0
5,1.75,35,accelerate,3.256,2.516,13.25,9.516,3.735,0.74,5.267,13.25,3.256,3.735,0.74,0.55,0.0,1,0.0
5,1.8,36,accelerate,3.447,2.618,13.292,9.618,3.674,0.829,5.077,13.124,3.256,3.506,0.638,0.517,0.0,0,0.05
5,1.85,37,accelerate,3.624,2.694,13.338,9.694,3.644,0.93,4.951,13.338,3.624,3.644,0.93,0.546,0.0,1,0.0
5,1.9,38,accelerate,3.752,2.788,13.388,9.788,3.6,0.964,4.802,13.203,3.624,3.415,0.836,0.513,0.0,0,0.05
5,1.95,39,accelerate,3.783,2.86,13.437,9.86,3.577,0.923,4.699,13.437,3.783,3.577,0.923,0.538,0.0,1,0.0
5,2.0,40,accelerate,3.783,2.948,13.481,9.948,3.533,0.834,4.572,13.481,3.783,3.533,0.834,0.53,0.0,1,0.0
5,2.05,41,accelerate,3.797,3.02,13.522,10.02,3.503,0.778,4.478,13.522,3.797,3.503,0.778,0.524,0.0,1,0.0
5,2.1,42,accelerate,3.888,3.108,13.562,10.108,3.454,0.78,4.364,13.562,3.888,3.454,0.78,0.519,0.0,1,0.0
5,2.15,43,accelerate,4.026,3.178,13.604,10.178,3.426,0.847,4.28,13.406,3.888,3.228,0.71,0.487,0.0,0,0.05
5,2.2,44,accelerate,4.199,3.26,13.651,10.26,3.39,0.939,4.187,13.651,4.199,3.39,0.939,0.516,0.0,1,0.0
5,2.25,45,accelerate,4.381,3.324,13.702,10.324,3.378,1.057,4.122,13.487,4.199,3.163,0.875,0.484,0.0,0,0.05
5,2.3,46,accelerate,4.541,3.401,13.759,10.401,3.358,1.14,4.046,13.759,4.541,3.358,1.14,0.52,0.0,1,0.0
5,2.35,47,accelerate,4.619,3.463,13.818,10.463,3.355,1.156,3.99,13.818,4.619,3.355,1.156,0.521,0.0,1,0.0
5,2.4,48,accelerate,4.628,3.541,13.875,10.541,3.334,1.087,3.918,13.875,4.628,3.334,1.087,0.516,0.0,1,0.0
5,2.45,49,accelerate,4.627,3.609,13.928,10.609,3.319,1.018,3.86,13.928,4.627,3.319,1.018,0.512,0.0,1,0.0
5,2.5,50,accelerate,4.685,3.687,13.979,10.687,3.292,0.998,3.792,13.979,4.685,3.292,0.998,0.509,0.0,1,0.0
5,2.55,51,accelerate,4.803,3.742,14.032,10.742,3.29,1.061,3.75,13.794,4.685,3.052,0.942,0.475,0.0,0,0.05
5,2.6,52,accelerate,4.956,3.812,14.088,10.812,3.276,1.144,3.696,13.606,4.685,2.794,0.873,0.439,0.0,0,0.1
5,2.65,53,accelerate,5.128,3.865,14.149,10.865,3.284,1.263,3.661,13.415,4.685,2.55,0.82,0.405,0.0,0,0.15
5,2.7,54,accelerate,5.243,3.909,14.216,10.909,3.307,1.334,3.636,14.216,5.243,3.307,1.334,0.524,0.0,1,0.0
5,2.75,55,accelerate,5.09,3.944,14.278,10.944,3.333,1.145,3.62,14.02,5.243,3.076,1.298,0.492,0.0,0,0.05
5,2.8,56,accelerate,5.093,3.997,14.334,10.997,3.336,1.096,3.586,14.334,5.093,3.336,1.096,0.521,0.0,1,0.0
5,2.85,57,accelerate,5.0,4.05,14.384,11.05,3.334,0.95,3.552,14.384,5.0,3.334,0.95,0.516,0.0,1,0.0
5,2.9,58,accelerate,5.459,4.115,14.445,11.115,3.33,1.344,3.51,14.181,5.0,3.066,0.885,0.479,0.0,0,0.05
5,2.95,59,accelerate,5.818,4.16,14.523,11.16,3.363,1.658,3.491,14.523,5.818,3.363,1.658,0.545,0.0,1,0.0
5,3.0,60,accelerate,5.924,4.228,14.607,11.228,3.379,1.696,3.455,14.607,5.924,3.379,1.696,0.549,0.0,1,0.0
5,3.05,61,accelerate,5.894,4.301,14.69,11.301,3.389,1.593,3.416,14.394,5.924,3.094,1.623,0.509,0.0,0,0.05
5,3.1,62,accelerate,5.845,4.375,14.766,11.375,3.391,1.47,3.375,14.766,5.845,3.391,1.47,0.544,0.0,1,0.0
5,3.15,63,accelerate,5.815,4.447,14.836,11.447,3.39,1.368,3.336,14.836,5.815,3.39,1.368,0.541,0.0,1,0.0
5,3.2,64,accelerate,5.815,4.523,14.903,11.523,3.379,1.291,3.295,14.903,5.815,3.379,1.291,0.537,0.0,1,0.0
5,3.25,65,accelerate,5.848,4.599,14.966,11.599,3.367,1.248,3.254,14.675,5.815,3.075,1.215,0.495,0.0,0,0.05
5,3.3,66,accelerate,5.915,4.67,15.029,11.67,3.359,1.245,3.218,14.443,5.815,2.773,1.145,0.453,0.0,0,0.1
5,3.35,67,accelerate,6.014,4.711,15.093,11.711,3.382,1.304,3.204,14.208,5.815,2.498,1.104,0.415,0.0,0,0.15
5,3.4,68,accelerate,6.142,4.751,15.161,11.751,3.409,1.39,3.191,15.161,6.142,3.409,1.39,0.547,0.0,1,0.0
5,3.45,69,accelerate,6.136,4.789,15.229,11.789,3.44,1.347,3.18,15.229,6.136,3.44,1.347,0.55,0.0,1,0.0
5,3.5,70,accelerate,6.131,4.845,15.295,11.845,3.449,1.286,3.157,15.295,6.131,3.449,1.286,0.55,0.0,1,0.0
5,3.55,71,accelerate,6.633,4.912,15.369,11.912,3.457,1.721,3.129,15.369,6.633,3.457,1.721,0.566,0.0,1,0.0
5,3.6,72,accelerate,7.16,4.987,15.469,11.987,3.482,2.172,3.102,15.469,7.16,3.482,2.172,0.585,0.0,1,0.0
5,3.65,73,accelerate,7.555,5.07,15.588,12.07,3.518,2.485,3.074,15.218,7.16,3.147,2.089,0.538,0.0,0,0.05
5,3.7,74,accelerate,7.722,5.064,15.718,12.064,3.654,2.658,3.104,15.718,7.722,3.654,2.658,0.625,0.0,1,0.0
5,3.75,75,accelerate,7.703,5.025,15.853,12.025,3.827,2.678,3.155,15.467,7.722,3.442,2.697,0.599,0.0,0,0.05
5,3.8,76,accelerate,7.626,5.057,15.982,12.057,3.925,2.569,3.16,15.982,7.626,3.925,2.569,0.659,0.0,1,0.0
5,3.85,77,accelerate,7.518,5.01,16.108,12.01,4.098,2.508,3.215,16.108,7.518,4.098,2.508,0.681,0.0,1,0.0
5,3.9,78,accelerate,7.405,5.188,16.227,12.188,4.039,2.217,3.128,15.855,7.518,3.667,2.33,0.618,0.0,0,0.05
5,3.95,79,accelerate,7.305,5.242,16.331,12.242,4.089,2.063,3.116,16.331,7.305,4.089,2.063,0.666,0.0,1,0.0
5,4.0,80,accelerate,7.248,5.217,16.433,12.217,4.216,2.031,3.15,16.433,7.248,4.216,2.031,0.683,0.0,1,0.0
5,4.05,81,accelerate,7.239,5.212,16.534,12.212,4.323,2.028,3.173,16.534,7.239,4.323,2.028,0.698,0.0,1,0.0
5,4.1,82,accelerate,7.276,5.227,16.637,12.227,4.41,2.049,3.183,16.637,7.276,4.41,2.049,0.711,0.0,1,0.0
5,4.15,83,accelerate,7.341,5.274,16.739,12.274,4.465,2.066,3.174,16.374,7.276,4.1,2.001,0.669,0.0,0,0.05
5,4.2,84,accelerate,7.448,5.347,16.844,12.347,4.496,2.101,3.15,16.108,7.276,3.761,1.928,0.622,0.0,0,0.1
5,4.25,85,accelerate,7.583,5.436,16.95,12.436,4.514,2.147,3.118,16.95,7.583,4.514,2.147,0.73,0.0,1,0.0
5,4.3,86,accelerate,7.741,5.537,17.059,12.537,4.522,2.204,3.081,17.059,7.741,4.522,2.204,0.734,0.0,1,0.0
5,4.35,87,accelerate,7.905,5.665,17.17,12.665,4.505,2.241,3.031,17.17,7.905,4.505,2.241,0.734,0.0,1,0.0
5,4.4,88,accelerate,8.086,5.815,17.283,12.815,4.468,2.272,2.972,17.283,8.086,4.468,2.272,0.73,0.0,1,0.0
5,4.45,89,accelerate,8.279,5.865,17.399,12.865,4.534,2.414,2.967,17.399,8.279,4.534,2.414,0.745,0.0,1,0.0
5,4.5,90,accelerate,8.479,5.866,17.525,12.866,4.659,2.613,2.988,17.106,8.279,4.24,2.413,0.706,0.0,0,0.05
5,4.55,91,accelerate,8.672,6.09,17.658,13.09,4.568,2.582,2.9,17.658,8.672,4.568,2.582,0.756,0.0,1,0.0
5,4.6,92,accelerate,8.875,6.733,17.771,13.733,4.038,2.141,2.639,17.771,8.875,4.038,2.141,0.672,0.0,1,0.0
5,4.65,93,accelerate,9.083,7.181,17.869,14.181,3.688,1.902,2.488,17.421,8.875,3.239,1.694,0.551,0.0,0,0.05
5,4.7,94,accelerate,9.294,7.516,17.958,14.516,3.442,1.778,2.389,17.958,9.294,3.442,1.778,0.581,0.0,1,0.0
5,4.75,95,accelerate,9.471,7.72,18.044,14.72,3.324,1.752,2.337,18.044,9.471,3.324,1.752,0.565,0.0,1,0.0
5,4.8,96,accelerate,9.572,7.866,18.128,14.866,3.262,1.707,2.305,18.128,9.572,3.262,1.707,0.556,0.0,1,0.0
5,4.85,97,accelerate,9.588,7.992,18.207,14.992,3.216,1.596,2.278,17.731,9.572,2.74,1.581,0.482,0.0,0,0.05
5,4.9,98,accelerate,9.536,8.097,18.279,15.097,3.182,1.44,2.258,18.279,9.536,3.182,1.44,0.537,0.0,1,0.0
5,4.95,99,accelerate,9.505,8.184,18.342,15.184,3.158,1.321,2.241,18.342,9.505,3.158,1.321,0.531,0.0,1,0.0
5,5.0,100,accelerate,9.53,8.262,18.401,15.262,3.139,1.268,2.227,17.931,9.505,2.669,1.243,0.463,0.0,0,0.05
5,5.05,101,accelerate,9.595,8.329,18.459,15.329,3.13,1.265,2.216,17.516,9.505,2.186,1.175,0.397,0.0,0,0.1
5,5.1,102,accelerate,9.682,8.377,18.518,15.377,3.141,1.305,2.211,18.518,9.682,3.141,1.305,0.529,0.0,1,0.0
5,5.15,103,accelerate,9.807,8.411,18.578,15.411,3.167,1.396,2.209,18.578,9.807,3.167,1.396,0.536,0.0,1,0.0
5,5.2,104,accelerate,9.966,8.45,18.644,15.45,3.194,1.516,2.206,18.644,9.966,3.194,1.516,0.544,0.0,1,0.0
5,5.25,105,accelerate,10.118,8.493,18.714,15.493,3.22,1.625,2.203,18.714,10.118,3.22,1.625,0.552,0.0,1,0.0
5,5.3,106,accelerate,10.302,8.541,18.788,15.541,3.246,1.76,2.2,18.288,10.118,2.747,1.577,0.488,0.0,0,0.05
5,5.35,107,accelerate,10.492,8.59,18.868,15.59,3.279,1.902,2.197,17.861,10.118,2.271,1.529,0.423,0.0,0,0.1
5,5.4,108,accelerate,10.664,8.627,18.955,15.627,3.327,2.037,2.197,18.955,10.664,3.327,2.037,0.581,0.0,1,0.0
5,5.45,109,accelerate,10.69,8.658,19.041,15.658,3.383,2.032,2.199,18.524,10.664,2.866,2.006,0.519,0.0,0,0.05
5,5.5,110,accelerate,10.644,8.697,19.125,15.697,3.429,1.947,2.199,18.092,10.664,2.395,1.967,0.456,0.0,0,0.1
5,5.55,111,accelerate,10.944,8.733,19.214,15.733,3.482,2.211,2.2,19.214,10.944,3.482,2.211,0.609,0.0,1,0.0
5,5.6,112,accelerate,11.276,8.767,19.319,15.767,3.552,2.509,2.204,19.319,11.276,3.552,2.509,0.629,0.0,1,0.0
5,5.65,113,accelerate,11.476,8.819,19.431,15.819,3.612,2.657,2.203,18.883,11.276,3.063,2.457,0.563,0.0,0,0.05
5,5.7,114,accelerate,11.466,8.883,19.542,15.883,3.659,2.583,2.2,18.444,11.276,2.561,2.393,0.494,0.0,0,0.1
5,5.75,115,accelerate,11.413,8.943,19.645,15.943,3.701,2.469,2.197,19.645,11.413,3.701,2.469,0.649,0.0,1,0.0
5,5.8,116,accelerate,11.355,9.002,19.743,16.002,3.741,2.353,2.193,19.202,11.413,3.2,2.411,0.581,0.0,0,0.05
5,5.85,117,accelerate,11.294,9.073,19.836,16.073,3.762,2.221,2.186,19.836,11.294,3.762,2.221,0.65,0.0,1,0.0
5,5.9,118,accelerate,11.275,9.153,19.921,16.153,3.768,2.122,2.177,19.921,11.275,3.768,2.122,0.648,0.0,1,0.0
5,5.95,119,accelerate,11.316,9.242,20.003,16.242,3.76,2.073,2.164,20.003,11.316,3.76,2.073,0.646,0.0,1,0.0
5,6.0,120,accelerate,11.396,9.345,20.085,16.345,3.74,2.051,2.149,19.548,11.316,3.203,1.971,0.569,0.0,0,0.05
5,6.05,121,accelerate,11.469,9.447,20.166,16.447,3.719,2.021,2.135,20.166,11.469,3.719,2.021,0.64,0.0,1,0.0
5,6.1,122,accelerate,11.57,9.548,20.246,16.548,3.699,2.023,2.121,20.246,11.57,3.699,2.023,0.638,0.0,1,0.0
5,6.15,123,accelerate,11.639,9.641,20.322,16.641,3.681,1.998,2.108,20.322,11.639,3.681,1.998,0.636,0.0,1,0.0
5,6.2,124,accelerate,11.773,9.752,20.396,16.752,3.645,2.021,2.092,20.396,11.773,3.645,2.021,0.632,0.0,1,0.0
5,6.25,125,accelerate,11.913,9.862,20.476,16.862,3.614,2.051,2.076,19.924,11.773,3.062,1.911,0.551,0.0,0,0.05
5,6.3,126,accelerate,12.031,9.956,20.556,16.956,3.6,2.076,2.065,19.446,11.773,2.491,1.817,0.472,0.0,0,0.1
5,6.35,127,accelerate,12.157,10.039,20.636,17.039,3.597,2.118,2.056,20.636,12.157,3.597,2.118,0.631,0.0,1,0.0
5,6.4,128,accelerate,12.305,10.11,20.722,17.11,3.612,2.195,2.05,20.155,12.157,3.046,2.048,0.555,0.0,0,0.05
5,6.45,129,accelerate,12.41,10.182,20.811,17.182,3.629,2.228,2.044,20.811,12.41,3.629,2.228,0.64,0.0,1,0.0
5,6.5,130,accelerate,12.543,10.243,20.902,17.243,3.659,2.299,2.041,20.328,12.41,3.085,2.167,0.565,0.0,0,0.05
5,6.55,131,accelerate,12.688,10.321,20.998,17.321,3.676,2.366,2.034,20.998,12.688,3.676,2.366,0.652,0.0,1,0.0
5,6.6,132,accelerate,12.796,10.406,21.097,17.406,3.69,2.39,2.027,21.097,12.796,3.69,2.39,0.655,0.0,1,0.0
5,6.65,133,accelerate,12.924,10.485,21.196,17.485,3.711,2.439,2.022,20.607,12.796,3.122,2.311,0.577,0.0,0,0.05
5,6.7,134,accelerate,13.005,10.583,21.294,17.583,3.711,2.422,2.012,21.294,13.005,3.711,2.422,0.66,0.0,1,0.0
5,6.75,135,accelerate,13.139,10.679,21.393,17.679,3.714,2.46,2.003,21.393,13.139,3.714,2.46,0.662,0.0,1,0.0
5,6.8,136,accelerate,13.289,10.767,21.496,17.767,3.729,2.522,1.996,21.496,13.289,3.729,2.522,0.667,0.0,1,0.0
5,6.85,137,accelerate,13.401,10.88,21.601,17.88,3.722,2.522,1.986,20.993,13.289,3.114,2.41,0.582,0.0,0,0.05
5,6.9,138,accelerate,13.524,10.994,21.707,17.994,3.713,2.529,1.974,20.485,13.289,2.491,2.295,0.495,0.0,0,0.1
5,6.95,139,accelerate,13.598,11.06,21.811,18.06,3.75,2.538,1.972,21.811,13.598,3.75,2.538,0.672,0.0,1,0.0
5,7.0,140,accelerate,13.729,11.132,21.914,18.132,3.782,2.597,1.969,21.914,13.729,3.782,2.597,0.679,0.0,1,0.0
5,7.05,141,accelerate,13.878,11.222,22.025,18.222,3.803,2.657,1.963,22.025,13.878,3.803,2.657,0.684,0.0,1,0.0
5,7.1,142,accelerate,13.987,11.331,22.14,18.331,3.81,2.657,1.954,21.511,13.878,3.181,2.548,0.598,0.0,0,0.05
5,7.15,143,accelerate,14.108,11.417,22.256,18.417,3.839,2.691,1.949,20.992,13.878,2.574,2.461,0.515,0.0,0,0.1
5,7.2,144,accelerate,14.177,11.498,22.37,18.498,3.872,2.68,1.946,22.37,14.177,3.872,2.68,0.696,0.0,1,0.0
5,7.25,145,accelerate,14.301,11.528,22.483,18.528,3.955,2.773,1.95,21.847,14.177,3.319,2.65,0.621,0.0,0,0.05
5,7.3,146,accelerate,14.446,11.621,22.601,18.621,3.98,2.825,1.945,21.317,14.177,2.696,2.556,0.536,0.0,0,0.1
5,7.35,147,accelerate,14.541,11.704,22.725,18.704,4.021,2.837,1.942,22.725,14.541,4.021,2.837,0.722,0.0,1,0.0
5,7.4,148,accelerate,14.638,11.759,22.851,18.759,4.092,2.878,1.943,22.196,14.541,3.437,2.782,0.643,0.0,0,0.05
5,7.45,149,accelerate,14.677,11.722,22.979,18.722,4.256,2.954,1.96,22.979,14.677,4.256,2.954,0.759,0.0,1,0.0
5,7.5,150,accelerate,14.762,11.73,23.111,18.73,4.382,3.033,1.97,22.453,14.677,3.723,2.947,0.688,0.0,0,0.05
5,7.55,151,accelerate,14.873,12.005,23.248,19.005,4.243,2.868,1.936,23.248,14.873,4.243,2.868,0.756,0.0,1,0.0
5,7.6,152,accelerate,14.968,12.298,23.377,19.298,4.078,2.67,1.901,23.377,14.968,4.078,2.67,0.728,0.0,1,0.0
5,7.65,153,accelerate,15.096,12.551,23.504,19.551,3.953,2.545,1.873,23.504,15.096,3.953,2.545,0.707,0.0,1,0.0
5,7.7,154,accelerate,15.202,12.725,23.63,19.725,3.905,2.477,1.857,22.94,15.096,3.216,2.372,0.604,0.0,0,0.05
5,7.75,155,accelerate,15.338,12.883,23.758,19.883,3.875,2.456,1.844,22.365,15.096,2.483,2.214,0.501,0.0,0,0.1
5,7.8,156,accelerate,15.45,12.953,23.889,19.953,3.936,2.498,1.844,21.781,15.096,1.828,2.144,0.412,0.0,0,0.15
5,7.85,157,accelerate,15.552,13.031,24.025,20.031,3.993,2.521,1.844,24.025,15.552,3.993,2.521,0.714,0.0,1,0.0
5,7.9,158,accelerate,15.632,13.099,24.17,20.099,4.071,2.533,1.845,24.17,15.632,4.071,2.533,0.725,0.0,1,0.0
5,7.95,159,accelerate,15.689,13.148,24.319,20.148,4.171,2.54,1.85,24.319,15.689,4.171,2.54,0.74,0.0,1,0.0
5,8.0,160,accelerate,15.771,13.226,24.471,20.226,4.245,2.544,1.85,23.73,15.689,3.504,2.462,0.649,0.0,0,0.05
5,8.05,161,accelerate,15.866,13.331,24.628,20.331,4.298,2.536,1.847,24.628,15.866,4.298,2.536,0.758,0.0,1,0.0
5,8.1,162,accelerate,15.981,13.397,24.79,20.397,4.393,2.583,1.85,24.79,15.981,4.393,2.583,0.772,0.0,1,0.0
5,8.15,163,accelerate,16.008,13.503,24.955,20.503,4.452,2.505,1.848,24.955,16.008,4.452,2.505,0.777,0.0,1,0.0
5,8.2,164,accelerate,16.003,13.572,25.116,20.572,4.544,2.431,1.851,25.116,16.003,4.544,2.431,0.787,0.0,1,0.0
5,8.25,165,accelerate,16.106,13.703,25.273,20.703,4.57,2.403,1.844,24.499,16.003,3.796,2.3,0.683,0.0,0,0.05
5,8.3,166,accelerate,16.314,13.849,25.438,20.849,4.589,2.464,1.837,25.438,16.314,4.589,2.464,0.794,0.0,1,0.0
5,8.35,167,accelerate,16.49,13.953,25.609,20.953,4.656,2.537,1.835,25.609,16.49,4.656,2.537,0.805,0.0,1,0.0
5,8.4,168,accelerate,16.643,14.078,25.782,21.078,4.704,2.566,1.831,25.782,16.643,4.704,2.566,0.813,0.0,1,0.0
5,8.45,169,accelerate,16.774,14.162,25.955,21.162,4.793,2.612,1.833,25.135,16.643,3.974,2.481,0.713,0.0,0,0.05
5,8.5,170,accelerate,16.87,14.301,26.127,21.301,4.826,2.568,1.827,26.127,16.87,4.826,2.568,0.829,0.0,1,0.0
5,8.55,171,cruise,16.934,14.387,26.295,21.387,4.908,2.546,1.828,26.295,16.934,4.908,2.546,0.839,0.0,1,0.0
5,8.6,172,cruise,16.988,14.537,26.457,21.537,4.92,2.451,1.82,26.457,16.988,4.92,2.451,0.838,0.0,1,0.0
5,8.65,173,cruise,17.05,14.716,26.615,21.716,4.899,2.334,1.809,25.773,16.988,4.057,2.272,0.717,0.0,0,0.05
5,8.7,174,cruise,17.129,14.854,26.768,21.854,4.914,2.275,1.802,26.768,17.129,4.914,2.275,0.831,0.0,1,0.0
5,8.75,175,cruise,17.219,14.99,26.916,21.99,4.926,2.229,1.796,26.916,17.219,4.926,2.229,0.831,0.0,1,0.0
5,8.8,176,cruise,17.316,15.025,27.06,22.025,5.035,2.291,1.801,27.06,17.316,5.035,2.291,0.848,0.0,1,0.0
5,8.85,177,cruise,17.413,15.004,27.206,22.004,5.202,2.41,1.813,27.206,17.413,5.202,2.41,0.874,0.0,1,0.0
5,8.9,178,cruise,17.494,14.918,27.356,21.918,5.437,2.575,1.834,27.356,17.494,5.437,2.575,0.911,0.0,1,0.0
5,8.95,179,cruise,17.52,15.179,27.498,22.179,5.318,2.34,1.812,27.498,17.52,5.318,2.34,0.887,0.0,1,0.0
5,9.0,180,cruise,17.475,15.42,27.625,22.42,5.205,2.054,1.791,26.753,17.52,4.332,2.099,0.748,0.0,0,0.05
5,9.05,181,cruise,17.403,15.592,27.737,22.592,5.145,1.811,1.779,27.737,17.403,5.145,1.811,0.846,0.0,1,0.0
5,9.1,182,cruise,17.325,15.759,27.834,22.759,5.075,1.566,1.766,27.834,17.325,5.075,1.566,0.829,0.0,1,0.0
5,9.15,183,cruise,17.272,15.869,27.919,22.869,5.05,1.404,1.759,27.919,17.272,5.05,1.404,0.82,0.0,1,0.0
5,9.2,184,cruise,17.265,16.018,27.993,23.018,4.975,1.247,1.748,27.993,17.265,4.975,1.247,0.805,0.0,1,0.0
5,9.25,185,cruise,17.298,16.13,28.06,23.13,4.931,1.168,1.74,28.06,17.298,4.931,1.168,0.796,0.0,1,0.0
5,9.3,186,cruise,17.357,16.275,28.121,23.275,4.847,1.082,1.728,27.255,17.298,3.981,1.023,0.665,0.0,0,0.05
5,9.35,187,cruise,17.421,16.393,28.178,23.393,4.785,1.028,1.719,28.178,17.421,4.785,1.028,0.772,0.0,1,0.0
5,9.4,188,cruise,17.461,16.512,28.23,23.512,4.718,0.948,1.71,27.358,17.421,3.846,0.908,0.643,0.0,0,0.05
5,9.45,189,cruise,17.459,16.624,28.278,23.624,4.654,0.835,1.701,28.278,17.459,4.654,0.835,0.748,0.0,1,0.0
5,9.5,190,cruise,17.422,16.702,28.319,23.702,4.616,0.72,1.695,28.319,17.422,4.616,0.72,0.739,0.0,1,0.0
5,9.55,191,cruise,17.37,16.807,28.352,23.807,4.544,0.563,1.687,28.352,17.37,4.544,0.563,0.725,0.0,1,0.0
5,9.6,192,cruise,17.326,16.9,28.377,23.9,4.477,0.426,1.679,28.377,17.326,4.477,0.426,0.711,0.0,1,0.0
5,9.65,193,cruise,17.307,17.004,28.395,24.004,4.392,0.304,1.67,28.395,17.307,4.392,0.304,0.696,0.0,1,0.0
