episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,thw_sec,observed_distance_m,observed_lead_speed_mps,control_spacing_error_m,control_relative_velocity_mps,throttle,brake,comm_success,time_since_last_comm_success_sec
7,1.45,29,accelerate,2.842,2.169,13.0,9.169,3.831,0.673,5.994,12.86,2.755,3.691,0.587,0.536,0.0,0,0.05
7,1.5,30,accelerate,2.887,2.227,13.036,9.227,3.809,0.66,5.853,13.036,2.887,3.809,0.66,0.554,0.0,1,0.0
7,1.55,31,accelerate,2.886,2.287,13.07,9.287,3.783,0.599,5.714,13.07,2.886,3.783,0.599,0.55,0.0,1,0.0
7,1.6,32,accelerate,2.919,2.343,13.102,9.343,3.759,0.576,5.592,12.957,2.886,3.614,0.543,0.526,0.0,0,0.05
7,1.65,33,accelerate,2.98,2.389,13.133,9.389,3.744,0.591,5.498,12.842,2.886,3.453,0.498,0.503,0.0,0,0.1
7,1.7,34,accelerate,3.108,2.448,13.167,9.448,3.718,0.66,5.378,13.167,3.108,3.718,0.66,0.545,0.0,1,0.0
7,1.75,35,accelerate,3.256,2.521,13.204,9.521,3.682,0.734,5.236,13.204,3.256,3.682,0.734,0.543,0.0,1,0.0
7,1.8,36,accelerate,3.447,2.602,13.245,9.602,3.643,0.845,5.09,13.245,3.447,3.643,0.845,0.542,0.0,1,0.0
7,1.85,37,accelerate,3.624,2.677,13.292,9.677,3.615,0.947,4.965,13.292,3.624,3.615,0.947,0.542,0.0,1,0.0
7,1.9,38,accelerate,3.752,2.76,13.343,9.76,3.583,0.992,4.835,13.343,3.752,3.583,0.992,0.54,0.0,1,0.0
7,1.95,39,accelerate,3.783,2.837,13.393,9.837,3.555,0.946,4.72,13.204,3.752,3.367,0.914,0.509,0.0,0,0.05
7,2.0,40,accelerate,3.783,2.918,13.438,9.918,3.52,0.864,4.605,13.438,3.783,3.52,0.864,0.529,0.0,1,0.0
7,2.05,41,accelerate,3.797,2.992,13.481,9.992,3.489,0.805,4.505,13.481,3.797,3.489,0.805,0.523,0.0,1,0.0
7,2.1,42,accelerate,3.888,3.071,13.522,10.071,3.451,0.817,4.403,13.33,3.797,3.259,0.726,0.491,0.0,0,0.05
7,2.15,43,accelerate,4.026,3.142,13.566,10.142,3.424,0.884,4.317,13.566,4.026,3.424,0.884,0.518,0.0,1,0.0
7,2.2,44,accelerate,4.199,3.215,13.614,10.215,3.399,0.984,4.235,13.614,4.199,3.399,0.984,0.519,0.0,1,0.0
7,2.25,45,accelerate,4.381,3.285,13.668,10.285,3.383,1.096,4.16,13.668,4.381,3.383,1.096,0.521,0.0,1,0.0
7,2.3,46,accelerate,4.541,3.361,13.726,10.361,3.366,1.18,4.084,13.726,4.541,3.366,1.18,0.522,0.0,1,0.0
7,2.35,47,accelerate,4.619,3.435,13.787,10.435,3.352,1.184,4.014,13.558,4.541,3.123,1.106,0.488,0.0,0,0.05
7,2.4,48,accelerate,4.628,3.509,13.845,10.509,3.337,1.119,3.946,13.845,4.628,3.337,1.119,0.517,0.0,1,0.0
7,2.45,49,accelerate,4.627,3.578,13.9,10.578,3.322,1.049,3.885,13.9,4.627,3.322,1.049,0.514,0.0,1,0.0
7,2.5,50,accelerate,4.685,3.651,13.953,10.651,3.302,1.034,3.822,13.953,4.685,3.302,1.034,0.511,0.0,1,0.0
7,2.55,51,accelerate,4.803,3.709,14.007,10.709,3.298,1.094,3.777,14.007,4.803,3.298,1.094,0.513,0.0,1,0.0
7,2.6,52,accelerate,4.956,3.779,14.065,10.779,3.286,1.176,3.721,14.065,4.956,3.286,1.176,0.515,0.0,1,0.0
7,2.65,53,accelerate,5.128,3.851,14.128,10.851,3.277,1.277,3.669,13.875,4.956,3.024,1.105,0.478,0.0,0,0.05
7,2.7,54,accelerate,5.243,3.919,14.194,10.919,3.275,1.323,3.621,14.194,5.243,3.275,1.323,0.519,0.0,1,0.0
7,2.75,55,accelerate,5.09,3.982,14.254,10.982,3.272,1.107,3.579,14.254,5.09,3.272,1.107,0.512,0.0,1,0.0
7,2.8,56,accelerate,5.093,4.05,14.308,11.05,3.258,1.044,3.533,14.308,5.093,3.258,1.044,0.509,0.0,1,0.0
7,2.85,57,accelerate,5.0,4.115,14.356,11.115,3.241,0.885,3.489,14.356,5.0,3.241,0.885,0.502,0.0,1,0.0
7,2.9,58,accelerate,5.459,4.18,14.413,11.18,3.233,1.279,3.448,14.413,5.459,3.233,1.279,0.514,0.0,1,0.0
7,2.95,59,accelerate,5.818,4.23,14.488,11.23,3.257,1.587,3.425,14.488,5.818,3.257,1.587,0.528,0.0,1,0.0
7,3.0,60,accelerate,5.924,4.302,14.569,11.302,3.266,1.621,3.386,14.569,5.924,3.266,1.621,0.531,0.0,1,0.0
7,3.05,61,accelerate,5.894,4.374,14.647,11.374,3.273,1.52,3.349,14.647,5.894,3.273,1.52,0.529,0.0,1,0.0
7,3.1,62,accelerate,5.845,4.447,14.72,11.447,3.273,1.399,3.31,14.427,5.894,2.98,1.447,0.488,0.0,0,0.05
7,3.15,63,accelerate,5.815,4.513,14.787,11.513,3.273,1.301,3.276,14.787,5.815,3.273,1.301,0.523,0.0,1,0.0
7,3.2,64,accelerate,5.815,4.577,14.85,11.577,3.273,1.237,3.244,14.85,5.815,3.273,1.237,0.521,0.0,1,0.0
7,3.25,65,accelerate,5.848,4.642,14.911,11.642,3.269,1.206,3.212,14.911,5.848,3.269,1.206,0.52,0.0,1,0.0
7,3.3,66,accelerate,5.915,4.707,14.972,11.707,3.265,1.208,3.181,14.678,5.848,2.971,1.141,0.479,0.0,0,0.05
7,3.35,67,accelerate,6.014,4.752,15.034,11.752,3.282,1.263,3.164,15.034,6.014,3.282,1.263,0.525,0.0,1,0.0
7,3.4,68,accelerate,6.142,4.813,15.099,11.813,3.287,1.329,3.138,15.099,6.142,3.287,1.329,0.528,0.0,1,0.0
7,3.45,69,accelerate,6.136,4.876,15.164,11.876,3.288,1.26,3.11,15.164,6.136,3.288,1.26,0.527,0.0,1,0.0
7,3.5,70,accelerate,6.131,4.941,15.225,11.941,3.284,1.191,3.081,15.225,6.131,3.284,1.191,0.525,0.0,1,0.0
7,3.55,71,accelerate,6.633,5.006,15.294,12.006,3.288,1.627,3.055,14.976,6.131,2.97,1.125,0.481,0.0,0,0.05
7,3.6,72,accelerate,7.16,5.063,15.39,12.063,3.327,2.096,3.04,15.39,7.16,3.327,2.096,0.562,0.0,1,0.0
7,3.65,73,accelerate,7.555,5.017,15.51,12.017,3.492,2.538,3.091,15.51,7.555,3.492,2.538,0.599,0.0,1,0.0
7,3.7,74,accelerate,7.722,5.025,15.642,12.025,3.618,2.698,3.113,15.642,7.722,3.618,2.698,0.621,0.0,1,0.0
7,3.75,75,accelerate,7.703,5.042,15.775,12.042,3.733,2.661,3.129,15.389,7.722,3.347,2.68,0.585,0.0,0,0.05
7,3.8,76,accelerate,7.626,5.044,15.907,12.044,3.863,2.581,3.154,15.907,7.626,3.863,2.581,0.651,0.0,1,0.0
7,3.85,77,accelerate,7.518,5.134,16.028,12.134,3.894,2.384,3.122,16.028,7.518,3.894,2.384,0.65,0.0,1,0.0
7,3.9,78,accelerate,7.405,5.096,16.144,12.096,4.048,2.309,3.168,15.772,7.518,3.676,2.421,0.623,0.0,0,0.05
7,3.95,79,accelerate,7.305,5.072,16.257,12.072,4.185,2.233,3.205,16.257,7.305,4.185,2.233,0.685,0.0,1,0.0
7,4.0,80,accelerate,7.248,5.065,16.367,12.065,4.302,2.182,3.231,16.367,7.248,4.302,2.182,0.699,0.0,1,0.0
7,4.05,81,accelerate,7.239,5.081,16.476,12.081,4.394,2.158,3.242,16.476,7.239,4.394,2.158,0.712,0.0,1,0.0
7,4.1,82,accelerate,7.276,5.122,16.584,12.122,4.461,2.154,3.238,16.221,7.239,4.099,2.117,0.672,0.0,0,0.05
7,4.15,83,accelerate,7.341,5.193,16.691,12.193,4.498,2.147,3.214,16.691,7.341,4.498,2.147,0.727,0.0,1,0.0
7,4.2,84,accelerate,7.448,5.288,16.799,12.288,4.51,2.16,3.177,16.799,7.448,4.51,2.16,0.729,0.0,1,0.0
7,4.25,85,accelerate,7.583,5.41,16.907,12.41,4.497,2.173,3.125,16.531,7.448,4.12,2.038,0.674,0.0,0,0.05
7,4.3,86,accelerate,7.741,5.551,17.016,12.551,4.465,2.189,3.065,17.016,7.741,4.465,2.189,0.726,0.0,1,0.0
7,4.35,87,accelerate,7.905,5.703,17.126,12.703,4.423,2.203,3.003,17.126,7.905,4.423,2.203,0.721,0.0,1,0.0
7,4.4,88,accelerate,8.086,5.84,17.236,12.84,4.396,2.246,2.951,17.236,8.086,4.396,2.246,0.72,0.0,1,0.0
7,4.45,89,accelerate,8.279,5.822,17.355,12.822,4.533,2.457,2.981,17.355,8.279,4.533,2.457,0.746,0.0,1,0.0
7,4.5,90,accelerate,8.479,5.819,17.483,12.819,4.665,2.66,3.005,17.483,8.479,4.665,2.66,0.771,0.0,1,0.0
7,4.55,91,accelerate,8.672,6.49,17.603,13.49,4.113,2.182,2.712,17.174,8.479,3.684,1.989,0.619,0.0,0,0.05
7,4.6,92,accelerate,8.875,6.985,17.7,13.985,3.715,1.89,2.534,17.7,8.875,3.715,1.89,0.62,0.0,1,0.0
7,4.65,93,accelerate,9.083,7.362,17.787,14.362,3.425,1.721,2.416,17.338,8.875,2.976,1.513,0.509,0.0,0,0.05
7,4.7,94,accelerate,9.294,7.604,17.87,14.604,3.266,1.69,2.35,16.962,8.875,2.358,1.271,0.419,0.0,0,0.1
7,4.75,95,accelerate,9.471,7.731,17.954,14.731,3.223,1.74,2.322,17.954,9.471,3.223,1.74,0.551,0.0,1,0.0
7,4.8,96,accelerate,9.572,7.829,18.039,14.829,3.21,1.743,2.304,18.039,9.572,3.21,1.743,0.55,0.0,1,0.0
7,4.85,97,accelerate,9.588,7.918,18.121,14.918,3.203,1.669,2.289,17.645,9.572,2.727,1.654,0.483,0.0,0,0.05
7,4.9,98,accelerate,9.536,7.997,18.197,14.997,3.2,1.539,2.275,18.197,9.536,3.2,1.539,0.543,0.0,1,0.0
7,4.95,99,accelerate,9.505,8.066,18.266,15.066,3.2,1.439,2.265,18.266,9.505,3.2,1.439,0.54,0.0,1,0.0
7,5.0,100,accelerate,9.53,8.133,18.332,15.133,3.199,1.397,2.254,18.332,9.53,3.199,1.397,0.539,0.0,1,0.0
7,5.05,101,accelerate,9.595,8.198,18.397,15.198,3.198,1.396,2.244,18.397,9.595,3.198,1.396,0.539,0.0,1,0.0
7,5.1,102,accelerate,9.682,8.262,18.461,15.262,3.199,1.42,2.235,18.461,9.682,3.199,1.42,0.541,0.0,1,0.0
7,5.15,103,accelerate,9.807,8.324,18.526,15.324,3.202,1.483,2.226,18.526,9.807,3.202,1.483,0.544,0.0,1,0.0
7,5.2,104,accelerate,9.966,8.386,18.595,15.386,3.209,1.58,2.217,18.595,9.966,3.209,1.58,0.548,0.0,1,0.0
7,5.25,105,accelerate,10.118,8.448,18.668,15.448,3.22,1.67,2.21,18.175,9.966,2.727,1.518,0.482,0.0,0,0.05
7,5.3,106,accelerate,10.302,8.506,18.744,15.506,3.238,1.796,2.204,17.752,9.966,2.246,1.46,0.417,0.0,0,0.1
7,5.35,107,accelerate,10.492,8.55,18.827,15.55,3.277,1.942,2.202,18.827,10.492,3.277,1.942,0.571,0.0,1,0.0
7,5.4,108,accelerate,10.664,8.584,18.915,15.584,3.33,2.079,2.203,18.915,10.664,3.33,2.079,0.583,0.0,1,0.0
7,5.45,109,accelerate,10.69,8.63,19.003,15.63,3.374,2.061,2.202,18.486,10.664,2.856,2.034,0.519,0.0,0,0.05
7,5.5,110,accelerate,10.644,8.681,19.089,15.681,3.408,1.964,2.199,19.089,10.644,3.408,1.964,0.591,0.0,1,0.0
7,5.55,111,accelerate,10.944,8.734,19.178,15.734,3.444,2.209,2.196,18.656,10.644,2.921,1.91,0.524,0.0,0,0.05
7,5.6,112,accelerate,11.276,8.792,19.281,15.792,3.489,2.483,2.193,19.281,11.276,3.489,2.483,0.62,0.0,1,0.0
7,5.65,113,accelerate,11.476,8.853,19.393,15.853,3.539,2.623,2.19,19.393,11.476,3.539,2.623,0.632,0.0,1,0.0
7,5.7,114,accelerate,11.466,8.928,19.501,15.928,3.573,2.539,2.184,19.501,11.466,3.573,2.539,0.634,0.0,1,0.0
7,5.75,115,accelerate,11.413,9.014,19.601,16.014,3.587,2.399,2.174,19.601,11.413,3.587,2.399,0.632,0.0,1,0.0
7,5.8,116,accelerate,11.355,9.109,19.695,16.109,3.586,2.245,2.162,19.695,11.355,3.586,2.245,0.627,0.0,1,0.0
7,5.85,117,accelerate,11.294,9.211,19.782,16.211,3.571,2.084,2.148,19.244,11.355,3.034,2.144,0.551,0.0,0,0.05
7,5.9,118,accelerate,11.275,9.309,19.859,16.309,3.55,1.965,2.133,19.859,11.275,3.55,1.965,0.614,0.0,1,0.0
7,5.95,119,accelerate,11.316,9.399,19.934,16.399,3.535,1.917,2.121,19.934,11.316,3.535,1.917,0.611,0.0,1,0.0
7,6.0,120,accelerate,11.396,9.495,20.009,16.495,3.514,1.901,2.107,19.472,11.316,2.977,1.821,0.534,0.0,0,0.05
7,6.05,121,accelerate,11.469,9.586,20.084,16.586,3.498,1.883,2.095,20.084,11.469,3.498,1.883,0.606,0.0,1,0.0
7,6.1,122,accelerate,11.57,9.669,20.158,16.669,3.489,1.901,2.085,20.158,11.57,3.489,1.901,0.606,0.0,1,0.0
7,6.15,123,accelerate,11.639,9.744,20.229,16.744,3.485,1.895,2.076,20.229,11.639,3.485,1.895,0.606,0.0,1,0.0
7,6.2,124,accelerate,11.773,9.835,20.299,16.835,3.464,1.938,2.064,19.755,11.639,2.921,1.804,0.528,0.0,0,0.05
7,6.25,125,accelerate,11.913,9.92,20.376,16.92,3.455,1.993,2.054,20.376,11.913,3.455,1.993,0.606,0.0,1,0.0
7,6.3,126,accelerate,12.031,9.985,20.455,16.985,3.469,2.046,2.048,19.898,11.913,2.912,1.928,0.532,0.0,0,0.05
7,6.35,127,accelerate,12.157,10.062,20.534,17.062,3.472,2.095,2.041,20.534,12.157,3.472,2.095,0.613,0.0,1,0.0
7,6.4,128,accelerate,12.305,10.134,20.62,17.134,3.486,2.171,2.035,20.62,12.305,3.486,2.171,0.618,0.0,1,0.0
7,6.45,129,accelerate,12.41,10.216,20.709,17.216,3.493,2.194,2.027,20.709,12.41,3.493,2.194,0.62,0.0,1,0.0
7,6.5,130,accelerate,12.543,10.289,20.798,17.289,3.509,2.253,2.021,20.798,12.543,3.509,2.253,0.625,0.0,1,0.0
7,6.55,131,accelerate,12.688,10.38,20.892,17.38,3.513,2.308,2.013,20.892,12.688,3.513,2.308,0.628,0.0,1,0.0
7,6.6,132,accelerate,12.796,10.476,20.989,17.476,3.513,2.32,2.004,20.989,12.796,3.513,2.32,0.629,0.0,1,0.0
7,6.65,133,accelerate,12.924,10.56,21.086,17.56,3.526,2.364,1.997,21.086,12.924,3.526,2.364,0.633,0.0,1,0.0
7,6.7,134,accelerate,13.005,10.662,21.181,17.662,3.519,2.343,1.987,21.181,13.005,3.519,2.343,0.632,0.0,1,0.0
7,6.75,135,accelerate,13.139,10.77,21.277,17.77,3.506,2.369,1.975,21.277,13.139,3.506,2.369,0.631,0.0,1,0.0
7,6.8,136,accelerate,13.289,10.856,21.377,17.856,3.521,2.433,1.969,21.377,13.289,3.521,2.433,0.636,0.0,1,0.0
7,6.85,137,accelerate,13.401,10.961,21.48,17.961,3.519,2.44,1.96,20.871,13.289,2.91,2.328,0.552,0.0,0,0.05
7,6.9,138,accelerate,13.524,11.058,21.583,18.058,3.525,2.465,1.952,21.583,13.524,3.525,2.465,0.639,0.0,1,0.0
7,6.95,139,accelerate,13.598,11.127,21.685,18.127,3.559,2.472,1.949,21.072,13.524,2.945,2.397,0.56,0.0,0,0.05
7,7.0,140,accelerate,13.729,11.209,21.786,18.209,3.577,2.519,1.944,21.786,13.729,3.577,2.519,0.649,0.0,1,0.0
7,7.05,141,accelerate,13.878,11.297,21.895,18.297,3.598,2.582,1.938,21.271,13.729,2.974,2.432,0.566,0.0,0,0.05
7,7.1,142,accelerate,13.987,11.356,22.007,18.356,3.652,2.632,1.938,22.007,13.987,3.652,2.632,0.663,0.0,1,0.0
7,7.15,143,accelerate,14.108,11.436,22.119,18.436,3.684,2.672,1.934,21.486,13.987,3.05,2.551,0.581,0.0,0,0.05
7,7.2,144,accelerate,14.177,11.522,22.232,18.522,3.71,2.655,1.93,20.96,13.987,2.438,2.465,0.497,0.0,0,0.1
7,7.25,145,accelerate,14.301,11.568,22.344,18.568,3.776,2.733,1.932,22.344,14.301,3.776,2.733,0.685,0.0,1,0.0
7,7.3,146,accelerate,14.446,11.621,22.463,18.621,3.842,2.825,1.933,22.463,14.446,3.842,2.825,0.697,0.0,1,0.0
7,7.35,147,accelerate,14.541,11.71,22.588,18.71,3.878,2.831,1.929,21.936,14.446,3.226,2.736,0.613,0.0,0,0.05
7,7.4,148,accelerate,14.638,11.661,22.717,18.661,4.057,2.977,1.948,22.717,14.638,4.057,2.977,0.732,0.0,1,0.0
7,7.45,149,accelerate,14.677,11.652,22.85,18.652,4.198,3.025,1.961,22.192,14.638,3.541,2.986,0.664,0.0,0,0.05
7,7.5,150,accelerate,14.762,11.969,22.98,18.969,4.011,2.794,1.92,22.98,14.762,4.011,2.794,0.721,0.0,1,0.0
7,7.55,151,accelerate,14.873,12.233,23.106,19.233,3.873,2.64,1.889,23.106,14.873,3.873,2.64,0.698,0.0,1,0.0
7,7.6,152,accelerate,14.968,12.465,23.227,19.465,3.762,2.503,1.863,23.227,14.968,3.762,2.503,0.68,0.0,1,0.0
7,7.65,153,accelerate,15.096,12.668,23.35,19.668,3.682,2.428,1.843,23.35,15.096,3.682,2.428,0.667,0.0,1,0.0
7,7.7,154,accelerate,15.202,12.801,23.474,19.801,3.674,2.401,1.834,22.783,15.096,2.982,2.296,0.57,0.0,0,0.05
7,7.75,155,accelerate,15.338,12.924,23.601,19.924,3.678,2.415,1.826,22.206,15.096,2.282,2.173,0.473,0.0,0,0.1
7,7.8,156,accelerate,15.45,12.966,23.733,19.966,3.767,2.485,1.83,23.733,15.45,3.767,2.485,0.682,0.0,1,0.0
7,7.85,157,accelerate,15.552,13.038,23.87,20.038,3.832,2.514,1.831,23.87,15.552,3.832,2.514,0.692,0.0,1,0.0
7,7.9,158,accelerate,15.632,13.135,24.016,20.135,3.881,2.497,1.828,24.016,15.632,3.881,2.497,0.699,0.0,1,0.0
7,7.95,159,accelerate,15.689,13.204,24.165,20.204,3.961,2.485,1.83,23.43,15.632,3.226,2.428,0.61,0.0,0,0.05
7,8.0,160,accelerate,15.771,13.283,24.316,20.283,4.033,2.488,1.831,22.836,15.632,2.553,2.35,0.518,0.0,0,0.1
7,8.05,161,accelerate,15.866,13.3,24.47,20.3,4.17,2.566,1.84,24.47,15.866,4.17,2.566,0.741,0.0,1,0.0
7,8.1,162,accelerate,15.981,13.364,24.629,20.364,4.265,2.617,1.843,24.629,15.981,4.265,2.617,0.756,0.0,1,0.0
7,8.15,163,accelerate,16.008,13.467,24.794,20.467,4.328,2.541,1.841,24.026,15.981,3.56,2.514,0.658,0.0,0,0.05
7,8.2,164,accelerate,16.003,13.539,24.957,20.539,4.418,2.464,1.843,24.957,16.003,4.418,2.464,0.771,0.0,1,0.0
7,8.25,165,accelerate,16.106,13.629,25.118,20.629,4.49,2.477,1.843,24.343,16.003,3.714,2.374,0.674,0.0,0,0.05
7,8.3,166,accelerate,16.314,13.678,25.286,20.678,4.608,2.636,1.849,25.286,16.314,4.608,2.636,0.802,0.0,1,0.0
7,8.35,167,accelerate,16.49,13.786,25.458,20.786,4.671,2.704,1.847,24.658,16.314,3.871,2.527,0.7,0.0,0,0.05
7,8.4,168,accelerate,16.643,13.921,25.635,20.921,4.714,2.722,1.841,25.635,16.643,4.714,2.722,0.819,0.0,1,0.0
7,8.45,169,accelerate,16.774,14.02,25.814,21.02,4.795,2.755,1.841,25.814,16.774,4.795,2.755,0.831,0.0,1,0.0
7,8.5,170,accelerate,16.87,14.147,25.993,21.147,4.846,2.723,1.837,25.993,16.87,4.846,2.723,0.837,0.0,1,0.0
7,8.55,171,accelerate,16.934,14.237,26.167,21.237,4.931,2.697,1.838,25.334,16.87,4.097,2.633,0.734,0.0,0,0.05
7,8.6,172,accelerate,16.988,14.385,26.337,21.385,4.952,2.603,1.831,26.337,16.988,4.952,2.603,0.847,0.0,1,0.0
7,8.65,173,accelerate,17.05,14.48,26.5,21.48,5.021,2.571,1.83,25.658,16.988,4.178,2.508,0.741,0.0,0,0.05
7,8.7,174,accelerate,17.129,14.629,26.658,21.629,5.029,2.5,1.822,26.658,17.129,5.029,2.5,0.854,0.0,1,0.0
7,8.75,175,accelerate,17.219,14.799,26.813,21.799,5.014,2.42,1.812,26.813,17.219,5.014,2.42,0.849,0.0,1,0.0
7,8.8,176,accelerate,17.316,14.942,26.963,21.942,5.021,2.374,1.805,26.963,17.316,5.021,2.374,0.849,0.0,1,0.0
7,8.85,177,accelerate,17.417,14.959,27.11,21.959,5.151,2.458,1.812,27.11,17.417,5.151,2.458,0.869,0.0,1,0.0
7,8.9,178,accelerate,17.522,14.881,27.262,21.881,5.381,2.641,1.832,27.262,17.522,5.381,2.641,0.905,0.0,1,0.0
7,8.95,179,accelerate,17.629,14.98,27.417,21.98,5.436,2.649,1.83,27.417,17.629,5.436,2.649,0.913,0.0,1,0.0
7,9.0,180,accelerate,17.737,15.243,27.563,22.243,5.32,2.494,1.808,26.68,17.629,4.438,2.387,0.771,0.0,0,0.05
7,9.05,181,accelerate,17.846,15.425,27.702,22.425,5.277,2.422,1.796,25.931,17.629,3.506,2.204,0.641,0.0,0,0.1
7,9.1,182,accelerate,17.955,15.596,27.835,22.596,5.238,2.359,1.785,25.169,17.629,2.573,2.033,0.511,0.0,0,0.15
7,9.15,183,accelerate,18.065,15.675,27.964,22.675,5.29,2.391,1.784,27.964,18.065,5.29,2.391,0.885,0.0,1,0.0
7,9.2,184,accelerate,18.176,15.769,28.093,22.769,5.324,2.407,1.782,27.188,18.065,4.419,2.296,0.766,0.0,0,0.05
7,9.25,185,accelerate,18.286,15.84,28.222,22.84,5.382,2.447,1.782,28.222,18.286,5.382,2.447,0.899,0.0,1,0.0
7,9.3,186,accelerate,18.397,15.958,28.349,22.958,5.392,2.439,1.777,28.349,18.397,5.392,2.439,0.9,0.0,1,0.0
7,9.35,187,accelerate,18.508,16.079,28.475,23.079,5.396,2.429,1.771,28.475,18.508,5.396,2.429,0.9,0.0,1,0.0
7,9.4,188,accelerate,18.616,16.226,28.598,23.226,5.373,2.39,1.763,28.598,18.616,5.373,2.39,0.896,0.0,1,0.0
7,9.45,189,accelerate,18.718,16.38,28.719,23.38,5.339,2.338,1.753,28.719,18.718,5.339,2.338,0.89,0.0,1,0.0
7,9.5,190,accelerate,18.813,16.515,28.838,23.515,5.322,2.298,1.746,28.838,18.813,5.322,2.298,0.886,0.0,1,0.0
7,9.55,191,accelerate,18.904,16.678,28.952,23.678,5.274,2.226,1.736,28.952,18.904,5.274,2.226,0.877,0.0,1,0.0
7,9.6,192,accelerate,18.996,16.828,29.063,23.828,5.234,2.167,1.727,28.115,18.904,4.287,2.076,0.741,0.0,0,0.05
