episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,throttle,brake
2,43.4,868,decelerate,7.46,11.799,18.232,18.799,-0.567,-4.339,0.0,0.091
2,43.45,869,decelerate,7.287,11.605,18.015,18.605,-0.59,-4.317,0.0,0.093
2,43.5,870,decelerate,7.213,11.451,17.802,18.451,-0.649,-4.239,0.0,0.097
2,43.55,871,decelerate,7.016,11.245,17.594,18.245,-0.651,-4.229,0.0,0.097
2,43.6,872,decelerate,6.538,11.186,17.372,18.186,-0.813,-4.647,0.0,0.124
2,43.65,873,decelerate,6.042,11.11,17.128,18.11,-0.981,-5.067,0.0,0.151
2,43.7,874,decelerate,5.674,10.831,16.869,17.831,-0.962,-5.157,0.0,0.152
2,43.75,875,decelerate,5.423,10.27,16.621,17.27,-0.648,-4.847,0.0,0.113
2,43.8,876,decelerate,5.263,9.851,16.388,16.851,-0.463,-4.588,0.0,0.088
2,43.85,877,decelerate,5.18,9.466,16.169,16.466,-0.297,-4.286,0.0,0.064
2,43.9,878,decelerate,5.121,9.187,15.962,16.187,-0.225,-4.066,0.0,0.051
2,43.95,879,decelerate,5.09,8.877,15.768,15.877,-0.108,-3.787,0.0,0.032
2,44.0,880,decelerate,5.085,8.662,15.586,15.662,-0.076,-3.577,0.0,0.024
2,44.05,881,decelerate,5.113,8.367,15.418,15.367,0.05,-3.254,0.0,0.003
2,44.1,882,decelerate,5.166,8.177,15.263,15.177,0.086,-3.012,0.009,0.0
2,44.15,883,decelerate,5.169,7.916,15.122,14.916,0.206,-2.747,0.033,0.0
2,44.2,884,decelerate,5.117,7.748,14.989,14.748,0.241,-2.631,0.042,0.0
2,44.25,885,decelerate,5.043,7.499,14.863,14.499,0.364,-2.456,0.064,0.0
2,44.3,886,decelerate,4.979,7.35,14.743,14.35,0.393,-2.372,0.071,0.0
2,44.35,887,decelerate,4.9,7.105,14.63,14.105,0.525,-2.205,0.094,0.0
2,44.4,888,decelerate,4.739,6.977,14.519,13.977,0.543,-2.238,0.096,0.0
2,44.45,889,decelerate,4.537,6.832,14.407,13.832,0.575,-2.295,0.098,0.0
2,44.5,890,decelerate,4.317,6.864,14.285,13.864,0.422,-2.546,0.069,0.0
2,44.55,891,decelerate,4.092,6.666,14.155,13.666,0.488,-2.575,0.077,0.0
2,44.6,892,decelerate,3.868,6.112,14.037,13.112,0.925,-2.244,0.147,0.0
2,44.65,893,decelerate,3.652,5.707,13.931,12.707,1.223,-2.055,0.193,0.0
2,44.7,894,decelerate,3.451,5.389,13.832,12.389,1.443,-1.938,0.227,0.0
2,44.75,895,decelerate,3.255,5.139,13.738,12.139,1.599,-1.884,0.249,0.0
2,44.8,896,decelerate,3.064,4.942,13.645,11.942,1.704,-1.878,0.264,0.0
2,44.85,897,decelerate,2.878,4.759,13.552,11.759,1.793,-1.881,0.276,0.0
2,44.9,898,decelerate,2.698,4.632,13.457,11.632,1.824,-1.934,0.279,0.0
2,44.95,899,decelerate,2.524,4.529,13.358,11.529,1.829,-2.005,0.277,0.0
2,45.0,900,decelerate,2.355,4.441,13.256,11.441,1.815,-2.086,0.273,0.0
2,45.05,901,decelerate,2.192,4.361,13.149,11.361,1.788,-2.169,0.266,0.0
2,45.1,902,decelerate,2.035,4.286,13.039,11.286,1.753,-2.25,0.259,0.0
2,45.15,903,decelerate,1.832,4.212,12.924,11.212,1.712,-2.38,0.249,0.0
2,45.2,904,decelerate,0.642,4.139,12.773,11.139,1.634,-3.497,0.201,0.0
2,45.25,905,decelerate,0.001,4.06,12.575,11.06,1.515,-4.059,0.167,0.0
2,45.3,906,decelerate,0.001,3.97,12.375,10.97,1.405,-3.97,0.155,0.0
2,45.35,907,decelerate,0.001,3.871,12.181,10.871,1.309,-3.871,0.146,0.0
2,45.4,908,decelerate,0.001,3.757,11.992,10.757,1.234,-3.756,0.139,0.0
2,45.45,909,decelerate,0.001,3.649,11.808,10.649,1.159,-3.649,0.133,0.0
2,45.5,910,decelerate,0.001,3.539,11.63,10.539,1.09,-3.539,0.127,0.0
2,45.55,911,decelerate,0.0,3.426,11.457,10.426,1.031,-3.425,0.123,0.0
2,45.6,912,decelerate,0.0,3.312,11.289,10.312,0.977,-3.312,0.12,0.0
2,45.65,913,decelerate,0.0,3.198,11.127,10.198,0.93,-3.198,0.117,0.0
2,45.7,914,decelerate,0.0,3.086,10.971,10.086,0.886,-3.085,0.115,0.0
2,45.75,915,decelerate,0.0,2.974,10.821,9.974,0.847,-2.974,0.114,0.0
2,45.8,916,decelerate,0.0,2.864,10.676,9.864,0.812,-2.864,0.113,0.0
2,45.85,917,decelerate,0.0,2.756,10.536,9.756,0.78,-2.756,0.112,0.0
2,45.9,918,decelerate,0.0,2.653,10.402,9.653,0.749,-2.653,0.112,0.0
2,45.95,919,decelerate,0.0,2.55,10.273,9.55,0.723,-2.55,0.111,0.0
2,46.0,920,decelerate,0.0,2.451,10.149,9.451,0.698,-2.451,0.111,0.0
2,46.05,921,decelerate,0.0,2.353,10.03,9.353,0.677,-2.353,0.112,0.0
2,46.1,922,decelerate,0.0,2.258,9.916,9.258,0.657,-2.258,0.112,0.0
2,46.15,923,decelerate,0.0,2.166,9.806,9.166,0.64,-2.166,0.113,0.0
2,46.2,924,stopped,0.0,2.076,9.7,9.076,0.625,-2.076,0.114,0.0
2,46.25,925,stopped,0.0,1.989,9.6,8.989,0.611,-1.989,0.115,0.0
2,46.3,926,stopped,0.0,1.905,9.503,8.905,0.598,-1.905,0.116,0.0
2,46.35,927,stopped,0.0,1.824,9.41,8.824,0.586,-1.824,0.117,0.0
2,46.4,928,stopped,0.0,1.748,9.322,8.748,0.574,-1.748,0.118,0.0
2,46.45,929,stopped,0.0,1.673,9.237,8.673,0.564,-1.673,0.119,0.0
2,46.5,930,stopped,0.0,1.597,9.156,8.597,0.559,-1.597,0.121,0.0
2,46.55,931,stopped,0.0,1.531,9.078,8.531,0.547,-1.53,0.122,0.0
2,46.6,932,stopped,0.0,1.467,9.003,8.467,0.536,-1.467,0.123,0.0
2,46.65,933,stopped,0.0,1.407,8.932,8.407,0.525,-1.407,0.123,0.0
2,46.7,934,stopped,0.0,1.35,8.863,8.35,0.514,-1.35,0.124,0.0
2,46.75,935,stopped,0.0,1.294,8.798,8.294,0.504,-1.294,0.124,0.0
2,46.8,936,stopped,0.0,1.248,8.735,8.248,0.486,-1.248,0.123,0.0
2,46.85,937,stopped,0.0,1.21,8.673,8.21,0.464,-1.21,0.122,0.0
2,46.9,938,stopped,0.0,1.172,8.614,8.172,0.442,-1.172,0.12,0.0
2,46.95,939,stopped,0.0,1.135,8.557,8.135,0.422,-1.135,0.118,0.0
2,47.0,940,stopped,0.0,1.1,8.501,8.1,0.401,-1.1,0.117,0.0
2,47.05,941,stopped,0.0,1.065,8.448,8.065,0.383,-1.065,0.116,0.0
2,47.1,942,stopped,0.0,1.03,8.395,8.03,0.365,-1.03,0.114,0.0
2,47.15,943,stopped,0.0,0.996,8.345,7.996,0.349,-0.996,0.113,0.0
2,47.2,944,stopped,0.0,0.963,8.296,7.963,0.334,-0.963,0.112,0.0
2,47.25,945,stopped,0.0,0.933,8.249,7.933,0.317,-0.933,0.111,0.0
2,47.3,946,stopped,0.0,0.902,8.204,7.902,0.301,-0.902,0.11,0.0
2,47.35,947,stopped,0.0,0.87,8.159,7.87,0.29,-0.87,0.11,0.0
2,47.4,948,stopped,0.0,0.837,8.117,7.837,0.28,-0.837,0.109,0.0
2,47.45,949,stopped,0.0,0.808,8.076,7.808,0.268,-0.808,0.109,0.0
2,47.5,950,stopped,0.0,0.778,8.036,7.778,0.258,-0.778,0.109,0.0
2,47.55,951,stopped,0.0,0.754,7.998,7.754,0.243,-0.754,0.107,0.0
2,47.6,952,stopped,0.0,0.726,7.961,7.726,0.234,-0.726,0.107,0.0
2,47.65,953,stopped,0.0,0.697,7.925,7.697,0.229,-0.697,0.107,0.0
2,47.7,954,stopped,0.0,0.677,7.891,7.677,0.214,-0.677,0.106,0.0
2,47.75,955,stopped,0.0,0.674,7.858,7.674,0.184,-0.674,0.102,0.0
2,47.8,956,stopped,0.0,0.604,7.827,7.604,0.223,-0.604,0.11,0.0
2,47.85,957,stopped,0.0,0.62,7.796,7.62,0.176,-0.62,0.103,0.0
2,47.9,958,stopped,0.0,0.564,7.768,7.564,0.204,-0.564,0.108,0.0
2,47.95,959,stopped,0.0,0.539,7.74,7.539,0.201,-0.539,0.109,0.0
2,48.0,960,stopped,0.0,0.531,7.713,7.531,0.182,-0.531,0.107,0.0
2,48.05,961,stopped,0.0,0.519,7.687,7.519,0.167,-0.519,0.105,0.0
2,48.1,962,stopped,0.0,0.483,7.661,7.483,0.178,-0.483,0.108,0.0
2,48.15,963,stopped,0.0,0.463,7.637,7.463,0.174,-0.463,0.108,0.0
2,48.2,964,stopped,0.0,0.442,7.613,7.442,0.171,-0.442,0.108,0.0
2,48.25,965,stopped,0.0,0.413,7.591,7.413,0.178,-0.413,0.11,0.0
2,48.3,966,stopped,0.0,0.396,7.57,7.396,0.174,-0.396,0.11,0.0
2,48.35,967,stopped,0.0,0.409,7.55,7.409,0.14,-0.409,0.105,0.0
2,48.4,968,stopped,0.0,0.373,7.53,7.373,0.157,-0.373,0.109,0.0
2,48.45,969,stopped,0.0,0.389,7.511,7.389,0.122,-0.389,0.103,0.0
2,48.5,970,stopped,0.0,0.369,7.494,7.369,0.124,-0.369,0.104,0.0
2,48.55,971,stopped,0.0,0.331,7.476,7.331,0.145,-0.331,0.108,0.0
2,48.6,972,stopped,0.0,0.316,7.46,7.316,0.144,-0.316,0.109,0.0
2,48.65,973,stopped,0.0,0.308,7.444,7.308,0.135,-0.308,0.108,0.0
2,48.7,974,stopped,0.0,0.304,7.428,7.304,0.124,-0.304,0.106,0.0
2,48.75,975,stopped,0.0,0.266,7.413,7.266,0.147,-0.266,0.111,0.0
2,48.8,976,stopped,0.0,0.276,7.398,7.276,0.122,-0.276,0.107,0.0
2,48.85,977,stopped,0.0,0.269,7.384,7.269,0.115,-0.269,0.106,0.0
2,48.9,978,stopped,0.0,0.271,7.37,7.271,0.099,-0.271,0.104,0.0
2,48.95,979,stopped,0.0,0.26,7.357,7.26,0.096,-0.26,0.104,0.0
2,49.0,980,stopped,0.0,0.25,7.344,7.25,0.094,-0.25,0.104,0.0
2,49.05,981,stopped,0.0,0.259,7.331,7.259,0.072,-0.259,0.101,0.0
2,49.1,982,stopped,0.0,0.259,7.319,7.259,0.06,-0.259,0.099,0.0
2,49.15,983,stopped,0.0,0.222,7.308,7.222,0.086,-0.222,0.104,0.0
2,49.2,984,stopped,0.0,0.229,7.297,7.229,0.068,-0.229,0.101,0.0
2,49.25,985,stopped,0.0,0.234,7.286,7.234,0.052,-0.234,0.099,0.0
2,49.3,986,stopped,0.0,0.203,7.276,7.203,0.073,-0.203,0.103,0.0
2,49.35,987,stopped,0.0,0.215,7.266,7.215,0.051,-0.215,0.1,0.0
