episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,throttle,brake
7,15.45,309,cruise,17.379,17.336,26.964,24.336,2.628,0.043,0.452,0.0
7,15.5,310,cruise,17.378,17.337,26.966,24.337,2.629,0.041,0.452,0.0
7,15.55,311,cruise,17.377,17.338,26.968,24.338,2.63,0.039,0.452,0.0
7,15.6,312,cruise,17.377,17.339,26.97,24.339,2.631,0.038,0.452,0.0
7,15.65,313,cruise,17.378,17.34,26.972,24.34,2.632,0.037,0.452,0.0
7,15.7,314,cruise,17.378,17.341,26.974,24.341,2.633,0.037,0.452,0.0
7,15.75,315,cruise,17.379,17.343,26.976,24.343,2.633,0.036,0.452,0.0
7,15.8,316,cruise,17.379,17.344,26.978,24.344,2.634,0.035,0.452,0.0
7,15.85,317,cruise,17.379,17.345,26.98,24.345,2.634,0.034,0.452,0.0
7,15.9,318,cruise,17.379,17.346,26.981,24.346,2.635,0.032,0.452,0.0
7,15.95,319,cruise,17.378,17.348,26.983,24.348,2.635,0.03,0.452,0.0
7,16.0,320,cruise,17.378,17.349,26.984,24.349,2.635,0.029,0.452,0.0
7,16.05,321,cruise,17.378,17.35,26.986,24.35,2.635,0.027,0.452,0.0
7,16.1,322,cruise,17.378,17.351,26.987,24.351,2.635,0.026,0.452,0.0
7,16.15,323,cruise,17.378,17.353,26.988,24.353,2.635,0.026,0.452,0.0
7,16.2,324,cruise,17.379,17.354,26.989,24.354,2.635,0.025,0.452,0.0
7,16.25,325,cruise,17.379,17.355,26.991,24.355,2.635,0.023,0.452,0.0
7,16.3,326,cruise,17.379,17.356,26.992,24.356,2.635,0.022,0.452,0.0
7,16.35,327,cruise,17.379,17.358,26.993,24.358,2.635,0.021,0.452,0.0
7,16.4,328,cruise,17.378,17.359,26.994,24.359,2.635,0.019,0.452,0.0
7,16.45,329,cruise,17.378,17.36,26.995,24.36,2.635,0.018,0.452,0.0
7,16.5,330,cruise,17.378,17.361,26.996,24.361,2.634,0.017,0.452,0.0
7,16.55,331,cruise,17.378,17.362,26.996,24.362,2.634,0.016,0.452,0.0
7,16.6,332,cruise,17.378,17.363,26.997,24.363,2.634,0.015,0.452,0.0
7,16.65,333,cruise,17.378,17.364,26.998,24.364,2.634,0.014,0.452,0.0
7,16.7,334,cruise,17.379,17.365,26.999,24.365,2.633,0.013,0.452,0.0
7,16.75,335,cruise,17.379,17.366,26.999,24.366,2.633,0.012,0.451,0.0
7,16.8,336,cruise,17.378,17.367,27.0,24.367,2.632,0.011,0.451,0.0
7,16.85,337,cruise,17.378,17.368,27.0,24.368,2.632,0.01,0.451,0.0
7,16.9,338,cruise,17.378,17.37,27.001,24.37,2.631,0.008,0.451,0.0
7,16.95,339,cruise,17.378,17.371,27.002,24.371,2.63,0.007,0.451,0.0
7,17.0,340,cruise,17.378,17.372,27.002,24.372,2.63,0.006,0.451,0.0
7,17.05,341,cruise,17.378,17.373,27.002,24.373,2.629,0.005,0.451,0.0
7,17.1,342,cruise,17.378,17.373,27.002,24.373,2.629,0.005,0.451,0.0
7,17.15,343,cruise,17.378,17.374,27.002,24.374,2.628,0.004,0.451,0.0
7,17.2,344,cruise,17.378,17.375,27.002,24.375,2.628,0.004,0.45,0.0
7,17.25,345,cruise,17.378,17.375,27.003,24.375,2.627,0.003,0.45,0.0
7,17.3,346,cruise,17.378,17.376,27.003,24.376,2.627,0.003,0.45,0.0
7,17.35,347,cruise,17.378,17.376,27.003,24.376,2.627,0.002,0.45,0.0
7,17.4,348,cruise,17.378,17.377,27.003,24.377,2.626,0.002,0.45,0.0
7,17.45,349,cruise,17.378,17.377,27.003,24.377,2.626,0.001,0.45,0.0
7,17.5,350,cruise,17.378,17.377,27.003,24.377,2.626,0.001,0.45,0.0
7,17.55,351,cruise,17.378,17.378,27.003,24.378,2.625,0.001,0.45,0.0
7,17.6,352,cruise,17.378,17.378,27.003,24.378,2.625,0.0,0.45,0.0
7,17.65,353,cruise,17.378,17.378,27.003,24.378,2.625,-0.0,0.45,0.0
7,17.7,354,cruise,17.378,17.379,27.003,24.379,2.624,-0.0,0.45,0.0
7,17.75,355,cruise,17.378,17.379,27.003,24.379,2.624,-0.001,0.45,0.0
7,17.8,356,cruise,17.378,17.379,27.003,24.379,2.624,-0.001,0.45,0.0
7,17.85,357,cruise,17.378,17.379,27.003,24.379,2.624,-0.001,0.45,0.0
7,17.9,358,cruise,17.378,17.38,27.003,24.38,2.623,-0.001,0.45,0.0
7,17.95,359,cruise,17.378,17.38,27.003,24.38,2.623,-0.002,0.45,0.0
7,18.0,360,cruise,17.378,17.38,27.003,24.38,2.623,-0.002,0.45,0.0
7,18.05,361,cruise,17.378,17.381,27.003,24.381,2.622,-0.002,0.45,0.0
7,18.1,362,cruise,17.378,17.381,27.003,24.381,2.622,-0.002,0.45,0.0
7,18.15,363,cruise,17.378,17.381,27.003,24.381,2.622,-0.003,0.449,0.0
7,18.2,364,cruise,17.378,17.381,27.003,24.381,2.621,-0.003,0.449,0.0
7,18.25,365,cruise,17.378,17.381,27.002,24.381,2.621,-0.003,0.449,0.0
7,18.3,366,cruise,17.378,17.382,27.002,24.382,2.621,-0.003,0.449,0.0
7,18.35,367,cruise,17.378,17.382,27.002,24.382,2.62,-0.003,0.449,0.0
7,18.4,368,cruise,17.378,17.382,27.002,24.382,2.62,-0.004,0.449,0.0
7,18.45,369,cruise,17.378,17.382,27.002,24.382,2.62,-0.004,0.449,0.0
7,18.5,370,cruise,17.374,17.382,27.001,24.382,2.619,-0.008,0.449,0.0
7,18.55,371,cruise,17.375,17.382,27.001,24.382,2.619,-0.008,0.449,0.0
7,18.6,372,cruise,17.355,17.382,27.0,24.382,2.618,-0.028,0.448,0.0
7,18.65,373,cruise,17.362,17.382,26.998,24.382,2.616,-0.02,0.448,0.0
7,18.7,374,cruise,17.375,17.382,26.998,24.382,2.615,-0.007,0.448,0.0
7,18.75,375,cruise,17.37,17.382,26.997,24.382,2.615,-0.012,0.448,0.0
7,18.8,376,cruise,17.375,17.382,26.996,24.382,2.614,-0.007,0.448,0.0
7,18.85,377,cruise,17.371,17.382,26.993,24.382,2.611,-0.011,0.448,0.0
7,18.9,378,cruise,17.306,17.381,26.986,24.381,2.605,-0.075,0.445,0.0
7,18.95,379,cruise,17.302,17.381,26.979,24.381,2.598,-0.079,0.444,0.0
7,19.0,380,cruise,17.344,17.38,26.973,24.38,2.593,-0.036,0.445,0.0
7,19.05,381,cruise,17.395,17.379,26.972,24.379,2.593,0.016,0.446,0.0
7,19.1,382,cruise,17.403,17.378,26.968,24.378,2.591,0.025,0.446,0.0
7,19.15,383,cruise,17.414,17.377,26.963,24.377,2.586,0.037,0.446,0.0
7,19.2,384,cruise,17.403,17.376,26.957,24.376,2.581,0.028,0.445,0.0
7,19.25,385,cruise,17.387,17.375,26.949,24.375,2.574,0.012,0.444,0.0
7,19.3,386,cruise,17.362,17.373,26.94,24.373,2.567,-0.012,0.442,0.0
7,19.35,387,cruise,17.348,17.372,26.931,24.372,2.559,-0.024,0.44,0.0
7,19.4,388,cruise,17.337,17.37,26.923,24.37,2.553,-0.033,0.439,0.0
7,19.45,389,cruise,17.355,17.368,26.915,24.368,2.548,-0.013,0.439,0.0
7,19.5,390,cruise,17.367,17.365,26.91,24.365,2.545,0.002,0.439,0.0
7,19.55,391,cruise,17.393,17.362,26.908,24.362,2.546,0.031,0.44,0.0
7,19.6,392,cruise,17.407,17.359,26.908,24.359,2.549,0.048,0.441,0.0
7,19.65,393,cruise,17.388,17.356,26.91,24.356,2.553,0.032,0.441,0.0
7,19.7,394,cruise,17.379,17.354,26.912,24.354,2.558,0.025,0.442,0.0
7,19.75,395,cruise,17.348,17.351,26.915,24.351,2.564,-0.003,0.442,0.0
7,19.8,396,cruise,17.349,17.349,26.918,24.349,2.569,-0.0,0.443,0.0
7,19.85,397,cruise,17.352,17.346,26.923,24.346,2.576,0.005,0.444,0.0
7,19.9,398,cruise,17.374,17.344,26.929,24.344,2.585,0.029,0.446,0.0
7,19.95,399,cruise,17.384,17.343,26.936,24.343,2.594,0.041,0.447,0.0
7,20.0,400,cruise,17.397,17.341,26.945,24.341,2.604,0.056,0.449,0.0
7,20.05,401,cruise,17.4,17.335,26.954,24.335,2.618,0.065,0.451,0.0
7,20.1,402,cruise,17.38,17.335,26.962,24.335,2.627,0.045,0.452,0.0
7,20.15,403,cruise,17.37,17.313,26.969,24.313,2.656,0.057,0.456,0.0
7,20.2,404,cruise,17.361,17.314,26.976,24.314,2.662,0.047,0.457,0.0
7,20.25,405,cruise,17.363,17.314,26.982,24.314,2.668,0.049,0.457,0.0
7,20.3,406,cruise,17.37,17.298,26.989,24.298,2.691,0.072,0.461,0.0
7,20.35,407,cruise,17.381,17.295,26.995,24.295,2.699,0.086,0.463,0.0
7,20.4,408,cruise,17.389,17.281,27.002,24.281,2.72,0.108,0.466,0.0
7,20.45,409,cruise,17.388,17.222,27.01,24.222,2.789,0.167,0.477,0.0
7,20.5,410,cruise,17.385,17.204,27.018,24.204,2.814,0.181,0.481,0.0
7,20.55,411,cruise,17.378,17.211,27.024,24.211,2.812,0.167,0.481,0.0
7,20.6,412,cruise,17.373,17.216,27.026,24.216,2.81,0.157,0.48,0.0
7,20.65,413,cruise,17.37,17.193,27.031,24.193,2.837,0.177,0.484,0.0
7,20.7,414,cruise,17.372,17.198,27.037,24.198,2.839,0.174,0.484,0.0
7,20.75,415,cruise,17.377,17.201,27.044,24.201,2.843,0.175,0.485,0.0
7,20.8,416,cruise,17.38,17.211,27.053,24.211,2.841,0.169,0.484,0.0
7,20.85,417,cruise,17.383,17.215,27.061,24.215,2.846,0.168,0.485,0.0
7,20.9,418,cruise,17.383,17.223,27.071,24.223,2.848,0.16,0.485,0.0
7,20.95,419,cruise,17.381,17.22,27.081,24.22,2.861,0.161,0.487,0.0
7,21.0,420,cruise,17.378,17.231,27.091,24.231,2.86,0.147,0.486,0.0
7,21.05,421,cruise,17.376,17.241,27.102,24.241,2.862,0.135,0.486,0.0
7,21.1,422,cruise,17.375,17.24,27.113,24.24,2.873,0.135,0.488,0.0
7,21.15,423,cruise,17.376,17.252,27.123,24.252,2.871,0.124,0.487,0.0
7,21.2,424,cruise,17.378,17.235,27.133,24.235,2.898,0.142,0.491,0.0
7,21.25,425,cruise,17.379,17.248,27.143,24.248,2.895,0.132,0.49,0.0
7,21.3,426,cruise,17.381,17.25,27.151,24.25,2.902,0.131,0.491,0.0
7,21.35,427,cruise,17.381,17.263,27.16,24.263,2.897,0.118,0.49,0.0
7,21.4,428,cruise,17.38,17.266,27.167,24.266,2.901,0.113,0.491,0.0
7,21.45,429,cruise,17.378,17.281,27.174,24.281,2.893,0.098,0.489,0.0
7,21.5,430,cruise,17.377,17.295,27.18,24.295,2.885,0.082,0.487,0.0
7,21.55,431,cruise,17.377,17.291,27.185,24.291,2.894,0.085,0.489,0.0
7,21.6,432,cruise,17.377,17.306,27.19,24.306,2.885,0.071,0.487,0.0
7,21.65,433,cruise,17.378,17.313,27.194,24.313,2.882,0.065,0.486,0.0
7,21.7,434,cruise,17.372,17.326,27.198,24.326,2.871,0.046,0.484,0.0
7,21.75,435,cruise,17.374,17.335,27.2,24.335,2.865,0.039,0.483,0.0
7,21.8,436,cruise,17.364,17.348,27.202,24.348,2.854,0.016,0.481,0.0
7,21.85,437,cruise,17.37,17.36,27.202,24.36,2.842,0.01,0.479,0.0
7,21.9,438,cruise,17.359,17.366,27.202,24.366,2.836,-0.008,0.478,0.0
7,21.95,439,cruise,17.37,17.378,27.201,24.378,2.824,-0.007,0.476,0.0
7,22.0,440,cruise,17.362,17.386,27.2,24.386,2.814,-0.024,0.474,0.0
7,22.05,441,cruise,17.377,17.396,27.198,24.396,2.802,-0.019,0.473,0.0
7,22.1,442,cruise,17.37,17.404,27.195,24.404,2.791,-0.034,0.471,0.0
7,22.15,443,cruise,17.38,17.413,27.192,24.413,2.778,-0.033,0.469,0.0
7,22.2,444,cruise,17.361,17.42,27.187,24.42,2.766,-0.059,0.467,0.0
7,22.25,445,cruise,17.368,17.428,27.18,24.428,2.753,-0.06,0.465,0.0
7,22.3,446,cruise,17.348,17.435,27.173,24.435,2.738,-0.087,0.462,0.0
7,22.35,447,cruise,17.362,17.44,27.163,24.44,2.724,-0.077,0.461,0.0
7,22.4,448,cruise,17.349,17.445,27.153,24.445,2.708,-0.096,0.458,0.0
7,22.45,449,cruise,17.279,17.449,27.137,24.449,2.687,-0.171,0.453,0.0
7,22.5,450,cruise,17.28,17.453,27.116,24.453,2.663,-0.173,0.449,0.0
7,22.55,451,cruise,17.3,17.455,27.093,24.455,2.638,-0.155,0.447,0.0
7,22.6,452,cruise,17.374,17.456,27.071,24.456,2.615,-0.082,0.446,0.0
7,22.65,453,cruise,17.415,17.457,27.049,24.457,2.593,-0.042,0.444,0.0
7,22.7,454,cruise,17.455,17.456,27.028,24.456,2.572,-0.001,0.443,0.0
7,22.75,455,cruise,17.423,17.455,27.005,24.455,2.55,-0.032,0.439,0.0
7,22.8,456,cruise,17.393,17.453,26.979,24.453,2.526,-0.061,0.435,0.0
7,22.85,457,cruise,17.328,17.451,26.95,24.451,2.499,-0.122,0.429,0.0
7,22.9,458,cruise,17.307,17.447,26.918,24.447,2.471,-0.14,0.425,0.0
7,22.95,459,cruise,17.289,17.441,26.885,24.441,2.444,-0.152,0.421,0.0
7,23.0,460,cruise,17.326,17.435,26.854,24.435,2.419,-0.109,0.419,0.0
7,23.05,461,cruise,17.341,17.427,26.824,24.427,2.398,-0.085,0.417,0.0
7,23.1,462,cruise,17.391,17.418,26.797,24.418,2.379,-0.027,0.416,0.0
7,23.15,463,cruise,17.387,17.408,26.772,24.408,2.364,-0.021,0.415,0.0
7,23.2,464,cruise,17.402,17.397,26.748,24.397,2.351,0.005,0.414,0.0
7,23.25,465,cruise,17.361,17.38,26.725,24.38,2.344,-0.019,0.412,0.0
7,23.3,466,cruise,17.352,17.369,26.702,24.369,2.333,-0.016,0.411,0.0
7,23.35,467,cruise,17.31,17.344,26.679,24.344,2.336,-0.033,0.41,0.0
7,23.4,468,cruise,17.324,17.331,26.658,24.331,2.326,-0.007,0.41,0.0
7,23.45,469,cruise,17.312,17.299,26.638,24.299,2.339,0.014,0.412,0.0
7,23.5,470,cruise,17.355,17.286,26.621,24.286,2.335,0.069,0.414,0.0
7,23.55,471,cruise,17.356,17.252,26.607,24.252,2.354,0.104,0.417,0.0
7,23.6,472,cruise,17.39,17.241,26.596,24.241,2.355,0.149,0.419,0.0
7,23.65,473,cruise,17.366,17.21,26.586,24.21,2.376,0.156,0.422,0.0
7,23.7,474,cruise,17.373,17.2,26.579,24.2,2.379,0.173,0.423,0.0
7,23.75,475,cruise,17.332,17.164,26.572,24.164,2.409,0.168,0.427,0.0
7,23.8,476,cruise,17.337,17.154,26.567,24.154,2.413,0.184,0.428,0.0
7,23.85,477,cruise,17.311,17.115,26.563,24.115,2.448,0.195,0.433,0.0
7,23.9,478,cruise,17.341,17.106,26.561,24.106,2.455,0.234,0.435,0.0
7,23.95,479,cruise,17.347,17.068,26.562,24.068,2.495,0.28,0.442,0.0
7,24.0,480,cruise,17.392,17.06,26.568,24.06,2.508,0.332,0.445,0.0
7,24.05,481,cruise,17.398,17.021,26.578,24.021,2.557,0.377,0.453,0.0
7,24.1,482,cruise,17.413,17.016,26.593,24.016,2.577,0.397,0.457,0.0
7,24.15,483,cruise,17.377,16.977,26.611,23.977,2.634,0.4,0.464,0.0
7,24.2,484,cruise,17.365,16.974,26.632,23.974,2.658,0.391,0.467,0.0
7,24.25,485,cruise,17.33,16.937,26.655,23.937,2.718,0.393,0.476,0.0
7,24.3,486,cruise,17.339,16.937,26.683,23.937,2.746,0.402,0.48,0.0
7,24.35,487,cruise,17.337,16.901,26.714,23.901,2.813,0.435,0.49,0.0
7,24.4,488,cruise,17.372,16.905,26.75,23.905,2.846,0.467,0.495,0.0
7,24.45,489,cruise,17.379,16.872,26.791,23.872,2.919,0.507,0.506,0.0
7,24.5,490,cruise,17.403,16.879,26.836,23.879,2.956,0.523,0.512,0.0
7,24.55,491,cruise,17.412,16.85,26.886,23.85,3.036,0.561,0.523,0.0
7,24.6,492,cruise,17.382,16.863,26.938,23.863,3.075,0.52,0.527,0.0
7,24.65,493,cruise,17.367,16.838,26.99,23.838,3.152,0.529,0.538,0.0
7,24.7,494,cruise,17.328,16.855,27.042,23.855,3.187,0.472,0.541,0.0
7,24.75,495,cruise,17.333,16.835,27.094,23.835,3.259,0.498,0.551,0.0
7,24.8,496,cruise,17.337,16.857,27.146,23.857,3.289,0.48,0.555,0.0
7,24.85,497,cruise,17.374,16.841,27.199,23.841,3.358,0.533,0.566,0.0
7,24.9,498,cruise,17.39,16.868,27.254,23.868,3.386,0.522,0.569,0.0
7,24.95,499,cruise,17.41,16.856,27.309,23.856,3.453,0.554,0.579,0.0
7,25.0,500,cruise,17.389,16.887,27.363,23.887,3.475,0.502,0.58,0.0
7,25.05,501,cruise,17.381,16.88,27.414,23.88,3.534,0.501,0.588,0.0
7,25.1,502,cruise,17.348,16.916,27.463,23.916,3.547,0.432,0.587,0.0
7,25.15,503,cruise,17.348,16.911,27.509,23.911,3.598,0.436,0.594,0.0
7,25.2,504,cruise,17.36,16.95,27.555,23.95,3.605,0.41,0.594,0.0
7,25.25,505,cruise,17.36,16.948,27.599,23.948,3.65,0.411,0.6,0.0
7,25.3,506,cruise,17.379,16.989,27.641,23.989,3.652,0.39,0.6,0.0
7,25.35,507,cruise,17.368,16.988,27.679,23.988,3.691,0.38,0.605,0.0
7,25.4,508,cruise,17.381,17.031,27.715,24.031,3.684,0.35,0.603,0.0
7,25.45,509,cruise,17.372,17.032,27.747,24.032,3.715,0.341,0.607,0.0
7,25.5,510,cruise,17.38,17.076,27.776,24.076,3.701,0.304,0.604,0.0
7,25.55,511,cruise,17.364,17.077,27.802,24.077,3.725,0.286,0.606,0.0
7,25.6,512,cruise,17.37,17.122,27.824,24.122,3.702,0.249,0.602,0.0
7,25.65,513,cruise,17.357,17.14,27.842,24.14,3.702,0.217,0.601,0.0
7,25.7,514,cruise,17.37,17.194,27.857,24.194,3.663,0.176,0.594,0.0
7,25.75,515,cruise,17.362,17.221,27.868,24.221,3.648,0.141,0.591,0.0
7,25.8,516,cruise,17.377,17.273,27.878,24.273,3.605,0.104,0.584,0.0
7,25.85,517,cruise,17.369,17.322,27.886,24.322,3.564,0.047,0.577,0.0
7,25.9,518,cruise,17.38,17.352,27.892,24.352,3.539,0.028,0.573,0.0
7,25.95,519,cruise,17.388,17.393,27.897,24.393,3.505,-0.004,0.567,0.0
7,26.0,520,cruise,17.371,17.398,27.9,24.398,3.503,-0.027,0.566,0.0
7,26.05,521,cruise,17.371,17.439,27.901,24.439,3.462,-0.068,0.559,0.0
7,26.1,522,cruise,17.35,17.454,27.9,24.454,3.446,-0.104,0.556,0.0
7,26.15,523,cruise,17.36,17.495,27.896,24.495,3.401,-0.135,0.549,0.0
7,26.2,524,cruise,17.364,17.514,27.89,24.514,3.376,-0.15,0.545,0.0
7,26.25,525,cruise,17.382,17.551,27.885,24.551,3.334,-0.169,0.539,0.0
7,26.3,526,cruise,17.385,17.562,27.878,24.562,3.316,-0.176,0.536,0.0
7,26.35,527,cruise,17.392,17.595,27.871,24.595,3.276,-0.203,0.53,0.0
7,26.4,528,cruise,17.391,17.601,27.863,24.601,3.263,-0.209,0.528,0.0
7,26.45,529,cruise,17.371,17.631,27.854,24.631,3.223,-0.26,0.521,0.0
7,26.5,530,cruise,17.365,17.633,27.843,24.633,3.21,-0.268,0.519,0.0
7,26.55,531,cruise,17.345,17.66,27.831,24.66,3.171,-0.315,0.512,0.0
7,26.6,532,cruise,17.283,17.661,27.814,24.661,3.153,-0.378,0.508,0.0
7,26.65,533,cruise,17.183,17.684,27.788,24.684,3.104,-0.501,0.497,0.0
7,26.7,534,cruise,17.181,17.682,27.756,24.682,3.074,-0.501,0.493,0.0
7,26.75,535,cruise,17.25,17.701,27.724,24.701,3.023,-0.451,0.488,0.0
7,26.8,536,cruise,17.34,17.694,27.696,24.694,3.001,-0.355,0.488,0.0
7,26.85,537,cruise,17.424,17.71,27.671,24.71,2.962,-0.285,0.485,0.0
7,26.9,538,cruise,17.48,17.723,27.65,24.723,2.927,-0.242,0.482,0.0
7,26.95,539,cruise,17.484,17.715,27.629,24.715,2.914,-0.231,0.481,0.0
7,27.0,540,cruise,17.441,17.726,27.607,24.726,2.882,-0.285,0.475,0.0
7,27.05,541,cruise,17.375,17.709,27.583,24.709,2.874,-0.334,0.472,0.0
7,27.1,542,cruise,17.314,17.718,27.556,24.718,2.838,-0.404,0.465,0.0
7,27.15,543,cruise,17.283,17.707,27.529,24.707,2.822,-0.424,0.462,0.0
7,27.2,544,cruise,17.296,17.714,27.503,24.714,2.789,-0.418,0.458,0.0
7,27.25,545,cruise,17.322,17.696,27.482,24.696,2.785,-0.374,0.459,0.0
7,27.3,546,cruise,17.385,17.7,27.466,24.7,2.766,-0.316,0.458,0.0
7,27.35,547,cruise,17.414,17.681,27.456,24.681,2.775,-0.266,0.461,0.0
7,27.4,548,cruise,17.44,17.684,27.45,24.684,2.766,-0.243,0.461,0.0
7,27.45,549,cruise,17.424,17.664,27.447,24.664,2.783,-0.24,0.463,0.0
7,27.5,550,cruise,17.395,17.667,27.444,24.667,2.777,-0.272,0.461,0.0
7,27.55,551,cruise,17.361,17.648,27.44,24.648,2.792,-0.287,0.463,0.0
7,27.6,552,cruise,17.323,17.651,27.436,24.651,2.785,-0.329,0.46,0.0
7,27.65,553,cruise,17.323,17.633,27.432,24.633,2.8,-0.31,0.463,0.0
7,27.7,554,cruise,17.334,17.636,27.43,24.636,2.794,-0.302,0.462,0.0
7,27.75,555,cruise,17.374,17.639,27.43,24.639,2.791,-0.265,0.463,0.0
7,27.8,556,cruise,17.404,17.622,27.431,24.622,2.809,-0.218,0.467,0.0
7,27.85,557,cruise,17.423,17.626,27.434,24.626,2.808,-0.203,0.468,0.0
7,27.9,558,cruise,17.419,17.616,27.436,24.616,2.82,-0.197,0.469,0.0
7,27.95,559,cruise,17.388,17.622,27.437,24.622,2.815,-0.233,0.468,0.0
7,28.0,560,cruise,17.363,17.619,27.436,24.619,2.817,-0.256,0.467,0.0
7,28.05,561,cruise,17.343,17.624,27.433,24.624,2.808,-0.281,0.465,0.0
7,28.1,562,cruise,17.345,17.606,27.428,24.606,2.822,-0.261,0.468,0.0
7,28.15,563,cruise,17.359,17.545,27.424,24.545,2.879,-0.186,0.478,0.0
7,28.2,564,cruise,17.381,17.425,27.423,24.425,2.997,-0.044,0.498,0.0
7,28.25,565,cruise,17.399,17.377,27.424,24.377,3.048,0.023,0.507,0.0
7,28.3,566,cruise,17.403,17.383,27.425,24.383,3.043,0.02,0.506,0.0
7,28.35,567,cruise,17.396,17.399,27.424,24.399,3.025,-0.003,0.503,0.0
7,28.4,568,cruise,17.382,17.413,27.421,24.413,3.008,-0.031,0.5,0.0
7,28.45,569,cruise,17.369,17.424,27.417,24.424,2.993,-0.055,0.497,0.0
7,28.5,570,cruise,17.361,17.434,27.411,24.434,2.977,-0.073,0.495,0.0
7,28.55,571,cruise,17.363,17.446,27.406,24.446,2.96,-0.083,0.492,0.0
7,28.6,572,cruise,17.371,17.458,27.401,24.458,2.943,-0.087,0.489,0.0
7,28.65,573,cruise,17.381,17.472,27.397,24.472,2.925,-0.091,0.487,0.0
7,28.7,574,cruise,17.389,17.485,27.393,24.485,2.908,-0.096,0.484,0.0
7,28.75,575,cruise,17.39,17.498,27.389,24.498,2.891,-0.108,0.482,0.0
7,28.8,576,cruise,17.386,17.492,27.386,24.492,2.894,-0.106,0.482,0.0
7,28.85,577,cruise,17.379,17.504,27.382,24.504,2.878,-0.125,0.48,0.0
7,28.9,578,cruise,17.373,17.515,27.379,24.515,2.864,-0.142,0.477,0.0
7,28.95,579,cruise,17.37,17.507,27.374,24.507,2.868,-0.137,0.478,0.0
7,29.0,580,cruise,17.371,17.518,27.37,24.518,2.852,-0.146,0.475,0.0
7,29.05,581,cruise,17.375,17.508,27.365,24.508,2.857,-0.133,0.477,0.0
7,29.1,582,cruise,17.38,17.518,27.361,24.518,2.843,-0.137,0.474,0.0
7,29.15,583,cruise,17.384,17.516,27.356,24.516,2.84,-0.132,0.474,0.0
7,29.2,584,cruise,17.384,17.525,27.351,24.525,2.826,-0.141,0.472,0.0
7,29.25,585,cruise,17.382,17.533,27.345,24.533,2.812,-0.151,0.47,0.0
7,29.3,586,cruise,17.378,17.523,27.339,24.523,2.816,-0.145,0.471,0.0
7,29.35,587,cruise,17.375,17.531,27.333,24.531,2.802,-0.156,0.468,0.0
7,29.4,588,cruise,17.374,17.531,27.326,24.531,2.795,-0.156,0.467,0.0
7,29.45,589,cruise,17.375,17.537,27.319,24.537,2.781,-0.162,0.465,0.0
7,29.5,590,cruise,17.377,17.539,27.311,24.539,2.773,-0.161,0.464,0.0
7,29.55,591,cruise,17.38,17.544,27.303,24.544,2.759,-0.165,0.462,0.0
7,29.6,592,cruise,17.381,17.546,27.296,24.546,2.75,-0.165,0.461,0.0
7,29.65,593,cruise,17.381,17.551,27.288,24.551,2.737,-0.17,0.459,0.0
7,29.7,594,cruise,17.38,17.555,27.279,24.555,2.725,-0.175,0.457,0.0
7,29.75,595,cruise,17.378,17.554,27.271,24.554,2.716,-0.176,0.456,0.0
7,29.8,596,cruise,17.377,17.557,27.262,24.557,2.705,-0.181,0.455,0.0
7,29.85,597,cruise,17.376,17.559,27.253,24.559,2.695,-0.182,0.453,0.0
7,29.9,598,cruise,17.377,17.561,27.244,24.561,2.684,-0.184,0.452,0.0
7,29.95,599,cruise,17.378,17.561,27.235,24.561,2.674,-0.183,0.45,0.0
7,30.0,600,cruise,17.379,17.562,27.226,24.562,2.664,-0.183,0.449,0.0
7,30.05,601,cruise,17.38,17.562,27.217,24.562,2.655,-0.182,0.448,0.0
7,30.1,602,cruise,17.38,17.562,27.208,24.562,2.646,-0.182,0.447,0.0
7,30.15,603,cruise,17.379,17.561,27.199,24.561,2.638,-0.182,0.446,0.0
7,30.2,604,cruise,17.378,17.56,27.19,24.56,2.63,-0.182,0.445,0.0
7,30.25,605,cruise,17.377,17.558,27.181,24.558,2.622,-0.181,0.444,0.0
7,30.3,606,cruise,17.377,17.557,27.172,24.557,2.615,-0.179,0.443,0.0
7,30.35,607,cruise,17.378,17.555,27.163,24.555,2.608,-0.177,0.442,0.0
7,30.4,608,cruise,17.378,17.552,27.154,24.552,2.602,-0.174,0.441,0.0
7,30.45,609,cruise,17.379,17.549,27.146,24.549,2.596,-0.171,0.44,0.0
7,30.5,610,cruise,17.379,17.547,27.137,24.547,2.591,-0.167,0.44,0.0
7,30.55,611,cruise,17.379,17.543,27.129,24.543,2.586,-0.164,0.439,0.0
7,30.6,612,cruise,17.379,17.54,27.121,24.54,2.581,-0.161,0.439,0.0
7,30.65,613,cruise,17.378,17.536,27.113,24.536,2.577,-0.158,0.438,0.0
7,30.7,614,cruise,17.378,17.532,27.105,24.532,2.573,-0.155,0.438,0.0
7,30.75,615,cruise,17.378,17.528,27.097,24.528,2.569,-0.151,0.438,0.0
7,30.8,616,cruise,17.378,17.524,27.09,24.524,2.566,-0.146,0.437,0.0
7,30.85,617,cruise,17.378,17.52,27.083,24.52,2.563,-0.142,0.437,0.0
7,30.9,618,cruise,17.379,17.516,27.076,24.516,2.56,-0.137,0.437,0.0
7,30.95,619,cruise,17.379,17.511,27.069,24.511,2.558,-0.133,0.437,0.0
7,31.0,620,cruise,17.379,17.507,27.063,24.507,2.556,-0.128,0.437,0.0
